,EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,ID_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,PMem_Reino,RAJ2000_Reino,DEJ2000_Reino,GaiaDR1_Reino,dist_GaiaC_Reino,RAJ2000_GaiaC_Reino,DEJ2000_GaiaC_Reino,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Reino_Douglas,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1
276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.311785239689505e+18,62.81085375820565,15.086374245481535,0.9,,,,,,62.81085375820565,15.086374245481535,,,,,,0.9,62.8108537582057,15.086374245481501,0.005,0.004,90.0,3.311785239689505e+18,62.81140349394,0.1524,15.08626719038,0.0947,22.2817,0.1824,123.28,0.313,-24.865,0.24,False,2605.54,3.7416400000000003,17.14862,176.255,8.559330000000001,19.736034,4321.4,22.8644,15.672858999999999,4.063175,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3118838177788206e+18,65.15129051828782,15.095453385721688,0.9,0.7433,65.1512905182878,15.0954533857217,20261.0,1.411650418724801e-10,65.15129051828781,15.095453385721695,65.15100000000001,15.095502800000002,0.99,0.0,1.0253260979973688,0.8777666666666667,65.1512905182878,15.0954533857217,0.008,0.005,90.0,3.3118838177788206e+18,65.15177676579,0.2105,15.09536164659,0.1204,21.3391,0.2464,109.038,0.529,-21.307,0.301,False,159758000.0,427125.0,5.179711,102355000.0,163880.0,5.326111,78964800.0,342022.0,5.018337,0.307774,,,0.0,7664.5,0.6355,0.307,2.12,13.978,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2914954362262267e+18,74.83257140711987,10.386012629677964,0.9,,,,,,74.83257140711987,10.386012629677964,74.8325833,10.386008300000002,0.92,0.0,0.04490483300421312,0.91,74.8325714125991,10.386012629002801,0.002,0.001,90.0,3.2914954362262267e+18,74.83293727524,0.0669,10.385967543160001,0.0519,22.0122,0.0803,83.58200000000001,0.127,-10.472000000000001,0.086,False,141513.0,115.839,12.811378,30583.1,86.3613,14.137685999999999,169560.0,383.106,11.688614,2.449072,42.92,0.73,12.0,3803.49,0.305,0.1673,,,2e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2913129516568883e+18,73.65746411692949,9.40908958896987,0.9,,,,,,73.65746411692949,9.40908958896987,73.6574583,9.4090806,0.92,0.0,0.03839259701613168,0.91,73.6574641169295,9.4090895889699,0.002,0.001,90.0,3.2913129516568883e+18,73.65782557486999,0.0486,9.409053716779999,0.0295,21.7137,0.0609,82.822,0.1,-8.332,0.057999999999999996,True,25865.7,10.6798,14.656556,3751.81,13.2904,16.415786999999998,35635.1,43.1225,13.382226000000001,3.033561,,,0.0,3961.54,0.48200000000000004,0.2847,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.388751431591386e+18,77.73561751096034,13.122021843438544,0.9,,,,,,77.73561751096034,13.122021843438544,77.735625,13.122022199999998,0.92,0.0,0.02628792799251851,0.91,77.73561751096041,13.1220218434385,0.003,0.002,90.0,3.388751431591386e+18,77.73593485098,0.0963,13.121931927610001,0.0774,22.3163,0.1216,71.78,0.182,-20.884,0.134,False,53185.1,27.4664,13.873891,8189.84,30.8634,15.5682,72049.4,133.668,12.617844999999999,2.950356,,,0.0,3572.0,0.7878,0.4465,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4086798049668915e+18,75.77631712246745,19.678776024019648,0.9,,,,,,75.77631712246745,19.678776024019648,75.7763333,19.6787861,0.92,0.0,0.06574906916465628,0.91,75.7763171224675,19.678776024019697,0.003,0.002,90.0,3.4086798049668915e+18,75.77659429735,0.0963,19.67863247358,0.0713,16.7638,0.1279,60.61600000000001,0.18600000000000003,-33.341,0.126,False,8299.43,7.938689999999999,15.890745,1061.62,11.6799,17.786463,11884.6,27.8922,14.574454000000001,3.212009,,,0.0,3770.21,0.51,0.3083,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.513199785357129e+17,67.57098307390672,26.373961318995892,0.9,,,,,,67.57098307390672,26.373961318995892,67.571,26.3739778,0.92,0.0,0.08062553837540505,0.91,67.5709830739067,26.3739613189959,0.003,0.002,90.0,1.513199785357129e+17,67.57140048017,0.0825,26.37374544921,0.0522,18.1646,0.0871,86.855,0.187,-50.138000000000005,0.124,False,19345.1,26.0128,14.97194,2737.61,22.9933,16.757957,26892.8,86.194,13.687829999999998,3.070128,,,0.0,3654.97,0.6175,0.382,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5137915030039936e+17,67.37819085119709,26.671547725494914,0.9,0.9329,67.37817810488046,26.67155538779581,1.513791460071072e+17,0.04941893936608334,67.37818447803878,26.67155155664536,67.3779583,26.671666700000007,0.92,1.0,0.837392641907722,0.9176333333333332,67.3781908554292,26.671547723289798,0.003,0.001,90.0,1.5137915030039936e+17,67.37858983969,0.0677,26.671339831350004,0.0387,17.1562,0.0631,82.807,0.17300000000000001,-48.285,0.09,False,4796170.0,3312.41,8.986127999999999,2424360.0,5457.47,9.389895,3318260.0,6100.08,8.459643,0.9302520000000001,39.0,0.37,3.0,5500.0,0.019,0.0123,0.89,0.6579999999999999,1.6e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5131241939305203e+17,67.29578152191222,26.24675504868767,0.9,,,,,,67.29578152191222,26.24675504868767,67.2957917,26.246755600000004,0.99,0.0,0.03292321332175585,0.945,67.2957815219122,26.2467550486877,0.002,0.001,90.0,1.5131241939305203e+17,67.2962768682,0.043,26.24651585245,0.0294,20.9309,0.0446,103.186,0.1,-55.555,0.078,False,281397.0,109.314,12.065066,74115.7,129.751,13.176613,309824.0,405.72900000000004,11.034134,2.1424790000000002,,,0.0,4082.57,0.2923,0.1752,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5137447737598618e+17,67.40099140684696,26.573190521533213,0.9,,,,,,67.40099140684696,26.573190521533213,67.40100000000001,26.5731917,0.99,0.0,0.02799083087879001,0.945,67.400991406847,26.5731905215332,0.002,0.002,90.0,1.5137447737598618e+17,67.40146335176999,0.0763,26.57295329569,0.0466,20.2717,0.0853,98.03399999999999,0.161,-55.098,0.105,False,26784.2,28.4062,14.618670000000002,3983.07,16.7617,16.350842999999998,36472.2,70.1204,13.357017,2.993827,,,0.0,3604.12,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.227869206588912e+18,77.50978415174349,0.5763020371558125,0.9,,,,,,77.50978415174349,0.5763020371558125,,,,,,0.9,77.5097841517435,0.5763020371558,0.008,0.006999999999999999,90.0,3.2278692065889116e+18,77.51011062188,0.1852,0.57640847852,0.1564,23.2416,0.278,75.821,0.507,24.721999999999998,0.43,False,837.085,1.98042,18.381441,64.5533,8.02968,20.826591,1526.9,21.2174,16.802397,4.024195,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4668701878894822e+17,69.98793223212147,23.137883195089398,0.9,,,,,,69.98793223212147,23.137883195089398,69.9879167,23.137880600000006,0.99,0.0,0.05225972001204688,0.945,69.9879322390395,23.137883191612502,0.001,0.001,90.0,1.4668701878894822e+17,69.9884077065,0.0449,23.137644225170003,0.027000000000000003,23.0685,0.0488,101.54799999999999,0.086,-55.501999999999995,0.059000000000000004,False,944929.0,590.023,10.749867,314905.0,668.275,11.605941,908361.0,1244.75,9.866274,1.7396669999999999,39.79,0.34,7.0,4102.43,0.4483,0.2007,0.66,0.11,2.6000000000000002e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.467170148403452e+17,69.93597320596021,23.53279774801236,0.9,,,,,,69.93597320596021,23.53279774801236,69.9359583,23.5327528,0.99,0.0,0.16912685218768514,0.945,69.93597320596021,23.5327977480124,0.004,0.002,90.0,1.467170148403452e+17,69.93638454287,0.0967,23.5326021487,0.0533,19.2088,0.0943,87.59100000000001,0.23399999999999999,-45.43,0.11699999999999999,False,9872.17,9.83615,15.702334,1253.36,9.47668,17.606195,14143.0,20.0675,14.385570000000001,3.2206259999999998,,,0.0,3706.93,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4671230326119462e+17,70.04582767029395,23.42064266963559,0.9,,,,,,70.04582767029395,23.42064266963559,,,,,,0.9,70.04582767029389,23.4206426696356,0.006,0.003,90.0,1.4671230326119462e+17,70.04624764540999,0.1389,23.42044530153,0.0851,19.9769,0.1629,89.506,0.381,-45.84,0.203,False,2684.55,15.0531,17.116188,228.793,9.98899,19.452784,4418.68,82.699,15.648689000000001,3.804094,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4669807832890406e+17,70.02434715950852,23.30454551201395,0.9,0.9173,70.0243359257765,23.304551559712767,1.4669807832890406e+17,0.043052726380911614,70.0243415426425,23.30454853586336,70.0241667,23.3046389,0.92,0.0,0.6633285636972766,0.9124333333333332,70.02434716324329,23.304545510275698,0.002,0.001,90.0,1.4669807832890406e+17,70.02470197027,0.0455,23.30438037084,0.0262,16.6585,0.0462,75.684,0.098,-38.355,0.055,False,4038490.0,1689.09,9.172817,2013340.0,2664.84,9.591596000000001,2843840.0,2611.24,8.627155,0.96444,39.86,0.53,6.0,5317.0,0.11800000000000001,0.057,0.91,0.601,1.4000000000000001e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.687747986440946e+17,59.137922718473924,31.956894759351467,0.9,,,,,,59.137922718473924,31.956894759351467,59.1379167,31.9568944,0.92,0.0,0.0184283355553056,0.91,59.1379227184739,31.956894759351503,0.002,0.001,90.0,1.687747986440946e+17,59.13854766752,0.0553,31.956614796340002,0.0277,20.6174,0.0598,123.152,0.133,-65.024,0.081,True,152060.0,75.1784,12.733329,27251.1,82.9573,14.262929000000002,195703.0,262.334,11.532928,2.7300009999999997,,,0.0,3879.33,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.391728565481255e+18,75.4001451265695,13.93301060250326,0.9,0.9249,75.40013556494091,13.933011869597006,3.391728561185367e+18,0.03371906844285905,75.4001403457552,13.933011236050135,75.4001667,13.933005599999998,0.99,0.0,0.09429268934152996,0.9383,75.40014513275109,13.9330106009696,0.001,0.001,90.0,3.391728565481255e+18,75.40052784470001,0.0426,13.932915652220002,0.0313,23.3885,0.0446,86.273,0.087,-22.053,0.053,False,948741.0,493.79,10.745497,314977.0,480.037,11.605692,913785.0,987.305,9.859810000000001,1.745882,43.56,0.43,5.0,4186.96,0.45299999999999996,0.20600000000000002,0.61,0.102,2.2e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3916583298808115e+18,75.70160258375445,13.632717095126472,0.9,,,,,,75.70160258375445,13.632717095126472,75.7015833,13.632705599999998,0.92,0.0,0.07914622532580948,0.91,75.70160258375451,13.6327170951265,0.003,0.002,90.0,3.3916583298808115e+18,75.70189563160999,0.0922,13.63264201914,0.07200000000000001,18.0431,0.1146,66.145,0.174,-17.437,0.129,False,6284.66,7.0988,16.192660999999998,694.0089999999999,13.4245,18.247974,9315.91,24.5618,14.838857,3.409118,,,0.0,3922.82,0.315,0.195,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.391712038447198e+18,75.78190759759177,13.730670019941394,0.9,0.9784,75.78189798791567,13.730672696181312,3.3917120341516257e+18,0.03495996102362362,75.78190279275374,13.730671358061356,75.78175,13.7307139,0.92,0.0,0.5558494538952895,0.9328,75.7819076012575,13.730670018972301,0.002,0.001,90.0,3.391712038447198e+18,75.78220102334001,0.0506,13.73059244921,0.0364,18.5999,0.0578,66.202,0.10400000000000001,-18.016,0.061,False,5767020.0,2578.21,8.785986999999999,2922110.0,2937.21,9.187145,3986530.0,5101.2,8.260433,0.9267120000000001,42.37,0.34,6.0,5411.0,0.0737,0.0347,0.94,0.68,1.3000000000000001e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.388509470313327e+18,78.72058378667836,12.888544654151973,0.9,,,,,,78.72058378667836,12.888544654151973,,,,,,0.9,78.7205837866784,12.888544654152,0.004,0.002,90.0,3.388509470313327e+18,78.72086109681,0.1164,12.88845777632,0.0833,20.1464,0.1289,62.785,0.23800000000000002,-20.178,0.153,False,7247.52,8.16925,16.037891000000002,850.955,19.8898,18.02662,10622.9,29.1479,14.69631,3.330311,,,0.0,3932.04,0.3373,0.213,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5098236404085747e+17,67.44687242597162,25.488544729215736,0.9,,,,,,67.44687242597162,25.488544729215736,,,,,,0.9,67.4468724259716,25.488544729215697,0.01,0.006999999999999999,90.0,1.5098236404085747e+17,67.44734007866,0.2566,25.48831987384,0.1773,20.8262,0.3172,98.045,0.6609999999999999,-52.225,0.45399999999999996,False,912.773,2.47877,18.287457999999997,48.1193,11.1023,21.14559,1609.76,13.8929,16.745016,4.400574,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.289363105224131e+18,73.70342876369766,7.7388804365844175,0.9,,,,,,73.70342876369766,7.7388804365844175,,,,,,0.9,73.7034287636977,7.7388804365844,0.002,0.001,90.0,3.289363105224131e+18,73.70385851154,0.0463,7.73887811094,0.0278,25.4887,0.0553,98.90299999999999,0.11199999999999999,-0.54,0.054000000000000006,False,78532.4,91.1434,13.450744,13691.3,89.7711,15.010279999999998,102942.0,333.94599999999997,12.230441,2.779839,,,0.0,3684.9,0.4298,0.2495,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3019975246188774e+18,59.7923982341585,9.283942291888923,0.9,,,,,,59.7923982341585,9.283942291888923,,,,,,0.9,59.7923982341585,9.2839422918889,0.004,0.002,90.0,3.3019975246188774e+18,59.79302003572,0.1081,9.283941043310001,0.0666,23.7157,0.1227,142.52700000000002,0.22699999999999998,-0.29,0.158,False,7784.07,6.76138,15.960348999999999,793.935,14.0823,18.101925,11632.9,24.4542,14.597703,3.504222,,,0.0,3556.27,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3028460727178685e+18,58.84161728905443,9.788370555803533,0.9,,,,,,58.84161728905443,9.788370555803533,,,,,,0.9,58.84161728905439,9.7883705558035,0.002,0.001,90.0,3.3028460727178685e+18,58.842374342940005,0.0448,9.788346833610001,0.028999999999999998,28.589000000000002,0.0536,173.27200000000002,0.107,-5.51,0.079,False,28155.9,9.66542,14.564441,21691.1,48.3038,14.510685999999998,11145.2,17.4569,14.644198000000001,-0.13351300000000002,,,0.0,8704.33,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4101184772758886e+18,71.51132925061705,19.468326858259246,0.9,,,,,,71.51132925061705,19.468326858259246,,,,,,0.9,71.511329250617,19.4683268582592,0.003,0.002,90.0,3.410118477275889e+18,71.51171930713001,0.1247,19.468174117710003,0.0646,20.3808,0.1513,85.414,0.214,-35.475,0.11699999999999999,False,3484.53,2.67848,16.833006,306.71299999999997,8.47631,19.13456,5484.06,17.6108,15.414164000000001,3.720396,,,0.0,3612.63,0.41200000000000003,0.2618,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.047072091596621e+16,58.721750892288256,16.31562158004863,0.9,,,,,,58.721750892288256,16.31562158004863,58.7216667,16.3156389,0.99,0.0,0.29749386405316885,0.945,58.72175089228829,16.3156215800486,0.004,0.003,90.0,4.047072091596621e+16,58.72235328058001,0.13699999999999998,16.31552394857,0.0803,22.7312,0.1543,134.275,0.285,-22.676,0.212,False,123696.0,116.575,12.957477,20384.0,81.2502,14.578167,163653.0,325.786,11.727108,2.8510590000000002,,,0.0,3810.35,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.312025001943976e+18,65.80201612683398,15.712880094527636,0.9,,,,,,65.80201612683398,15.712880094527636,65.80199999999999,15.7128667,0.99,0.0,0.07381438249536902,0.945,65.802016126834,15.7128800945276,0.003,0.002,90.0,3.312025001943976e+18,65.80251817059,0.0828,15.71278715092,0.0477,21.5809,0.0986,112.24600000000001,0.17,-21.587,0.12300000000000001,True,34447.3,18.767,14.345479000000001,5133.25,13.5721,16.075407000000002,47051.8,79.955,13.080478999999999,2.994928,,,0.0,3866.95,0.5705,0.3225,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3122816348297114e+18,64.55413083739207,16.098129988834184,0.9,,,,,,64.55413083739207,16.098129988834184,64.554125,16.0981194,0.99,0.0,0.043136751873488414,0.945,64.55413083739211,16.0981299888342,0.002,0.002,90.0,3.3122816348297114e+18,64.55460945476999,0.0664,16.098027303379997,0.0417,20.7342,0.0762,106.804,0.14800000000000002,-23.85,0.111,False,23205.4,17.4112,14.774393,3281.79,18.6011,16.561111,32322.6,55.2201,13.488154000000002,3.072957,,,0.0,3667.0,0.545,0.32899999999999996,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3122816691894497e+18,64.58029800960273,16.088331322826733,0.9,0.9339,64.58028160776614,16.088335111527527,3.312281664893306e+18,0.058350558887544215,64.58028980868443,16.08833321717713,64.58,16.088388899999998,0.99,1.0,1.0222966357841583,0.9413,64.5802980168333,16.088331321464697,0.001,0.001,90.0,3.3122816691894497e+18,64.58083132609,0.0385,16.08823086068,0.0246,22.1353,0.0421,119.014,0.08800000000000001,-23.333000000000002,0.065,False,3635080.0,1764.27,9.28708,1648910.0,2594.57,9.808394999999999,2772660.0,3458.49,8.654677000000001,1.153718,38.64,0.42,4.0,5007.11,0.193,0.096,0.76,0.32299999999999995,2.5e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3120255860583767e+18,65.85533445440667,15.763124343387757,0.9,0.9828,65.8553174692223,15.763126646741906,3.3120255817638405e+18,0.059428464402523536,65.85532596181449,15.76312549506483,65.855,15.7631861,0.99,1.0,1.1502140173841184,0.9576,65.8553344626266,15.7631243416933,0.003,0.002,90.0,3.3120255860583767e+18,65.85589474388,0.0711,15.76300884424,0.0431,24.0869,0.0844,125.236,0.16899999999999998,-26.825,0.146,True,1853040.0,1465.9,10.018652000000001,710548.0,2337.77,10.722405,1636290.0,3317.55,9.227267999999999,1.495136,38.42,0.35,4.0,4371.77,0.20600000000000002,0.0998,0.72,0.171,2.8999999999999997e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.867034364222682e+16,58.443721457761114,13.391986593862471,0.9,,,,,,58.443721457761114,13.391986593862471,58.44375,13.392002800000002,0.99,0.0,0.115738550705484,0.945,58.4437214577611,13.3919865938625,0.003,0.002,90.0,3.867034364222682e+16,58.44437807278001,0.0918,13.391926712810001,0.0491,24.1537,0.106,148.357,0.222,-13.908,0.128,False,22003.3,14.720999999999998,14.832144,2839.85,17.1828,16.71815,31451.6,62.7577,13.517814999999999,3.200335,,,0.0,3770.21,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.199590917395635e+16,63.01402071484459,20.831322105896927,0.9,,,,,,63.01402071484459,20.831322105896927,63.013999999999996,20.8313194,0.99,0.0,0.07037611522237333,0.945,63.0140207148446,20.8313221058969,0.003,0.002,90.0,5.199590917395635e+16,63.014648730430004,0.1085,20.831145943739998,0.0514,24.4932,0.128,136.327,0.196,-40.915,0.14300000000000002,False,19504.1,17.1582,14.963053,2579.38,21.4737,16.8226,27758.4,67.2601,13.653432999999998,3.169167,,,0.0,3719.83,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
