EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,2MASS_id_SF,RAJ2000_SF,DEJ2000_SF,DANCe_id_Bouy,RAJ2000_Bouy,DEJ2000_Bouy,PMem_Bouy,dist_SF_Bouy,RAJ2000_SF_Bouy,DEJ2000_SF_Bouy,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_SF_Bouy_GaiaC,RAJ2000_SF_Bouy_GaiaC,DEJ2000_SF_Bouy_GaiaC,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_SF_Bouy_GaiaC_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,phot_g_mean_flux_Gaia,phot_g_mean_flux_error_Gaia,phot_g_mean_mag_Gaia,phot_bp_mean_flux_Gaia,phot_bp_mean_flux_error_Gaia,phot_bp_mean_mag_Gaia,phot_rp_mean_flux_Gaia,phot_rp_mean_flux_error_Gaia,phot_rp_mean_mag_Gaia,bp_rp_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,e_bp_min_rp_val_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,gmag_PS1,e_gmag_PS1,gKmag_PS1,e_gKmag_PS1,gFlags_PS1,rmag_PS1,e_rmag_PS1,rKmag_PS1,e_rKmag_PS1,rFlags_PS1,imag_PS1,e_imag_PS1,iKmag_PS1,e_iKmag_PS1,iFlags_PS1,zmag_PS1,e_zmag_PS1,zKmag_PS1,e_zKmag_PS1,zFlags_PS1,ymag_PS1,e_ymag_PS1,yKmag_PS1,e_yKmag_PS1,yFlags_PS1,angDist_PS1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060752602420024E15,91.96923000000001,24.334022,6.0752612420024E13,91.96921,24.334004,0.8,0.09221090358243951,91.96922,24.334013,3.4262785193642353E18,91.96921,24.33399,0.9,0.08906061351717623,91.96921750000001,24.33400725,91.96921441984001,24.33399242027,3.4262785193642353E18,1.0,0.05433465340600501,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060803152428546E15,92.01317900000001,24.481809,6.0803152428546E13,92.01313,24.48183,0.74,0.1774501930443428,92.01315450000001,24.4818195,3.4262866626221476E18,92.01314,24.481820000000003,0.9,0.047540932789311686,92.01315087500001,24.481819625,92.01313812464001,24.481815572320002,3.4262866626221476E18,1.0,0.04424886073425644,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060806482411321E15,92.026935,24.192204,6.0806482411321E13,92.027016,24.192253,0.71,0.3191674677536372,92.02697549999999,24.1922285,3.4262606523006382E18,92.02701,24.192239999999998,0.9,0.12061959485993022,92.026984125,24.192231375,92.02701158129999,24.192243117270003,3.4262606523006382E18,1.0,0.0995796270338895,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060807062418499E15,92.029432,24.313872,6.0807072418499E13,92.02945600000001,24.313874,0.6,0.07906514534394712,92.02944400000001,24.313873,3.426275633146198E18,92.02946,24.313860000000002,0.9,0.07032463716033677,92.029448,24.313869750000002,92.02945690139,24.31386481449,3.426275633146198E18,1.0,0.034183261793930796,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060810442424237E15,92.04351,24.406599,6.0810452424237E13,92.043536,24.406594000000002,0.53,0.08711542345330037,92.043523,24.4065965,3.4262850820742031E18,92.04354000000001,24.406579999999998,0.9,0.08145119303995707,92.04352725,24.406592374999995,92.04353992421,24.40657906511,3.4262850820742031E18,1.0,0.06342149387340897,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06081182242707E15,92.04924100000001,24.451968,6.0811822427071E13,92.049242,24.451964999999998,0.63,0.011286250775757352,92.04924150000001,24.451966499999997,3.426285769268948E18,92.04925,24.45195,0.9,0.06560705619189423,92.049243625,24.451962374999997,92.04924635296999,24.45194941277,3.426285769268948E18,1.0,0.0475126575424593,0.8433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060812622419358E15,92.05261,24.326632,6.0812622419359E13,92.052591,24.326645000000003,0.66,0.07794152493980716,92.05260050000001,24.3266385,3.4262757362254003E18,92.05259000000001,24.32664,0.9,0.034864536408963934,92.052597875,24.326638875,92.05259086449,24.32663555513,3.4262757362254003E18,1.0,0.025917211305299222,0.8533333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060819832405023E15,92.08264799999999,24.084015,6.0819842405023E13,92.08264799999999,24.083982000000002,0.55,0.11879999999686089,92.08264799999999,24.0839985,3.4262560824554506E18,92.08265,24.08397,0.9,0.10281034636530452,92.08264849999999,24.083991374999997,92.08264556674,24.083973670949998,3.4262560824554506E18,1.0,0.06445956710568192,0.8166666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.571024228E9,92.08707,24.001932999999998,6.0820832400095E13,92.086807,24.002646,0.81,2.7086094576740565,92.0869385,24.002289499999996,,,,,,92.08693850000002,24.0022895,,,,,,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.060822322415025E15,92.093071,24.250633999999998,6.0822322415025E13,92.093012,24.25069,0.83,0.2795455070803542,92.0930415,24.250662,3.4262627138849116E18,92.09300999999999,24.25068,0.9,0.12202134382252183,92.09303362499999,24.250666499999998,92.09300720105999,24.250680112589997,3.4262627138849116E18,1.0,0.09961906929154896,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
