source_id,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper
4183949198935967232,0.053,0.3671
4088107995849289216,0.3716,0.784
4183935794330206208,0.4645,0.8641
4087860506965490688,,
4088004611707768320,0.072,0.1991
4087782677845919744,0.078,0.212
4184182737768311296,0.1169,0.2909
4184167928723405312,0.1307,0.4666
4183850105448920576,0.0737,0.1943
4088060686802235392,0.2894,0.4411
4088051783318575616,,
4087770239621640704,0.118,0.385
4087622153460553216,0.0353,0.1707
