EPIC,ampl_rec,cstart,cstop,ed_rec,ed_rec_err,istart,istop,tstart,tstop,Campaign,total_obs_time,saturation_f10,quality,explanation,total_n_valid_data_points
219403368,0.0018107780566052327,116849.0,116853.0,10.832000366696231,0.0615853258144478,1307.0,1310.0,2496.580596690059,2496.662323718171,7.0,1557.0,19.711589813232425,16384.0,Detector anomaly,3114.0
219403368,0.0006271615791328955,116873.0,116876.0,3.1218341766898003,0.045977335374098434,1330.0,1333.0,2497.070958889366,2497.1322541400878,7.0,1557.0,19.698707580566406,0.0,,3114.0
219403368,0.0017263112175787132,116883.0,116897.0,25.423694682085127,0.08669791925652158,1340.0,1354.0,2497.275276481429,2497.5613209222065,7.0,1557.0,19.670778274536133,8192.0,Cosmic ray in collateral data,3114.0
219403368,0.001990203035850735,116905.0,116908.0,9.90388042033541,0.04597629111923508,1362.0,1365.0,2497.724774963193,2497.786070186435,7.0,1557.0,19.665699005126953,0.0,,3114.0
219403368,0.0013355993719195158,116922.0,116926.0,3.6536957270986963,0.039952641076827035,1379.0,1382.0,2498.0721145280263,2498.1538414725587,7.0,1557.0,19.705154418945312,8192.0,Cosmic ray in collateral data,3114.0
219403368,0.004136483418902159,116944.0,117068.0,606.00054402922,0.29720788842337964,1385.0,1503.0,2498.521612768571,2501.055145724414,7.0,1557.0,19.713409423828125,49152.0,"Detector anomaly, No fine point",3114.0
219403368,0.00015559129214337553,118155.0,118158.0,0.6072162764442035,0.044187588474523316,2087.0,2090.0,2523.264308322017,2523.325603117956,7.0,1557.0,19.63353538513184,8192.0,Cosmic ray in collateral data,3114.0
219403368,,,,,,,,,,,,,,,
219648746,0.014711677585293126,115515.0,115520.0,83.45262167095937,0.06783031068879418,30.0,34.0,2469.3243413237,2469.4265028925656,7.0,1620.5,22.77703094482422,0.0,,3241.0
219648746,0.015161156132977416,115669.0,115672.0,77.04742752954606,0.06026342657032414,173.0,176.0,2472.4709151759525,2472.532211940532,7.0,1620.5,22.73199462890625,0.0,,3241.0
219648746,0.012230096227145104,116408.0,116411.0,62.3005553778158,0.06058752710072851,871.0,874.0,2487.5702263127027,2487.631521981697,7.0,1620.5,22.822473526000977,0.0,,3241.0
219648746,0.0008566496064150719,116642.0,116646.0,2.6422660713884025,0.05365874097466549,1101.0,1105.0,2492.351286913937,2492.433014262897,7.0,1620.5,22.8779239654541,0.0,,3241.0
219648746,0.0001497901983915639,118076.0,118079.0,0.6459486858593665,0.058936841476996724,2009.0,2012.0,2521.650297746637,2521.7115924467653,7.0,1620.5,22.88285827636719,0.0,,3241.0
219341906,0.0018690090786357414,115515.0,115520.0,15.814060773234635,0.09576755645149906,29.0,33.0,2469.3243812332003,2469.426542863068,7.0,1579.5,22.23448371887207,8192.0,Cosmic ray in collateral data,3159.0
219341906,0.0018272692947229887,115527.0,115532.0,15.488636974341171,0.09569793203877107,40.0,44.0,2469.569569363004,2469.671731060742,7.0,1579.5,22.104711532592773,8192.0,Cosmic ray in collateral data,3159.0
219341906,0.0014857239214414175,115539.0,115544.0,9.52581542172888,0.0792109201809769,51.0,55.0,2469.8147574159743,2469.916919182513,7.0,1579.5,21.92752265930176,16384.0,Detector anomaly,3159.0
219341906,0.0007175607470184531,115551.0,115556.0,4.390339158424679,0.08482154932152594,62.0,66.0,2470.0599453935065,2470.162107128381,7.0,1579.5,21.955787658691406,8192.0,Cosmic ray in collateral data,3159.0
219341906,0.0010233170816367212,115669.0,115672.0,4.472920674180991,0.0639803781250236,172.0,175.0,2472.470956910845,2472.5322537103493,7.0,1579.5,22.127620697021484,0.0,,3159.0
219341906,0.004326153259499366,115714.0,115724.0,25.921921249476323,0.10018001190263864,212.0,221.0,2473.390408621446,2473.5947309404364,7.0,1579.5,21.993371963500977,10240.0,"Impulsive outlier, Cosmic ray in collateral data",3159.0
219341906,0.0014672101349526567,116046.0,116049.0,7.513713431306187,0.06571754559755405,520.0,523.0,2480.173887768804,2480.235184022087,7.0,1579.5,21.80682182312012,0.0,,3159.0
219341906,0.002748719659722454,116103.0,116120.0,70.9105789343524,0.1627652982709074,557.0,573.0,2481.338516085481,2481.685861131969,7.0,1579.5,22.40886878967285,16384.0,Detector anomaly,3159.0
219341906,0.00345847030558466,116130.0,116181.0,179.7145090420139,0.2589642791834778,583.0,631.0,2481.8901816282378,2482.932215678622,7.0,1579.5,22.650014877319336,40960.0,"Cosmic ray in collateral data, No fine point",3159.0
219341906,0.002845210652269614,116201.0,116228.0,102.92009146151204,0.19756839730179496,651.0,677.0,2483.340856095609,2483.892520486319,7.0,1579.5,22.60710144042969,8192.0,Cosmic ray in collateral data,3159.0
219341906,0.002807053318881092,116234.0,116264.0,109.44668643895794,0.20555182420605486,683.0,712.0,2484.0151125090633,2484.6280723927484,7.0,1579.5,22.6226806640625,40960.0,"Cosmic ray in collateral data, No fine point",3159.0
219341906,0.0027759583433002444,116291.0,116324.0,117.15554666932442,0.21332272404514246,738.0,770.0,2485.1797361658755,2485.853991234151,7.0,1579.5,22.64511299133301,8192.0,Cosmic ray in collateral data,3159.0
219341906,0.002777059221317879,116342.0,116372.0,115.70215053575652,0.20964158952603967,788.0,817.0,2486.2217665377684,2486.834725286404,7.0,1579.5,22.601116180419922,24576.0,"Cosmic ray in collateral data, Detector anomaly",3159.0
219341906,0.0028885094892066032,116390.0,116420.0,103.43105604704724,0.19835689409858928,835.0,864.0,2487.2025002421724,2487.815458216646,7.0,1579.5,22.66440010070801,24576.0,"Cosmic ray in collateral data, Detector anomaly",3159.0
219341906,0.002718365040702775,116431.0,116456.0,87.95013123325762,0.1858409396190886,875.0,899.0,2488.040209485771,2488.551007521652,7.0,1579.5,22.62621307373047,24576.0,"Cosmic ray in collateral data, Detector anomaly",3159.0
219341906,0.003972629696840757,116505.0,116564.0,213.92544287416828,0.2795935100812069,947.0,1005.0,2489.5521709810932,2490.757652177177,7.0,1579.5,22.6171932220459,32768.0,No fine point,3159.0
219341906,0.002740962010534975,116733.0,116756.0,68.54925886734665,0.17243566063881674,1173.0,1195.0,2494.2106340050673,2494.6805657203518,7.0,1579.5,22.698976516723643,8192.0,Cosmic ray in collateral data,3159.0
219341906,0.002936712285381393,116797.0,116852.0,177.94205702005792,0.2646533049036322,1236.0,1289.0,2495.518269675551,2496.6420178744447,7.0,1579.5,22.750734329223643,40960.0,"Cosmic ray in collateral data, No fine point",3159.0
219341906,0.004100169526806363,116889.0,116922.0,130.9279661839627,0.20145069973454247,1326.0,1359.0,2497.397993541213,2498.0722416824287,7.0,1579.5,22.712289810180664,24576.0,"Cosmic ray in collateral data, Detector anomaly",3159.0
219341906,0.001993815323124481,117009.0,117012.0,10.307724761940527,0.0657635464888397,1421.0,1424.0,2499.8498034850345,2499.9110986712617,7.0,1579.5,21.803577423095703,0.0,,3159.0
219655998,0.004966884911262293,116197.0,116264.0,262.5902060800769,0.2753977772987633,7.0,72.0,2483.25906530182,2484.6280089384823,7.0,1314.0,21.7279109954834,24576.0,"Cosmic ray in collateral data, Detector anomaly",2628.0
219655998,0.00020799468133980703,116271.0,116279.0,1.9245580729826808,0.11420114176427522,79.0,86.0,2484.771032872159,2484.934488657389,7.0,1314.0,21.8019962310791,0.0,,2628.0
219655998,0.004247531032102181,116290.0,116333.0,124.93534288990729,0.2144515443932729,97.0,139.0,2485.1592403191826,2486.037814627729,7.0,1314.0,21.805644989013672,24576.0,"Cosmic ray in collateral data, Detector anomaly",2628.0
219655998,0.005632519313061746,116337.0,116376.0,165.92283743729755,0.20226692259969534,143.0,181.0,2486.119542523258,2486.916388197264,7.0,1314.0,21.782793045043945,24576.0,"Cosmic ray in collateral data, Detector anomaly",2628.0
