EPIC,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,ID_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,PMem_Reino,RAJ2000_Reino,DEJ2000_Reino,GaiaDR1_Reino,dist_GaiaC_Reino,RAJ2000_GaiaC_Reino,DEJ2000_GaiaC_Reino,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Reino_Douglas,PMem_mean
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4451228786917914e+17,66.97119171970043,20.98150039134924,0.9,,,,,,66.97119171970043,20.98150039134924,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44338187075686e+17,68.12263137497465,20.7355042253444,0.9,,,,,,68.12263137497465,20.7355042253444,68.122625,20.7355222,0.92,0.0,0.06817549316795116,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2385304149296343e+18,75.8295283415797,3.8403232107862224,0.9,,,,,,75.8295283415797,3.8403232107862224,75.8295,3.8403306000000006,0.92,0.0,0.10521873278942774,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.800149993974144e+16,53.208662081651966,23.69218718177597,0.9,0.9771,53.20863742403013,23.69219247456141,6.80000181743296e+16,0.0834892281767721,53.20864975284105,23.69218982816869,53.20825,23.6922833,0.92,0.0,1.3601010903889226,0.9323666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.769669470044262e+16,54.13018801001649,22.782484685781746,0.9,,,,,,54.13018801001649,22.782484685781746,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2923677956241746e+18,70.42956870239817,8.438088527432491,0.9,,,,,,70.42956870239817,8.438088527432491,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2923677956241746e+18,70.42901921236644,8.439259058627135,0.9,,,,,,70.42901921236644,8.439259058627135,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.273807936268126e+18,59.81237794475178,6.2278801043982766,0.9,,,,,,59.81237794475178,6.2278801043982766,59.812375,6.2278972,0.92,0.0,0.06243993315240051,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.306443434245315e+18,69.29128810793625,12.105508938966071,0.9,,,,,,69.29128810793625,12.105508938966071,69.2912917,12.1055389,0.99,0.0,0.10859828360654526,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.306634646189021e+18,68.96570509762269,12.255563535063812,0.9,,,,,,68.96570509762269,12.255563535063812,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3065887072183803e+18,67.81697582712616,12.200140755293884,0.9,,,,,,67.81697582712616,12.200140755293884,67.817,12.2001472,0.99,0.0,0.0881644666380402,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.306483944376793e+18,69.53942356871951,12.510831061862302,0.9,0.809,69.5394235687195,12.510831061862302,21589.0,9.441909287803305e-11,69.53942356871951,12.510831061862302,69.5391667,12.510875,0.99,0.0,0.9165223636505793,0.8996666666666666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.306592418070112e+18,68.18919575154297,12.066669590092564,0.9,,,,,,68.18919575154297,12.066669590092564,68.1892083,12.0666778,0.99,0.0,0.0531515222397973,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4886731598626867e+17,65.48282462862814,23.41828076015749,0.9,,,,,,65.48282462862814,23.41828076015749,65.4828333,23.4182944,0.92,0.0,0.05684816268678361,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4879217124074112e+17,65.32015305595124,23.19792865531747,0.9,,,,,,65.32015305595124,23.19792865531747,65.3201667,23.1979167,0.99,0.0,0.06237506180247544,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.708383051242445e+16,55.22889525599949,19.496488602545856,0.9,,,,,,55.22889525599949,19.496488602545856,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38257714027063e+16,61.587482082425566,23.424257029196514,0.9,,,,,,61.587482082425566,23.424257029196514,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.900558114411878e+16,64.74156032132005,19.906701605094266,0.9,0.9636,64.74154429322985,19.90670633936308,4.900557684785408e+16,0.056867442952535624,64.74155230727496,19.906703972228673,64.74125,19.9067889,0.99,0.0,1.0679767390561654,0.9512
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.897737179895437e+16,64.76291307637753,19.544319459999148,0.9,,,,,,64.76291307637753,19.544319459999148,64.7629167,19.5443083,0.99,0.0,0.042014747805941326,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2938563625691264e+18,70.71733315097433,9.996417412374424,0.9,,,,,,70.71733315097433,9.996417412374424,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.287450745264293e+18,66.40512365743382,8.591353253590077,0.9,,,,,,66.40512365743382,8.591353253590077,66.405125,8.591366699999998,0.99,0.0,0.04864240804208382,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2832857952187965e+18,65.2671358063501,3.268772603834743,0.9,0.9978,65.26711296664254,3.2687725876831286,3.2832857909221356e+18,0.08208919450808909,65.26712438649632,3.2687725957589358,65.267125,3.2687667,0.92,0.0,0.02133896361629751,0.9392666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2832383444197944e+18,64.68106500726691,3.2549536579689247,0.9,,,,,,64.68106500726691,3.2549536579689247,64.68104170000001,3.2549194,0.92,0.0,0.14908894181315624,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2833244155646874e+18,65.60433127706847,3.618966955707293,0.9,,,,,,65.60433127706847,3.618966955707293,65.6043333,3.6189556000000005,0.92,0.0,0.04152160089783701,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.510366832550656e+16,55.403771304824154,23.343709168306926,0.9,,,,,,55.403771304824154,23.343709168306926,55.40375,23.3436944,0.92,0.0,0.08823539828469679,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.731996109884019e+16,64.5375456982275,17.416254480958276,0.9,,,,,,64.5375456982275,17.416254480958276,64.5375417,17.4162556,0.99,0.0,0.014312410896403898,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.734549038453658e+16,64.77408451893051,17.57315079556862,0.9,,,,,,64.77408451893051,17.57315079556862,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71094389830825e+16,60.72128002021425,18.407308686951907,0.9,,,,,,60.72128002021425,18.407308686951907,60.7212917,18.4072917,0.99,0.0,0.07301627730941398,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.734500934820339e+16,64.78336693201298,17.524755154609874,0.9,0.9834,64.78335014265043,17.524757990282005,4.734500505209088e+16,0.05853348410044571,64.78335853733171,17.524756572445938,64.7830833,17.5248222,0.99,0.0,0.9739555774656217,0.9578000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.706820729721958e+16,61.50935232052184,18.250904650928877,0.9,,,,,,61.50935232052184,18.250904650928877,61.5093333,18.2508944,0.99,0.0,0.07477071375525425,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.293176074109393e+18,71.9047092806111,10.233002590543334,0.9,,,,,,71.9047092806111,10.233002590543334,71.9047083,10.233,0.92,0.0,0.009952007603976867,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3910061133280696e+18,80.50644626675593,15.581847792439914,0.9,,,,,,80.50644626675593,15.581847792439914,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4073951931331615e+18,75.23009063013184,18.80741089718514,0.9,,,,,,75.23009063013184,18.80741089718514,75.2300833,18.807386100000002,0.99,0.0,0.09269890001815789,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.628670418078067e+16,59.72722344668626,25.219800912302265,0.9,,,,,,59.72722344668626,25.219800912302265,59.7272083,25.2198083,0.92,0.0,0.056043061363472736,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.290872562889409e+18,77.33185677470759,9.829582352718496,0.9,0.8859,77.33185677470759,9.8295823527185,23983.0,1.144999685326866e-11,77.33185677470759,9.829582352718498,77.3316667,9.8295972,0.92,0.0,0.6763391451455922,0.9019666666666667
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2827288539230295e+18,71.06164481947125,5.7326148840319355,0.9,,,,,,71.06164481947125,5.7326148840319355,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2945229071345167e+18,73.09943071357411,10.719422499477783,0.9,,,,,,73.09943071357411,10.719422499477783,73.0994167,10.7194194,0.92,1.0,0.05080887955950125,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.282171749421655e+18,69.49267558291454,4.66976901537093,0.9,0.992,69.49265959426023,4.669770900447621,3.282171745125202e+18,0.05776807869587279,69.49266758858738,4.669769957909276,69.4926667,4.669777799999999,0.92,0.0,0.028410989484891718,0.9373333333333332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3111488286158433e+18,65.88472153617079,14.67047834515872,0.9,0.8734,65.88470628038495,14.670480899357312,3.311148824319241e+18,0.053920136104462536,65.88471390827786,14.670479622258016,65.88445829999999,14.670522199999999,0.99,0.0,0.9032900961634721,0.9211333333333332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.31149280395547e+18,63.79336794099754,14.398455388129785,0.9,0.9955,63.79335300299224,14.398457887496493,3.311492799660065e+18,0.05285911034554557,63.79336047199489,14.398456637813139,63.7930833,14.3985,0.99,0.0,0.9790031026732402,0.9618333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.311179340063438e+18,66.51961009948552,15.041385553850999,0.9,0.8366,66.51959495339247,15.041388722432053,3.3111793357669146e+18,0.053879135092726294,66.519602526439,15.041387138141527,,,,,,0.8683000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3111731209508e+18,66.46018823159001,15.002566373684425,0.9,,,,,,66.46018823159001,15.002566373684425,66.4601667,15.002541699999998,0.99,0.0,0.11617093451741335,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3111793400622275e+18,66.5199191766053,15.040908958278749,0.9,,,,,,66.5199191766053,15.040908958278749,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.311229745799687e+18,65.7562924747308,15.228208056322908,0.9,,,,,,65.7562924747308,15.228208056322908,65.75625,15.228219400000002,0.99,0.0,0.15308731128257927,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.311232425859274e+18,65.6272349940227,15.220242680521652,0.9,,,,,,65.6272349940227,15.220242680521652,65.62725,15.2202389,0.99,0.0,0.0538740786122454,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4616055887978662e+17,66.33350124357766,23.108661054755412,0.9,,,,,,66.33350124357766,23.108661054755412,66.3335,23.1086444,0.99,0.0,0.06009834722849976,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4605761710159386e+17,68.27095005151557,23.555030786611393,0.9,,,,,,68.27095005151557,23.555030786611393,68.2709167,23.5550361,0.99,0.0,0.11171103647130093,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.289131211348832e+18,70.44528761018623,7.275687370409868,0.9,,,,,,70.44528761018623,7.275687370409868,70.4452917,7.2756917,0.92,0.0,0.02135976076287998,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3955423933600896e+18,78.10058488563584,18.40236374679726,0.9,,,,,,78.10058488563584,18.40236374679726,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3955423933616394e+18,78.10013698154381,18.402420310705125,0.9,,,,,,78.10013698154381,18.402420310705125,78.1003333,18.4024,0.92,1.0,0.6745797732924428,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.457277292549509e+17,66.57692305100198,22.813584601607122,0.9,0.6985,66.5769319833,22.8135801383,20711.0,0.033715728686623765,66.57692751715099,22.81358236995356,66.576625,22.8136944,0.99,1.0,1.0818517595949648,0.8628333333333332
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4567457473995187e+17,66.34236704330998,22.293871134148294,0.9,0.9825,66.3423543858,22.2938715375,20635.0,0.042185911679732624,66.34236071455499,22.293871335824146,66.3420833,22.2939806,0.99,0.0,1.0042784012014827,0.9575
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.845589404919142e+16,63.62428391444475,18.73001665992382,0.9,,,,,,63.62428391444475,18.73001665992382,63.6242917,18.730025,0.99,0.0,0.040075240151919184,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.848245412691136e+16,63.68844203134965,19.06396193331409,0.9,,,,,,63.68844203134965,19.06396193331409,63.688416700000005,19.063958300000003,0.92,0.0,0.08717816586694634,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.850918600334042e+16,62.775544273616326,18.929091070095254,0.9,,,,,,62.775544273616326,18.929091070095254,62.775541700000005,18.929108300000003,0.99,0.0,0.06264373449273021,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57885475598505e+16,64.41227434019821,16.947836116411082,0.9,0.991,64.41224585753075,16.947848426737522,4.578929917770035e+16,0.1076316441724027,64.41226009886448,16.947842271574302,64.4119583,16.9479111,0.99,0.0,1.068419907174653,0.9603333333333334
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.598037797896806e+16,62.37043168568147,17.131775383287525,0.9,,,,,,62.37043168568147,17.131775383287525,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.596890182638502e+16,62.0462244337302,16.873087930405866,0.9,,,,,,62.0462244337302,16.873087930405866,62.0459167,16.8731389,0.99,0.0,1.075910834054087,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.577078357507597e+16,63.89518070619285,16.76239329379679,0.9,,,,,,63.89518070619285,16.76239329379679,63.895166700000004,16.7623917,0.99,0.0,0.048619543417598964,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.578926911435763e+16,64.38436775605294,16.94973347954114,0.9,,,,,,64.38436775605294,16.94973347954114,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.584537856704832e+16,64.00605123226384,16.983098248130773,0.9,,,,,,64.00605123226384,16.983098248130773,64.0060417,16.9831028,0.99,0.0,0.03668316590227366,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.410640887035453e+18,68.17060900376796,19.113480659988745,0.9,0.9894,68.17059607108904,19.113484747549087,3.4106408827376353e+18,0.04638692156968097,68.1706025374285,19.113482703768916,68.170625,19.113480600000003,0.99,0.0,0.07678174107929338,0.9598
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4516855887100378e+17,69.27126917735585,22.85732728043632,0.9,,,,,,69.27126917735585,22.85732728043632,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.292741835736352e+18,72.26702778859834,8.981283779441872,0.9,,,,,,72.26702778859834,8.981283779441872,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2926635642516526e+18,70.21686900536213,9.087605053031636,0.9,,,,,,70.21686900536213,9.087605053031636,70.216875,9.0875861,0.99,0.0,0.07148122738207818,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.445747882347552e+17,67.93181604989081,21.154602288442877,0.9,,,,,,67.93181604989081,21.154602288442877,67.9317917,21.1546167,0.99,0.0,0.09682524129015908,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.445747882347556e+17,67.9303319329899,21.15321850123391,0.9,,,,,,67.9303319329899,21.15321850123391,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4466315718336486e+17,67.40582270952753,21.66864371894876,0.9,,,,,,67.40582270952753,21.66864371894876,67.4058333,21.6686417,0.99,0.0,0.03616933786414884,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4121310688877875e+18,74.06956154893119,21.367198998471746,0.9,,,,,,74.06956154893119,21.367198998471746,74.0695417,21.3671917,0.99,0.0,0.07154390824060529,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.489447280819072e+16,55.48120795760601,18.75993579612041,0.9,,,,,,55.48120795760601,18.75993579612041,55.4812083,18.7599528,0.92,0.0,0.061225092096871436,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.310348551653256e+18,65.74962253929766,13.31625943749524,0.9,,,,,,65.74962253929766,13.31625943749524,65.749625,13.3162611,0.92,0.0,0.010494328620315132,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3104787106379387e+18,64.5354061919175,13.331163058990596,0.9,,,,,,64.5354061919175,13.331163058990596,,,,,,0.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.310478710637067e+18,64.53578995401851,13.331320551567213,0.9,,,,,,64.53578995401851,13.331320551567213,64.535625,13.331280599999998,0.99,0.0,0.5954629661850296,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.310178784482083e+18,64.67603013928702,12.51069299606096,0.9,,,,,,64.67603013928702,12.51069299606096,64.6760417,12.5107028,0.99,0.0,0.05381918955789413,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.411434528270796e+18,69.98293781972208,21.494365383669265,0.9,,,,,,69.98293781972208,21.494365383669265,69.9829167,21.494366699999997,0.92,0.0,0.07090185532222712,0.91
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.934161938366029e+16,63.885727175249215,20.807702820966465,0.9,,,,,,63.885727175249215,20.807702820966465,63.8857083,20.8075944,0.99,0.0,0.3954501732005085,0.9450000000000001
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.936508708628518e+16,63.92682207567878,20.81979951176444,0.9,0.9698,63.9268038278511,20.819802520638564,4.936508279238682e+16,0.06235077415735113,63.926812951764944,20.819801016201502,63.9265417,20.8198833,0.99,1.0,0.9596078322675963,0.9532666666666666
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.934161938498394e+16,63.885696647975614,20.807455469486808,0.9,,,,,,63.885696647975614,20.807455469486808,,,,,,0.9
