source_id,coord1,coord2
49520255665123328,64.87410339674138,21.753883599402773
49729231594420096,60.20319124424541,18.194000075729868
51383893515451392,59.80634314281168,20.428207412344648
145373377272257664,66.06072311639852,21.736245800197
145391484855481344,67.00326388687627,21.61990347695107
145325548516513280,65.84304085636344,21.379098189219764
145484629809228544,66.35423669910917,22.200001623281683
145293181643038336,66.57707760539896,21.470432706710596
145293181643038208,66.57994902995172,21.468922573241546
3313778207594395392,66.81933122940974,17.241851312891928
3313751441358252160,66.57935908706207,17.050600365565842
3313842529024545664,65.85443320516596,16.77726636487655
3313947704182762240,66.09280567499178,17.07895547392605
3313759000500605056,66.25102963001221,16.984897565115606
3313978112552491136,66.02400512126442,17.444132532801788
3393284752392701312,74.93467326743317,15.916732922854525
147022541634235392,71.13176591192683,23.941085765331174
147118233505518976,72.97230328519609,24.610122527141918
147182172683187712,72.30410830333453,24.802841039886957
144512287869179136,66.97119171970043,20.981500391349233
144377799556207488,68.40491913804895,21.15085115550085
144338187075686016,68.12263137497465,20.735504225344396
3238530414929634304,75.8295283415797,3.8403232107862224
3411274308810562688,69.27155652177949,20.71815213943044
68001499939741440,53.20866208165198,23.69218718177597
67696694700442624,54.13018801001649,22.782484685781743
3292227607891547264,69.77566281603539,7.8709884069673155
3292367795624174720,70.42956870239817,8.438088527432493
3292367795624174592,70.42901921236644,8.439259058627135
64552022725337856,53.543991658952564,22.072587841450403
3273807936268126464,59.812377944751766,6.227880104398276
3306443434245315200,69.29128810793625,12.105508938966077
3306634646189021440,68.96570509762269,12.255563535063812
3306588707218380288,67.81697582712616,12.200140755293884
3306483944376792832,69.53942356871951,12.510831061862302
3306592418070112384,68.18919575154297,12.066669590092566
148867315986268672,65.48282462862814,23.418280760157494
148792171240741120,65.32015305595124,23.19792865531747
148946068508277888,64.54496497126078,23.284656459853778
149005270337201792,63.634643208808704,23.574943896504514
57083830512424448,55.22889525599949,19.496488602545856
53942250914697472,62.1508776614876,23.76861103567247
53825771402706304,61.58748208242558,23.424257029196514
49005581144118784,64.74156032132005,19.906701605094263
49124190961270656,65.40961727886159,20.302815936481263
48977371798954368,64.76291307637752,19.54431945999915
3293856362569126400,70.71733315097433,9.996417412374425
3287450745264292864,66.40512365743383,8.591353253590077
3287587771900733440,67.27379740474716,9.18246444503864
144833998098820992,69.68080948872299,21.737331424372464
3283285795218796800,65.2671358063501,3.268772603834743
3283238344419794304,64.6810650072669,3.254953657968925
3283324415564687104,65.60433127706847,3.618966955707293
65103668325506560,55.40377130482415,23.343709168306916
3413223227530503168,73.1981926162761,22.647267666248062
3413146914550583680,71.85911696874194,23.05092267759164
47319961098840192,64.5375456982275,17.416254480958276
47019347749289216,61.41531253211172,17.937711716569424
47345490384536576,64.77408451893051,17.57315079556862
47247938791363200,61.585966208571506,19.027472840535253
47109438983082496,60.721280020214245,18.407308686951904
47345009348203392,64.78336693201298,17.524755154609874
47068207297219584,61.509352320521835,18.25090465092888
3293176074109393152,71.90470928061109,10.233002590543334
3393305093357807744,75.01372016384025,15.914805220650727
3391006113328069632,80.50644626675593,15.581847792439914
3407257105639932032,75.31285157959525,17.694030213581062
3407395193133161728,75.23009063013184,18.80741089718514
66286704180780672,59.72722344668626,25.219800912302265
66482352830035840,57.76297903130192,23.90365069118534
3290872562889409024,77.3318567747076,9.829582352718496
3282728853923029376,71.06164481947125,5.7326148840319355
3294522907134516864,73.09943071357411,10.719422499477782
3282171749421655168,69.49267558291454,4.66976901537093
3406246551373367168,71.25095127201186,17.272081010010364
3406246551373367296,71.2511665918737,17.27226114965153
3405909374965722368,72.12766604133346,16.38853463979638
3404798597640071296,72.7600980278146,14.971300653811465
3404812685132622592,72.64092004716397,15.08343342548458
3404850790082434176,72.8467288251014,15.433465139910625
3405952363294872960,71.38568700186758,16.598261356937115
3405988677241799040,72.50297279357422,16.412060899179004
3406094750050845696,72.40241585473528,17.033074856899166
3311148828615843328,65.88472153617079,14.670478345158719
3311492803955469696,63.79336794099754,14.398455388129785
3311179340063437952,66.51961009948552,15.041385553851002
3311514210073309056,63.60687591433021,14.625033227500639
3311173120950799872,66.46018823159001,15.002566373684422
3311179340062227200,66.5199191766053,15.040908958278749
3311464182294287104,64.481545484351,14.546261771970242
3311426420941869952,64.105902167184,14.171410289078386
3311229745799686912,65.7562924747308,15.228208056322908
3311232425859274368,65.6272349940227,15.220242680521652
3311120722349948672,65.23360846632347,14.859590335736378
3406734906335151872,72.70734924157988,18.141192911478146
3406697179343851136,72.2961923383832,17.715433560668302
3406786445943961088,71.90656177801914,18.25874807975353
146160558879786624,66.33350124357766,23.108661054755412
146057617101593856,68.27095005151557,23.555030786611393
149956519694104704,63.709253678840255,24.37703897320983
3289131211348832000,70.44528761018624,7.275687370409867
3395542393360089728,78.10058488563584,18.40236374679726
3395542393361639424,78.10013698154381,18.402420310705125
145664777917536512,66.03094809686951,22.118868232432114
145727729254950912,66.57692305100198,22.81358460160712
145674574739951872,66.34236704330998,22.293871134148294
145668974102570624,65.98918820801858,22.181593690146716
48455894049191424,63.62428391444475,18.73001665992382
48482454126911360,63.68844203134965,19.06396193331409
48509186003340416,62.775544273616326,18.929091070095254
45788547559850496,64.41227434019821,16.947836116411082
45980377978968064,62.370431685681474,17.131775383287525
45968901826385024,62.046224433730195,16.873087930405863
45770783575075968,63.89518070619284,16.76239329379679
45789269114357632,64.38436775605294,16.94973347954114
45845378567048320,64.00605123226384,16.983098248130776
3410640887035452928,68.17060900376796,19.113480659988745
3410639993682264960,68.15768261451235,19.046703033714763
145168558871003776,69.27126917735585,22.85732728043632
145218857232329472,69.15845981757684,23.04197892162668
3292741835736351616,72.26702778859834,8.981283779441874
3292663564251652608,70.21686900536213,9.087605053031638
144574788234755200,67.93181604989081,21.154602288442877
144574788234755584,67.9303319329899,21.15321850123391
144663157183364864,67.40582270952753,21.66864371894876
144534724778235392,66.6984209363254,21.234921147150363
3412163946860515712,74.32700973948172,21.60235997081015
3412131068887787776,74.06956154893118,21.367198998471743
44894472808190720,55.48120795760601,18.75993579612041
3310348551653256448,65.74962253929766,13.316259437495239
3310478710637938560,64.53540619191749,13.331163058990594
3310478710637066752,64.53578995401851,13.331320551567213
3310178784482082816,64.67603013928702,12.51069299606096
3310131711641618816,70.15418590311751,16.635751222926423
3411434528270795648,69.98293781972208,21.494365383669262
49231668222673920,65.38187064375414,21.039877323988016
49157794785448192,65.67859524888763,20.570151557231405
49341619383660288,63.88572717524921,20.807702820966462
49365087086285184,63.926822075678764,20.81979951176444
49341619384983936,63.885696647975614,20.80745546948681
49131681384221952,65.44114613094305,20.395697998952162
49131681384221184,65.43488106685778,20.402903537639926
49324572659092992,64.23551309570864,20.87673622227666
49407521363733632,64.68981790925528,21.031754404386373
3242232470578902656,79.73115035567818,8.454076526381598
3242022670016700672,77.41827527643254,8.214020726812466
3241952369992171904,77.83060606118951,7.908921896703495
3387573300585597184,79.3670177771945,11.790760750714998
3387381646261643776,80.10593011495406,11.609819134769548
147877549363243520,67.73237051167447,24.83815086755944
147908438767993216,68.18888444581367,25.092755673659884
67351757289092224,58.1708744139616,25.804437085067676
63395989328447232,55.946166090326294,20.860096656859508
53257461329357312,59.809115635384835,22.04385671520667
3282562625805170304,70.2384044935739,4.848464261290286
3282226793722500224,69.43378228952211,4.901843482378509
3406431406767566464,72.95493439908077,17.273732746745598
3406417903390509056,73.09127474080573,17.174207625205547
3406284725043872256,71.81232465718782,17.33043749816562
3406380176397016576,71.70607788145904,17.748333891407956
52548241968465408,64.13948944900993,21.90746749296624
52640154268714496,62.65620826754658,21.60267822298574
49968306654050944,58.988231866370434,18.432283664284164
3295377880503113216,74.76299997244527,12.262482348017553
3295557581935254144,72.19161452576668,11.385700248939576
3312882483575093760,67.79592011014891,16.395872224005526
3312960205303089664,67.48224734495186,16.91404997513984
3312709379213017728,66.89954743843936,15.589192391632686
3312904233289409152,67.25063046100269,16.34633553069451
3312951748510907648,67.490533849162,16.67284091177406
3312849326426255616,67.64013771995356,16.194017253449413
3312908906213736320,66.91978983536261,16.24870251255087
3312842042162993536,67.2185506675843,15.981593742005739
3312744219987686144,67.1656022796287,15.870867390804971
3312921378798754304,67.04529655413452,16.47093927798343
47485609397541632,65.66483855226055,18.269330692263374
47620265212420096,64.50764880745426,18.256808684822712
47541100375011968,65.38445151927647,18.41758368326237
45567511362945152,61.92999538384862,16.518790221615202
45679386670867584,63.09055996012501,16.250950726696445
45367056650753280,61.567199089775954,15.698120727076896
45404199528067200,61.044833241737344,15.806097387272887
45506454107945344,62.48802624049746,16.378265825485094
3412374060957023232,74.0255373299375,21.897979532263832
3412331901556818048,73.99576833296472,21.66685866238225
3412367287795107712,74.36219792751334,22.017514933091185
3395180718459278464,78.87793458578237,17.431705202275662
3395264423077925632,78.71394707532605,17.787146664800595
3314150048683152896,67.87112515034707,17.71866059925461
3314024566918614528,65.73375431738972,17.542515546427712
3314063908819076352,66.35428035004772,17.915349719196218
3314232855652895104,68.0989869169686,17.75074271194905
3314079508140198528,66.07058229470351,18.00292104539061
3314212068010812032,67.37646055058681,17.86316541108094
3314137846679343872,68.03320036537143,17.66447984220168
3314213025787054592,67.38169298883798,17.8931836347981
3314109916508904064,67.20124298077214,17.285468367045016
3281410509417809152,70.4448595718985,4.43669364098448
3281064262038614912,71.57830669718612,3.6363367085206697
