K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,Ang Sep (')
integer,string,integer,substring,string,ra,dec,ustring,string,integer,datetime,datetime,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,integer,string,string,string,string,string,datetime,float,float,float,float,float,float,integer,integer,integer,float,string,integer,float
210966863,KTWO210966863-C04,4,STAR,33,63.6267600,22.4518650,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4024_GO4032_GO4033_GO4048,96.230,0.520,-33.700,0.430,17.200,0.560,,,7.472,0.015,7.045,0.010,9.558,0.020,8.799,0.040,7.786,0.030,,,6.207,0.019,6.082,0.023,6.005,0.021,8.318,gri,19789,1263-949-1,,563-009674,04143040+2227066,,2019-07-19 22:34:54,1.000,0.000,1.000,2461.832,2200.495,1849.254,4,1,9,,,19,0.010
211037886,KTWO211037886-C04,4,STAR,33,63.6346500,23.5749440,SC,KSC,1,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,122.530,1.010,-48.730,0.790,21.080,0.930,,,8.702,0.017,8.036,0.013,9.634,0.270,8.819,0.270,8.794,0.060,,,6.877,0.026,6.599,0.020,6.516,0.020,9.046,gri,19793,1815-517-1,,568-010239,04143228+2334298,,2019-07-19 20:12:39,0.999,0.001,1.000,,,,4,4,12,,,21,0.008
211037886,KTWO211037886-C04,4,STAR,33,63.6346500,23.5749440,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4032_GO4033_GO4048_GO4067_GO4072_GO4074_GO4095_GO4104,122.530,1.010,-48.730,0.790,21.080,0.930,,,8.702,0.017,8.036,0.013,9.634,0.270,8.819,0.270,8.794,0.060,,,6.877,0.026,6.599,0.020,6.516,0.020,9.046,gri,19793,1815-517-1,,568-010239,04143228+2334298,,2019-07-19 20:22:16,0.999,0.001,1.000,2233.596,2059.453,1882.731,4,4,12,,,21,0.008
211088189,KTWO211088189-C04,4,STAR,33,63.7091400,24.3770890,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4024_GO4026_GO4048_GO4095_GO4097,105.000,3.000,-42.000,3.000,,,21.071,0.066,,,,,18.319,0.007,16.739,0.005,15.029,0.004,14.067,0.004,12.479,0.020,11.903,0.022,11.593,0.021,16.016,gri,,,3559-301-1-0019-0361,,04145019+2422375,,2019-07-19 20:36:01,1.000,0.000,0.790,1368.470,1147.420,892.737,4,3,11,,,19,0.006
210517837,KTWO210517837-C04,4,STAR,33,63.8903700,15.7062700,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4072_GO4095_GO4104_GO4109,121.320,3.170,-21.970,2.530,26.970,2.880,,,12.220,0.030,10.943,0.030,11.632,0.020,10.417,0.010,9.961,0.040,,,8.558,0.026,7.982,0.021,7.853,0.023,10.462,gri,19862,,,529-008064,04153367+1542226,,2019-07-19 23:18:31,1.000,0.000,1.000,85.523,80.009,71.480,6,2,14,,,19,0.007
210499243,KTWO210499243-C04,4,STAR,33,63.9428550,15.4006960,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,115.760,0.580,-21.720,0.460,22.020,0.470,,,6.702,0.015,6.298,0.010,,,,,,,,,5.514,0.034,5.401,0.024,5.326,0.016,6.264,BV,19877,1251-128-1,,528-008281,04154626+1524025,,2019-07-19 20:11:15,1.000,0.000,1.000,,,,6,2,14,,,21,0.007
210499243,KTWO210499243-C04,4,STAR,33,63.9428550,15.4006960,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4023_GO4024_GO4032_GO4033_GO4048_GO4057_GO4074_GO4086,115.760,0.580,-21.720,0.460,22.020,0.470,,,6.702,0.015,6.298,0.010,,,,,,,,,5.514,0.034,5.401,0.024,5.326,0.016,6.264,BV,19877,1251-128-1,,528-008281,04154626+1524025,,2019-07-19 23:03:09,1.000,0.000,1.000,61.134,56.822,51.732,6,2,14,,,21,0.007
210432080,KTWO210432080-C04,4,STAR,33,64.1059350,14.1714220,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4095_GO4097,,,,,,,,,16.855,0.080,15.348,0.051,16.127,0.070,14.760,0.010,13.212,0.070,,,10.925,0.020,10.321,0.020,10.049,0.019,14.087,gri,,,,521-007774,04162538+1410172,,2019-07-19 23:10:52,1.000,0.000,0.919,597.067,591.530,599.878,6,4,16,,,19,0.001
210980637,KTWO210980637-C04,4,STAR,33,64.2786450,22.6733160,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4020_GO4023_GO4032_GO4072_GO4095_GO4104_GO4109,118.030,1.740,-42.670,1.160,29.080,1.600,,,10.943,0.064,9.770,0.030,10.547,0.140,9.505,0.210,8.985,0.510,,,7.520,0.023,7.004,0.038,6.840,0.027,9.453,gri,19981,1815-1907-1,,564-009654,04170685+2240241,,2019-07-19 22:37:47,0.998,0.002,1.000,91.843,88.553,84.270,4,4,12,,,19,0.018
210744818,KTWO210744818-C04,4,STAR,33,64.3548000,19.0299090,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4095_GO4104_GO4109,111.800,1.700,-27.500,1.600,,,,,11.959,0.040,10.805,0.030,11.453,0.020,10.317,0.010,9.903,0.040,,,8.597,0.021,7.994,0.018,7.909,0.023,10.368,gri,,,,546-009167,04172512+1901478,,2019-07-19 21:55:53,1.000,0.000,1.000,67.517,64.224,62.497,2,2,2,,,19,0.003
210470484,KTWO210470484-C04,4,STAR,33,64.3672500,14.9010050,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4060_GO4095_GO4097_GO4109,107.900,3.800,-20.800,6.300,,,,,16.012,0.040,14.416,0.030,15.235,0.050,13.837,0.030,12.514,0.080,,,10.471,0.022,9.869,0.023,9.621,0.019,13.330,gri,,,,525-007983,04172811+1454038,,2019-07-19 22:57:38,1.000,0.000,0.939,740.136,707.336,700.862,6,2,14,,,19,0.004
210408563,KTWO210408563-C04,4,STAR,33,64.4487150,13.6617660,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4012_GO4018_GO4020_GO4024_GO4029_GO4032_GO4048_GO4054_GO4060_GO4064_GO4081_GO4095_GO4104_GO4106_GO4109,110.100,5.500,-14.500,2.900,,,,,14.007,0.020,12.544,0.010,13.325,0.020,11.948,0.030,11.115,0.050,,,9.405,0.022,8.720,0.018,8.527,0.019,11.778,gri,,,,519-007508,04174767+1339422,,2019-07-19 23:07:18,1.000,0.000,0.977,187.683,177.914,166.049,6,4,16,,,19,6.953e-4
210707811,KTWO210707811-C04,4,STAR,33,64.4609700,18.4751930,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4018_GO4020_GO4024_GO4029_GO4048_GO4054_GO4081_GO4095_GO4097_GO4109,113.600,2.600,-33.700,3.400,,,,,15.491,0.070,13.954,0.010,14.723,0.030,13.423,0.020,11.985,0.060,,,9.841,0.022,9.246,0.022,8.992,0.018,12.806,gri,,,,543-009049,04175061+1828307,,2019-07-19 21:08:44,1.000,0.000,0.952,358.930,336.820,316.125,2,2,2,,,19,5.869e-4
210489127,KTWO210489127-C04,4,STAR,33,64.4650950,15.2271270,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4026_GO4032_GO4048_GO4054_GO4095_GO4097_GO4109,109.800,4.900,-20.400,5.000,,,,,17.131,0.102,15.596,0.055,16.404,0.090,15.042,0.060,13.473,0.110,,,11.224,0.021,10.638,0.022,10.365,0.017,14.352,gri,,,6485-301-1-0144-0033,527-008195,04175160+1513378,,2019-07-19 22:58:53,1.000,0.000,0.885,466.420,476.860,480.205,6,2,14,,,19,0.001
210451321,KTWO210451321-C04,4,STAR,33,64.4815350,14.5462410,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4032_GO4048_GO4054_GO4095_GO4097,92.800,5.100,-18.800,5.400,,,,,16.610,0.070,15.016,0.040,15.793,0.040,14.470,0.030,13.035,0.050,,,10.871,0.020,10.276,0.024,10.017,0.017,13.862,gri,,,,523-008061,04175555+1432464,,2019-07-19 23:13:00,1.000,1.000e-4,0.884,1005.540,967.860,959.666,6,3,15,,,19,0.001
211019716,KTWO211019716-C04,4,STAR,33,64.5449550,23.2846530,SC,KSC,1,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4105,91.600,0.800,-39.000,0.900,,,,,10.382,0.046,9.446,0.027,10.328,0.330,9.414,0.310,9.889,0.060,,,7.585,0.019,7.077,0.029,6.937,0.016,10.021,gri,,1815-1949-1,,567-010071,04181077+2317048,,2019-07-19 20:12:39,1.000,5.000e-4,1.000,,,,4,4,12,,,21,6.601e-4
211019716,KTWO211019716-C04,4,STAR,33,64.5449550,23.2846530,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4020_GO4024_GO4032_GO4037_GO4048_GO4057_GO4064_GO4089_GO4095_GO4104_GO4105,91.600,0.800,-39.000,0.900,,,,,10.382,0.046,9.446,0.027,10.328,0.330,9.414,0.310,9.889,0.060,,,7.585,0.019,7.077,0.029,6.937,0.016,10.021,gri,,1815-1949-1,,567-010071,04181077+2317048,,2019-07-19 22:47:59,1.000,5.000e-4,1.000,215.564,216.744,205.505,4,4,12,,,21,6.601e-4
210700098,KTWO210700098-C04,4,STAR,33,64.6410450,18.3646980,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4026_GO4032_GO4048_GO4095_GO4097_GO4109,,,,,,,,,,,,,,,,,,,,,11.490,0.023,10.922,0.022,10.601,0.017,13.837,JHK,,,,542-008764,04183382+1821529,,2019-07-19 21:08:33,1.000,0.000,0.868,835.979,748.718,662.781,2,2,2,,,19,0.002
210923016,KTWO210923016-C13,13,STAR,24,64.8741000,21.7538850,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13018_GO13023_GO13049_GO13050_GO13064_GO13073_GO13077_GO13090,108.000,4.100,-39.100,5.100,,,,,15.517,0.120,14.014,0.100,14.760,0.050,13.427,0.080,12.366,0.480,,,10.106,0.021,9.442,0.020,9.222,0.018,13.084,gri,,,,559-009271,04192976+2145141,,2018-07-10 17:33:39,1.000,0.000,0.858,,,,24,4,84,,,10,6.861e-4
200007765,KTWO200007765-C04,4,STAR.Pleiades&Hyades,33,64.9486030,15.6277530,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-19 23:44:09,1.000,0.000,1.000,,,,6,2,14,,,3,0.022
210425611,KTWO210425611-C04,4,STAR,33,64.9904250,14.0352000,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4023_GO4024_GO4032_GO4033_GO4048,114.130,0.420,-20.450,0.370,21.880,0.360,,,5.846,0.015,5.572,0.010,,,,,,,,,,,,,,,5.587,BV,20219,679-750-1,,521-007920,,,2019-07-19 23:10:10,1.000,0.000,1.000,542.960,452.105,327.717,6,3,15,,,19,0.007
210758134,KTWO210758134-C04,4,STAR,33,65.0540250,19.2334790,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,115.680,0.770,-34.430,0.630,23.190,0.660,,,8.023,0.016,7.443,0.011,9.556,0.130,8.806,0.030,7.787,0.080,,,6.395,0.018,6.184,0.026,6.124,0.018,8.318,gri,20237,1272-439-1,,547-009143,04201294+1914005,,2019-07-19 20:11:57,1.000,0.000,1.000,,,,2,2,2,,,21,0.006
210758134,KTWO210758134-C04,4,STAR,33,65.0540250,19.2334790,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4032_GO4033_GO4048_GO4072_GO4074_GO4104,115.680,0.770,-34.430,0.630,23.190,0.660,,,8.023,0.016,7.443,0.011,9.556,0.130,8.806,0.030,7.787,0.080,,,6.395,0.018,6.184,0.026,6.124,0.018,8.318,gri,20237,1272-439-1,,547-009143,04201294+1914005,,2019-07-19 21:58:58,1.000,0.000,1.000,1764.800,1740.870,1664.878,2,2,2,,,21,0.006
210736105,KTWO210736105-C04,4,STAR,33,65.1151050,18.8971760,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4026_GO4032_GO4048_GO4095_GO4097,,,,,,,,,,,,,,,,,,,,,11.063,0.021,10.483,0.022,10.215,0.018,13.282,JHK,,,,545-009347,04202761+1853499,,2019-07-19 21:10:00,0.986,0.014,0.670,2580.534,2720.344,2661.927,2,2,2,,,19,0.001
210899231,KTWO210899231-C13,13,STAR,24,65.1224550,21.3786970,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13011_GO13018_GO13023_GO13064_GO13073_GO13077_GO13090_GO13123,93.800,4.300,-32.800,5.100,,,,,17.196,0.040,15.538,0.010,16.350,0.060,15.006,0.060,13.395,0.040,,,11.018,0.021,10.410,0.022,10.127,0.017,14.281,gri,,,4334-301-4-0155-0085,557-009295,04202937+2122434,,2018-07-10 17:31:57,1.000,0.000,0.867,,,,24,4,84,,,10,5.361e-4
210877371,KTWO210877371-C13,13,STAR,24,65.3818800,21.0398780,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13002_GO13008_GO13012_GO13023_GO13024_GO13039_GO13071_GO13077_GO13090_GO13122_GO13903,105.510,0.640,-35.540,0.500,19.140,0.510,,,7.216,0.015,6.785,0.010,9.568,0.030,8.614,0.040,7.571,0.060,,,5.970,0.020,5.786,0.016,5.762,0.020,8.170,gri,20349,1276-251-1,,556-009238,04213162+2102236,,2018-07-10 19:34:43,1.000,3.000e-4,1.000,122.791,109.779,92.484,24,3,83,,,10,0.007
210703831,KTWO210703831-C04,4,STAR,33,65.3844450,18.4175810,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,110.290,0.730,-32.280,0.620,20.060,0.590,,,7.241,0.015,6.796,0.010,9.565,0.030,8.583,0.010,7.497,0.040,,,5.944,0.021,5.794,0.016,5.746,0.016,8.118,gri,20350,1268-295-1,,543-009241,04213225+1825034,,2019-07-19 20:11:57,1.000,2.000e-4,1.000,,,,2,2,2,,,21,0.007
210703831,KTWO210703831-C04,4,STAR,33,65.3844450,18.4175810,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4024_GO4032_GO4033_GO4048_GO4074_GO4086,110.290,0.730,-32.280,0.620,20.060,0.590,,,7.241,0.015,6.796,0.010,9.565,0.030,8.583,0.010,7.497,0.040,,,5.944,0.021,5.794,0.016,5.746,0.016,8.118,gri,20350,1268-295-1,,543-009241,04213225+1825034,,2019-07-19 21:46:09,1.000,2.000e-4,1.000,1254.505,1085.550,961.218,2,2,2,,,21,0.007
210444167,KTWO210444167-C04,4,STAR,33,65.3949750,14.4097880,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,104.430,0.650,-19.650,0.540,19.090,0.610,,,7.001,0.015,6.583,0.010,,,,,,,,,5.784,0.023,5.666,0.033,5.595,0.018,6.545,BV,20357,680-994-1,,523-008222,04213478+1424352,,2019-07-19 20:11:15,1.000,0.000,1.000,,,,6,3,15,,,21,0.006
210444167,KTWO210444167-C04,4,STAR,33,65.3949750,14.4097880,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4024_GO4032_GO4033_GO4048_GO4074,104.430,0.650,-19.650,0.540,19.090,0.610,,,7.001,0.015,6.583,0.010,,,,,,,,,5.784,0.023,5.666,0.033,5.595,0.018,6.545,BV,20357,680-994-1,,523-008222,04213478+1424352,,2019-07-19 22:55:31,1.000,0.000,1.000,76.470,74.562,72.149,6,3,15,,,21,0.006
210459199,KTWO210459199-C04,4,STAR,33,65.3962350,14.6952290,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4026_GO4032_GO4048_GO4054_GO4095_GO4097_GO4109,101.800,4.900,-18.300,4.900,,,,,17.196,0.100,15.645,0.057,16.482,0.030,15.070,0.030,13.552,0.050,,,11.296,0.021,10.686,0.022,10.441,0.017,14.431,gri,,,,524-008082,04213508+1441427,,2019-07-19 21:00:08,1.000,0.000,0.825,897.250,851.103,791.221,6,3,15,,,19,0.002
210828490,KTWO210828490-C13,13,STAR,24,65.4096900,20.3028280,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13011_GO13018_GO13023_GO13064_GO13073_GO13077_GO13090,,,,,,,,,18.004,0.143,16.529,0.081,17.157,0.010,15.761,0.140,14.080,0.072,,,11.510,0.022,10.901,0.020,10.629,0.017,15.003,gri,,,,552-009439,04213829+2018102,,2018-07-10 19:31:47,1.000,2.000e-4,0.814,908.345,753.971,615.668,24,3,83,,,10,0.004
210693497,KTWO210693497-C04,4,STAR,33,65.6648400,18.2693340,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4018_GO4020_GO4024_GO4029_GO4032_GO4048_GO4054_GO4060_GO4081_GO4095_GO4109,128.600,2.900,-37.100,4.400,,,,,14.460,0.020,13.040,0.020,13.765,0.010,12.453,0.010,11.436,0.050,,,9.605,0.021,8.971,0.024,8.726,0.018,12.135,gri,,,,542-008979,04223953+1816097,,2019-07-19 21:43:48,1.000,0.000,0.974,157.340,147.685,136.309,2,1,1,,,19,4.485e-4
210846111,KTWO210846111-C13,13,STAR,24,65.6786250,20.5701270,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13018_GO13023_GO13064_GO13073_GO13077_GO13090_GO13123,,,,,,,,,16.442,0.120,14.811,0.060,15.613,0.060,14.282,0.050,12.722,0.060,,,10.458,0.021,9.834,0.024,9.573,0.017,13.589,gri,,,4334-301-2-0156-0107,553-009622,04224284+2034125,,2018-07-10 19:32:29,1.000,0.000,0.885,,,,24,3,83,,,10,0.002
200007766,KTWO200007766-C04,4,STAR.Pleiades&Hyades,33,65.7338640,17.5418010,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-19 23:44:09,1.000,0.000,1.000,,,,2,1,1,,,3,0.046
210878579,KTWO210878579-C13,13,STAR,24,65.7974100,21.0589490,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13011_GO13018_GO13023_GO13064_GO13073_GO13077_GO13090_GO13123,103.100,4.300,-36.400,5.100,,,,,16.911,0.110,15.328,0.050,16.137,0.050,14.808,0.040,13.321,0.020,,,11.048,0.020,10.453,0.021,10.162,0.019,14.166,gri,,,4334-301-3-0158-0110,556-009344,04231137+2103323,,2018-07-10 19:35:04,1.000,0.000,0.846,474.044,406.412,346.408,24,3,83,,,10,2.736e-4
210899260,KTWO210899260-C13,13,STAR,24,65.8430400,21.3790970,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13002_GO13008_GO13023_GO13024_GO13039_GO13062_GO13064_GO13071_GO13077_GO13083_GO13090_GO13122_GO13903,99.260,1.310,-38.260,0.960,19.880,1.140,,,9.580,0.028,8.847,0.020,10.061,0.160,9.220,0.170,9.285,0.900,,,7.531,0.019,7.197,0.017,7.121,0.016,9.518,gri,20480,1276-639-1,,557-009424,04232231+2122448,,2018-07-10 17:31:57,0.982,0.018,1.000,1753.001,1565.104,1471.405,24,4,84,,,10,0.006
210718930,KTWO210718930-C04,4,STAR,33,65.9861550,18.6389310,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4007_GO4011_GO4018_GO4020_GO4024_GO4026_GO4048_GO4095_GO4097_GO4109,89.500,7.800,-27.200,8.000,,,,,,,,,,,,,,,,,12.353,0.021,11.772,0.022,11.494,0.018,14.608,JHK,,,6485-301-5-0166-0352,544-009229,04235666+1838201,,2019-07-19 21:49:41,1.000,0.000,0.622,2064.483,1865.775,1614.849,2,3,3,,,29,7.640e-4
210718930,KTWO210718930-C13,13,STAR,24,65.9861550,18.6389310,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13011_GO13018_GO13023_GO13064_GO13073_GO13077_GO13902_GO13904,89.500,7.800,-27.200,8.000,,,,,,,,,,,,,,,,,12.353,0.021,11.772,0.022,11.494,0.018,14.608,JHK,,,6485-301-5-0166-0352,544-009229,04235666+1838201,,2018-07-10 19:27:47,1.000,0.000,0.840,1725.050,1591.027,1431.619,23,4,80,,,29,7.640e-4
210949810,KTWO210949810-C13,13,STAR,24,65.9892150,22.1816050,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13006_GO13008_GO13018_GO13023_GO13064_GO13073_GO13077_GO13090_GO13123,,,,,,,,,16.831,0.150,15.241,0.030,16.023,0.040,14.684,0.040,13.134,0.020,,,10.867,0.021,10.253,0.020,9.999,0.017,14.001,gri,,,,561-009935,04235738+2210537,,2018-07-10 17:35:10,1.000,1.000e-4,0.905,906.331,774.968,739.101,24,1,81,,,10,0.001
210945848,KTWO210945848-C13,13,STAR,24,66.0309450,22.1188690,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13006_GO13008_GO13018_GO13023_GO13049_GO13050_GO13064_GO13071_GO13077_GO13090_GO13122_GO13123,109.900,1.200,-43.200,1.200,,,,,12.299,0.040,11.066,0.020,11.782,0.020,10.570,0.020,10.063,0.020,,,8.627,0.024,8.066,0.023,7.886,0.020,10.579,gri,,,,561-009941,04240740+2207079,,2018-07-10 17:04:54,0.995,0.005,1.000,,,,24,1,81,,,10,6.752e-5
210921921,KTWO210921921-C13,13,STAR,24,66.0607200,21.7362450,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13012_GO13023_GO13024_GO13039_GO13052_GO13071_GO13077_GO13090_GO13122_GO13903,118.220,1.090,-46.270,0.650,22.590,0.770,,,7.641,0.017,7.121,0.011,9.667,0.030,8.850,0.040,7.808,0.060,,,6.148,0.023,5.946,0.026,5.871,0.020,8.366,gri,20557,1277-747-1,,559-009509,04241455+2144105,,2018-07-10 17:33:38,1.000,0.000,1.000,98.579,96.595,92.203,24,1,81,,,10,0.007
210674406,KTWO210674406-C04,4,STAR,33,66.0705750,18.0029090,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4072_GO4095_GO4104,110.570,2.780,-35.230,2.160,19.310,1.930,,,11.068,0.073,10.031,0.039,10.790,0.060,9.933,0.070,9.329,0.100,,,8.154,0.018,7.636,0.023,7.524,0.018,9.768,gri,20563,1269-1212-1,,541-009090,04241691+1800107,,2019-07-19 21:39:42,1.000,0.000,1.000,166.776,161.284,158.208,2,4,4,,,19,0.007
210754620,KTWO210754620-C04,4,STAR,33,66.0872850,19.1807390,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4011_GO4018_GO4020_GO4024_GO4026_GO4048_GO4095_GO4097,,,,,,,,,,,,,,,,,,,,,12.029,0.022,11.423,0.024,11.133,0.018,14.397,JHK,,,,546-009475,04242092+1910509,,2019-07-19 21:11:04,1.000,0.000,0.720,1570.187,1400.239,1192.859,2,3,3,,,29,0.003
210754620,KTWO210754620-C13,13,STAR,24,66.0872850,19.1807390,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13011_GO13018_GO13023_GO13064_GO13073_GO13077_GO13902_GO13904,,,,,,,,,,,,,,,,,,,,,12.029,0.022,11.423,0.024,11.133,0.018,14.397,JHK,,,,546-009475,04242092+1910509,,2018-07-10 17:02:51,1.000,0.000,0.801,,,,23,4,80,,,29,0.003
210742017,KTWO210742017-C04,4,STAR,33,66.1274550,18.9868940,LC,KLC,1,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4006_GO4018_GO4020_GO4024_GO4026_GO4048_GO4054_GO4097,,,,,,,,,18.140,0.152,16.415,0.077,17.309,0.040,15.993,0.110,14.223,0.090,,,11.645,0.020,11.075,0.022,10.776,0.020,15.149,gri,,,,545-009487,04243058+1859131,,2019-07-19 21:54:50,0.937,0.063,0.752,980.140,915.823,816.039,2,3,3,,,29,0.002
210742017,KTWO210742017-C13,13,STAR,24,66.1274550,18.9868940,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13008_GO13011_GO13018_GO13023_GO13064_GO13073_GO13077_GO13090_GO13902_GO13904,,,,,,,,,18.140,0.152,16.415,0.077,17.309,0.040,15.993,0.110,14.223,0.090,,,11.645,0.020,11.075,0.022,10.776,0.020,15.149,gri,,,,545-009487,04243058+1859131,,2018-07-10 19:28:53,0.986,0.014,0.853,878.909,812.278,725.633,23,4,80,,,29,0.002
210745602,KTWO210745602-C04,4,STAR,33,66.2380350,19.0420090,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4018_GO4024_GO4032_GO4033_GO4048,109.700,0.570,-34.500,0.440,19.790,0.420,,,6.347,0.015,5.970,0.010,,,,,,,,,,,,,,,5.946,BV,20614,1273-1106-1,,546-009499,,,2019-07-19 21:55:54,1.000,1.000e-4,1.000,146.990,141.181,129.730,2,3,3,,,29,0.007
210745602,KTWO210745602-C13,13,STAR,24,66.2380350,19.0420090,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13019_GO13023_GO13024_GO13039_GO13047_GO13077_GO13122_GO13902_GO13903_GO13904,109.700,0.570,-34.500,0.440,19.790,0.420,,,6.347,0.015,5.970,0.010,,,,,,,,,,,,,,,5.946,BV,20614,1273-1106-1,,546-009499,,,2018-07-10 19:28:54,1.000,0.000,1.000,180.002,168.435,150.845,23,4,80,,,29,0.007
200173875,KTWO200173875-C13,13,,24,66.2381570,19.0413260,LC,KLC,,2017-03-08 01:49:48,2017-05-27 15:30:10,GO13019_GO13023_GO13024_GO13039_GO13047_GO13077_GO13122_GO13902_GO13903_GO13904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-10 19:22:01,1.000,0.000,1.000,,,,23,4,80,,,,0.045
