K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,Ang Sep (')
219722212,KTWO219722212-C07,7,STAR,9,288.8392350,-16.0029730,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7016_GO7030_GO7035_GO7056,1.100,2.300,-23.300,2.100,,,,,13.720,0.010,12.905,0.040,13.273,0.020,12.684,0.010,12.453,0.090,,,11.430,0.023,11.091,0.025,11.050,0.026,12.699,gri,,,,370-168116,19152141-1600107,AAA-222-111-000-0-0,2016-04-21 16:22:29,0.985,0.015,0.943,191.142,172.753,168.165,10,4,32,,,13,0.003
219656722,KTWO219656722-C07,7,STAR,9,288.9090750,-16.1856500,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,,,,,,,,,,,,,,,,,,,,,14.560,0.026,13.911,0.034,13.609,0.038,17.057,JHK,,,,,19153817-1611083,AAA-222-111-000-0-0,2016-04-21 15:37:43,0.947,0.053,0.437,13024.568,10691.033,8605.528,10,4,32,,,13,0.004
219655998,KTWO219655998-C07,7,STAR,9,289.0360500,-16.1874500,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,-0.100,1.500,-28.600,1.700,,,,,10.615,0.040,9.942,0.030,10.345,0.030,9.720,0.040,9.510,0.060,,,8.626,0.020,8.372,0.044,8.297,0.027,9.761,gri,,6296-1148-1,,370-168454,19160865-1611148,AAA-111-111-000-0-0,2016-04-21 18:19:08,0.996,0.004,1.000,,,,10,4,32,,,15,0.003
219655998,KTWO219655998-C07,7,STAR,9,289.0360500,-16.1874500,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,-0.100,1.500,-28.600,1.700,,,,,10.615,0.040,9.942,0.030,10.345,0.030,9.720,0.040,9.510,0.060,,,8.626,0.020,8.372,0.044,8.297,0.027,9.761,gri,,6296-1148-1,,370-168454,19160865-1611148,AAA-111-111-000-0-0,2016-04-21 17:20:48,0.996,0.004,1.000,,,,10,4,32,,,15,0.003
219630458,KTWO219630458-C07,7,STAR,9,288.9933900,-16.2571720,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,-0.400,1.800,-28.200,1.800,,,,,11.060,0.062,10.271,0.042,10.708,0.080,10.200,0.040,10.007,0.020,,,9.197,0.026,8.915,0.026,8.802,0.021,10.217,gri,,6296-377-1,,369-165565,19155841-1615258,AAA-222-111-000-0-0,2016-04-21 18:11:35,0.999,0.002,1.000,,,,10,4,32,,,15,0.004
219630458,KTWO219630458-C07,7,STAR,9,288.9933900,-16.2571720,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,-0.400,1.800,-28.200,1.800,,,,,11.060,0.062,10.271,0.042,10.708,0.080,10.200,0.040,10.007,0.020,,,9.197,0.026,8.915,0.026,8.802,0.021,10.217,gri,,6296-377-1,,369-165565,19155841-1615258,AAA-222-111-000-0-0,2016-04-21 17:20:15,0.999,0.002,1.000,,,,10,4,32,,,15,0.004
219683737,KTWO219683737-C07,7,STAR,9,289.4614950,-16.1113140,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035_GO7056,-3.400,2.500,-22.700,2.600,,,,,14.529,0.020,13.538,0.090,14.031,0.020,13.260,0.050,12.996,0.050,,,11.841,0.024,11.409,0.022,11.306,0.023,13.307,gri,,,,370-169090,19175075-1606406,AAA-222-111-000-0-0,2016-04-21 16:24:20,0.975,0.025,0.874,264.771,241.349,206.443,10,4,32,,,13,0.004
219648746,KTWO219648746-C07,7,STAR,9,289.2362700,-16.2073430,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,0.900,1.500,-26.800,1.600,,,,,10.381,0.032,9.797,0.029,,,,,,,,,8.588,0.048,8.271,0.029,8.218,0.033,9.695,BV,,6296-1453-1,,369-165954,19165670-1612265,AAA-111-111-000-0-0,2016-04-21 18:17:18,0.937,0.063,1.000,,,,10,4,32,,,15,0.004
219648746,KTWO219648746-C07,7,STAR,9,289.2362700,-16.2073430,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,0.900,1.500,-26.800,1.600,,,,,10.381,0.032,9.797,0.029,,,,,,,,,8.588,0.048,8.271,0.029,8.218,0.033,9.695,BV,,6296-1453-1,,369-165954,19165670-1612265,AAA-111-111-000-0-0,2016-04-21 17:46:05,0.937,0.063,1.000,,,,10,4,32,,,15,0.004
219609927,KTWO219609927-C07,7,STAR,9,289.0417050,-16.3120160,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,-0.900,2.100,-27.400,2.100,,,,,11.116,0.056,10.581,0.052,10.867,0.040,10.378,0.030,10.197,0.060,,,9.339,0.024,9.059,0.024,8.983,0.021,10.398,gri,,6296-1482-1,,369-165653,19161000-1618431,AAA-222-111-000-0-0,2016-04-21 18:17:34,0.998,0.003,1.000,,,,10,4,32,,,15,0.004
219609927,KTWO219609927-C07,7,STAR,9,289.0417050,-16.3120160,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,-0.900,2.100,-27.400,2.100,,,,,11.116,0.056,10.581,0.052,10.867,0.040,10.378,0.030,10.197,0.060,,,9.339,0.024,9.059,0.024,8.983,0.021,10.398,gri,,6296-1482-1,,369-165653,19161000-1618431,AAA-222-111-000-0-0,2016-04-21 16:49:07,0.998,0.003,1.000,,,,10,4,32,,,15,0.004
219599730,KTWO219599730-C07,7,STAR,9,289.1391150,-16.3393340,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,-3.300,2.100,-24.800,2.100,,,,,11.105,0.056,10.482,0.045,10.776,0.030,10.210,0.040,10.070,0.010,,,9.178,0.030,8.953,0.025,8.846,0.021,10.282,gri,,6296-1809-1,,369-165789,19163339-1620215,AAA-122-111-000-0-0,2016-04-21 18:15:07,0.996,0.004,1.000,,,,10,4,32,,,15,0.003
219599730,KTWO219599730-C07,7,STAR,9,289.1391150,-16.3393340,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,-3.300,2.100,-24.800,2.100,,,,,11.105,0.056,10.482,0.045,10.776,0.030,10.210,0.040,10.070,0.010,,,9.178,0.030,8.953,0.025,8.846,0.021,10.282,gri,,6296-1809-1,,369-165789,19163339-1620215,AAA-122-111-000-0-0,2016-04-21 15:43:30,0.996,0.004,1.000,,,,10,4,32,,,15,0.003
219605951,KTWO219605951-C07,7,STAR,9,289.1942850,-16.3224810,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,-1.700,2.200,-28.900,2.200,,,,,11.245,0.062,10.636,0.056,10.807,0.030,10.342,0.040,10.207,0.040,,,9.338,0.026,9.032,0.025,8.973,0.021,10.387,gri,,6296-1123-1,,369-165880,19164662-1619208,AAA-222-111-000-0-0,2016-04-21 18:13:35,0.996,0.004,1.000,,,,10,4,32,,,15,0.002
219605951,KTWO219605951-C07,7,STAR,9,289.1942850,-16.3224810,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,-1.700,2.200,-28.900,2.200,,,,,11.245,0.062,10.636,0.056,10.807,0.030,10.342,0.040,10.207,0.040,,,9.338,0.026,9.032,0.025,8.973,0.021,10.387,gri,,6296-1123-1,,369-165880,19164662-1619208,AAA-222-111-000-0-0,2016-04-21 16:47:59,0.996,0.004,1.000,,,,10,4,32,,,15,0.002
219583146,KTWO219583146-C07,7,STAR,9,289.5066450,-16.3834710,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,,,,,,,,,,,,,,,,,,,,,15.329,0.047,14.663,0.058,14.385,0.079,17.813,JHK,,,,,19180159-1623004,AAA-222-111-000-0-0,2016-04-21 17:27:28,0.618,0.382,0.718,4715.877,3752.243,3250.472,10,4,32,,,13,0.002
219499220,KTWO219499220-C07,7,STAR,9,289.5022800,-16.6004730,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,-0.300,1.800,-27.300,1.900,,,,,11.024,0.063,10.568,0.062,10.767,0.030,10.436,0.040,10.290,0.030,,,9.440,0.024,9.206,0.022,9.169,0.019,10.433,gri,,6296-1836-1,,367-163245,19180054-1636016,AAA-222-111-000-0-0,2016-04-21 18:13:38,0.959,0.041,1.000,,,,10,4,32,,,15,0.003
219499220,KTWO219499220-C07,7,STAR,9,289.5022800,-16.6004730,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7016_GO7030_GO7035_GO7056,-0.300,1.800,-27.300,1.900,,,,,11.024,0.063,10.568,0.062,10.767,0.030,10.436,0.040,10.290,0.030,,,9.440,0.024,9.206,0.022,9.169,0.019,10.433,gri,,6296-1836-1,,367-163245,19180054-1636016,AAA-222-111-000-0-0,2016-04-21 16:26:12,0.959,0.041,1.000,120.651,112.584,115.855,10,4,32,,,15,0.003
219489683,KTWO219489683-C07,7,STAR,9,289.4603550,-16.6239180,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,9.900,4.100,-25.100,4.000,,,,,17.108,0.150,16.027,0.066,16.787,0.110,15.263,0.060,14.674,0.120,,,13.182,0.027,12.509,0.024,12.317,0.023,15.308,gri,,,,367-163201,19175045-1637260,AAA-222-111-000-0-0,2016-04-21 15:53:51,0.948,0.052,0.765,941.686,804.619,696.924,10,4,32,,,13,0.007
219426848,KTWO219426848-C07,7,STAR,9,289.5223650,-16.7788620,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7016_GO7035_GO7056,-4.200,2.200,-15.600,2.800,,,,,14.185,0.020,13.183,0.020,13.678,0.030,12.823,0.040,12.521,0.060,,,11.253,0.024,10.695,0.026,10.584,0.021,12.868,gri,,,,367-163280,19180536-1646438,AAA-222-111-000-0-0,2016-04-21 17:48:17,0.997,0.004,0.945,541.557,533.174,507.543,10,1,29,,,13,0.004
219422386,KTWO219422386-C07,7,STAR,9,289.5924450,-16.7898000,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7030_GO7035,7.000,2.100,-17.400,2.200,,,,,14.262,0.020,13.403,0.030,13.787,0.030,13.138,0.010,12.851,0.063,,,11.787,0.026,11.402,0.024,11.308,0.023,13.132,gri,,,,367-163371,19182218-1647232,AAA-222-111-000-0-0,2016-04-21 16:52:03,0.955,0.045,0.995,313.480,273.285,256.148,10,1,29,,,13,0.004
219745741,KTWO219745741-C07,7,STAR,9,288.4335450,-15.9353910,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,,,,,,,,,,,,,,,,,,,,,14.627,0.036,14.012,0.028,13.745,0.053,16.954,JHK,,,,,19134404-1556074,AAA-222-111-000-0-0,2016-04-21 16:06:06,0.784,0.216,0.650,9153.615,7427.461,5834.061,10,4,32,,,13,0.005
219625582,KTWO219625582-C07,7,STAR,9,288.3142200,-16.2700820,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,-4.000,1.700,-28.300,1.700,,,,,11.195,0.062,10.622,0.055,10.839,0.090,10.409,0.020,10.251,0.060,,,9.506,0.023,9.294,0.026,9.185,0.023,10.427,gri,,6296-630-1,,369-164383,19131541-1616123,AAA-222-111-000-0-0,2016-04-21 18:13:22,0.947,0.053,1.000,,,,10,4,32,,,15,0.004
219625582,KTWO219625582-C07,7,STAR,9,288.3142200,-16.2700820,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7016_GO7030_GO7035_GO7056_GO7087,-4.000,1.700,-28.300,1.700,,,,,11.195,0.062,10.622,0.055,10.839,0.090,10.409,0.020,10.251,0.060,,,9.506,0.023,9.294,0.026,9.185,0.023,10.427,gri,,6296-630-1,,369-164383,19131541-1616123,AAA-222-111-000-0-0,2016-04-21 17:32:41,0.947,0.053,1.000,118.273,108.199,109.911,10,4,32,,,15,0.004
219619241,KTWO219619241-C07,7,STAR,9,288.3839250,-16.2867740,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,23.300,23.200,10.300,8.800,,,,,,,,,,,,,,,,,13.766,0.026,13.084,0.032,12.843,0.030,16.205,JHK,,,,369-164525,19133215-1617120,AAA-222-111-000-0-0,2016-04-21 16:11:07,0.983,0.017,0.778,1367.405,1024.117,804.085,10,4,32,,,13,0.003
219610232,KTWO219610232-C07,7,STAR,9,288.3795450,-16.3111490,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7030_GO7035_GO7056,-5.100,2.200,-30.700,2.800,,,,,14.652,0.030,13.703,0.030,14.176,0.010,13.327,0.010,12.962,0.060,,,11.625,0.022,11.133,0.021,11.007,0.023,13.327,gri,,,,369-164517,19133109-1618401,AAA-222-111-000-0-0,2016-04-21 15:27:39,0.997,0.003,0.878,462.414,459.157,456.914,10,4,32,,,13,0.003
219604743,KTWO219604743-C07,7,STAR,9,288.5323650,-16.3257870,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,,,,,,,,,,,,,,,,,,,,,14.554,0.033,13.851,0.042,13.597,0.043,17.061,JHK,,,,,19140776-1619328,AAA-222-111-000-0-0,2016-04-21 17:33:58,0.993,0.007,0.606,5613.390,5042.746,4379.775,10,4,32,,,13,6.318e-4
219601739,KTWO219601739-C07,7,STAR,9,288.6173850,-16.3339600,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7016_GO7030_GO7035_GO7056,-0.300,3.000,-27.400,3.200,,,,,12.316,0.191,11.850,0.176,12.648,0.010,12.157,0.040,11.930,0.050,,,11.002,0.022,10.677,0.022,10.604,0.023,12.145,gri,,6296-478-1,,369-164930,19142816-1620023,AAA-222-111-000-0-0,2016-04-21 16:07:01,0.988,0.012,0.961,137.710,119.185,100.012,10,4,32,,,13,0.004
219591752,KTWO219591752-C07,7,STAR,9,288.5498400,-16.3608150,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035,,,,,,,,,,,,,,,,,,,,,13.689,0.024,13.021,0.022,12.800,0.032,16.036,JHK,,,,,19141196-1621389,AAA-222-111-000-0-0,2016-04-21 16:04:15,0.830,0.170,0.705,2768.681,2237.666,1752.922,10,4,32,,,13,0.004
219610822,KTWO219610822-C07,7,STAR,9,288.6687150,-16.3095570,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7035_GO7056,3.100,4.900,-16.400,5.100,,,,,14.717,0.010,13.699,0.040,14.182,0.020,13.401,0.040,13.081,0.010,,,12.001,0.024,11.566,0.027,11.423,0.023,13.411,gri,,,,369-165024,19144049-1618344,AAA-222-111-000-0-0,2016-04-21 17:30:15,0.939,0.061,0.855,446.717,370.173,314.902,10,4,32,,,13,0.005
219602826,KTWO219602826-C07,7,STAR,9,288.8141850,-16.3309990,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,-3.500,2.000,-23.300,2.100,,,,,11.066,0.057,10.323,0.041,10.804,0.070,10.311,0.040,10.164,0.090,,,9.303,0.026,,,8.976,0.023,10.356,gri,,6296-219-1,,369-165257,19151540-1619517,AEA-122-111-000-0-0,2016-04-21 18:13:30,0.988,0.012,1.000,,,,10,4,32,11.900,,15,0.005
219602826,KTWO219602826-C07,7,STAR,9,288.8141850,-16.3309990,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7016_GO7030_GO7035_GO7056,-3.500,2.000,-23.300,2.100,,,,,11.066,0.057,10.323,0.041,10.804,0.070,10.311,0.040,10.164,0.090,,,9.303,0.026,,,8.976,0.023,10.356,gri,,6296-219-1,,369-165257,19151540-1619517,AEA-122-111-000-0-0,2016-04-21 15:14:17,0.988,0.012,1.000,151.781,112.884,94.790,10,4,32,11.900,,15,0.005
219597943,KTWO219597943-C07,7,STAR,9,288.8867700,-16.3441400,SC,KTS,,2015-10-04 17:53:09,2015-12-26 08:34:58,GO7035,1.300,1.700,-26.200,1.800,,,,,10.845,0.047,10.225,0.038,10.656,0.170,10.088,0.030,9.904,0.030,,,9.030,0.026,8.818,0.024,8.724,0.021,10.130,gri,,6296-199-1,,369-165376,19153282-1620388,AAA-122-111-000-0-0,2016-04-21 18:12:42,0.999,7.000e-4,1.000,,,,10,4,32,,,15,0.003
219597943,KTWO219597943-C07,7,STAR,9,288.8867700,-16.3441400,LC,KLC,,2015-10-04 18:07:22,2015-12-26 08:20:45,GO7016_GO7030_GO7035_GO7056_GO7078_GO7087,1.300,1.700,-26.200,1.800,,,,,10.845,0.047,10.225,0.038,10.656,0.170,10.088,0.030,9.904,0.030,,,9.030,0.026,8.818,0.024,8.724,0.021,10.130,gri,,6296-199-1,,369-165376,19153282-1620388,AAA-122-111-000-0-0,2016-04-21 17:10:10,0.999,7.000e-4,1.000,112.678,87.218,73.334,10,4,32,,,15,0.003
