K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,Ang Sep (')
211015348,KTWO211015348-C04,4,STAR,33,57.4853850,23.2186240,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,18.500,1.100,-43.800,1.100,,,,,10.699,0.055,10.266,0.050,10.563,0.020,10.090,0.070,9.917,0.040,,,9.145,0.021,8.854,0.018,8.796,0.018,10.111,gri,,1800-471-1,,567-008241,03495648+2313071,,2019-07-19 20:12:39,1.000,0.000,1.000,,,,15,1,49,,,21,0.004
211015348,KTWO211015348-C04,4,STAR,33,57.4853850,23.2186240,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4064_GO4074,18.500,1.100,-43.800,1.100,,,,,10.699,0.055,10.266,0.050,10.563,0.020,10.090,0.070,9.917,0.040,,,9.145,0.021,8.854,0.018,8.796,0.018,10.111,gri,,1800-471-1,,567-008241,03495648+2313071,,2019-07-19 21:20:16,1.000,0.000,1.000,161.215,154.618,153.760,15,1,49,,,21,0.004
211060621,KTWO211060621-C04,4,STAR,33,56.9688600,23.9412400,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,18.200,0.700,-46.900,1.000,,,,,10.442,0.050,9.981,0.050,10.199,0.030,9.797,0.040,9.669,0.050,,,8.853,0.026,8.639,0.026,8.574,0.018,9.828,gri,,,,570-008510,03475252+2356286,,2019-07-19 20:13:10,0.995,0.005,1.000,,,,15,1,49,,,21,0.008
211060621,KTWO211060621-C04,4,STAR,33,56.9688600,23.9412400,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4074,18.200,0.700,-46.900,1.000,,,,,10.442,0.050,9.981,0.050,10.199,0.030,9.797,0.040,9.669,0.050,,,8.853,0.026,8.639,0.026,8.574,0.018,9.828,gri,,,,570-008510,03475252+2356286,,2019-07-19 20:28:05,0.995,0.005,1.000,90.242,85.817,83.559,15,1,49,,,21,0.008
211060078,KTWO211060078-C04,4,STAR,33,57.6669600,23.9330550,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4035_GO4048_GO4091_GO4104,18.400,0.600,-44.800,1.000,,,,,10.907,0.070,10.247,0.020,10.614,0.050,10.088,0.050,9.972,0.020,,,9.181,0.022,8.941,0.022,8.853,0.018,10.165,gri,,,,570-008698,03504007+2355590,,2019-07-19 20:28:05,1.000,0.000,1.000,112.984,107.469,101.357,15,1,49,,,19,0.009
211056809,KTWO211056809-C04,4,STAR,33,55.9950150,23.8827300,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,20.600,1.200,-44.400,1.200,,,,,10.259,0.040,9.698,0.034,10.195,0.150,9.672,0.060,9.421,0.040,,,8.600,0.035,8.420,0.042,8.308,0.024,9.653,gri,,1799-1224-1,,570-008295,03435880+2352578,,2019-07-19 20:12:40,1.000,2.000e-4,1.000,,,,15,3,51,,,21,0.008
211056809,KTWO211056809-C04,4,STAR,33,55.9950150,23.8827300,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4074_GO4104,20.600,1.200,-44.400,1.200,,,,,10.259,0.040,9.698,0.034,10.195,0.150,9.672,0.060,9.421,0.040,,,8.600,0.035,8.420,0.042,8.308,0.024,9.653,gri,,1799-1224-1,,570-008295,03435880+2352578,,2019-07-19 21:22:37,1.000,2.000e-4,1.000,80.256,75.801,74.170,15,3,51,,,21,0.008
211014883,KTWO211014883-C04,4,STAR,33,55.9478400,23.2117920,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4091_GO4104,20.800,1.500,-40.500,1.500,,,,,11.447,0.085,10.459,0.052,10.964,0.040,10.350,0.020,10.037,0.030,,,9.034,0.024,8.682,0.026,8.552,0.018,10.315,gri,,1799-757-1,,567-007923,03434748+2312424,,2019-07-19 21:20:15,1.000,2.000e-4,1.000,92.184,85.366,80.870,15,2,50,,,19,0.004
211046102,KTWO211046102-C04,4,STAR,33,55.3659150,23.7083160,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4104,18.700,1.500,-48.500,1.600,,,,,11.955,0.156,11.143,0.100,11.548,0.060,10.944,0.020,10.707,0.030,,,9.761,0.020,9.407,0.023,9.313,0.018,10.959,gri,,1799-174-1,,569-008096,03412782+2342300,,2019-07-19 20:24:22,1.000,1.000e-4,1.000,411.211,399.011,411.330,15,3,51,,,19,0.008
211087357,KTWO211087357-C04,4,STAR,33,56.9185200,24.3645520,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091_GO4104,19.100,0.600,-48.100,0.700,,,,,11.214,0.050,10.624,0.060,10.849,0.030,10.405,0.010,10.223,0.030,,,9.340,0.021,9.071,0.016,8.953,0.018,10.411,gri,,,,572-008745,03474044+2421525,,2019-07-19 20:35:41,1.000,0.000,1.000,207.471,188.872,173.192,15,4,52,,,19,0.008
211104722,KTWO211104722-C04,4,STAR,33,57.2989050,24.6365790,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4091_GO4104,20.200,1.600,-46.800,1.400,,,,,11.129,0.050,10.537,0.050,10.759,0.050,10.336,0.020,10.160,0.040,,,9.246,0.046,9.028,0.031,8.949,0.018,10.339,gri,,,,574-008719,03491172+2438117,,2019-07-19 20:39:53,0.998,0.002,1.000,148.087,148.505,137.667,15,4,52,,,19,0.007
210996142,KTWO210996142-C04,4,STAR,33,56.6960850,22.9145630,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4064_GO4091_GO4104,19.800,1.400,-46.600,1.400,,,,,11.361,0.094,10.748,0.079,10.813,0.060,10.317,0.040,10.113,0.010,,,9.307,0.022,9.032,0.020,8.928,0.019,10.323,gri,,1800-1774-1,,565-008132,03464706+2254525,,2019-07-19 22:41:22,1.000,0.000,1.000,125.140,129.628,125.621,15,2,50,,,19,0.007
211095624,KTWO211095624-C04,4,STAR,33,55.7296350,24.4930790,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4032_GO4033_GO4048_GO4086,19.900,1.100,-43.200,1.100,,,,,9.855,0.028,9.495,0.027,10.156,0.190,9.591,0.100,9.293,0.050,,,8.514,0.019,8.325,0.031,8.263,0.020,9.552,gri,,1803-478-1,,573-008556,03425511+2429350,,2019-07-19 20:37:47,0.999,7.000e-4,1.000,93.197,89.661,82.153,15,3,51,,,19,0.008
211041683,KTWO211041683-C04,4,STAR,33,57.0704250,23.6367850,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,16.700,0.700,-46.200,0.800,,,,,10.687,0.070,10.192,0.050,10.433,0.030,9.986,0.040,9.856,0.040,,,9.041,0.021,8.817,0.020,8.736,0.020,10.029,gri,,,,569-008408,03481691+2338125,,2019-07-19 20:12:39,1.000,0.000,1.000,,,,15,1,49,,,21,0.009
211041683,KTWO211041683-C04,4,STAR,33,57.0704250,23.6367850,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4074,16.700,0.700,-46.200,0.800,,,,,10.687,0.070,10.192,0.050,10.433,0.030,9.986,0.040,9.856,0.040,,,9.041,0.021,8.817,0.020,8.736,0.020,10.029,gri,,,,569-008408,03481691+2338125,,2019-07-19 20:23:19,1.000,0.000,1.000,195.734,187.044,184.017,15,1,49,,,21,0.009
211046315,KTWO211046315-C04,4,STAR,33,57.3697500,23.7122080,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4091_GO4104,18.700,1.000,-47.800,2.000,,,,,12.242,0.070,11.473,0.050,11.775,0.060,11.178,0.010,10.934,0.050,,,9.914,0.021,9.543,0.024,9.428,0.021,11.187,gri,,,,569-008475,03492873+2342440,,2019-07-19 20:24:22,1.000,0.000,1.000,136.494,135.183,133.593,15,1,49,,,19,0.009
211067419,KTWO211067419-C04,4,STAR,33,57.1090200,24.0483720,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,18.900,0.900,-49.000,1.600,,,,,10.627,0.060,10.125,0.050,10.361,0.030,9.942,0.040,9.792,0.040,,,8.985,0.019,8.719,0.021,8.663,0.017,9.963,gri,,,,571-008759,03482616+2402544,,2019-07-19 20:13:10,0.999,0.001,1.000,,,,15,1,49,,,21,0.007
211067419,KTWO211067419-C04,4,STAR,33,57.1090200,24.0483720,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4012_GO4018_GO4024_GO4029_GO4032_GO4033_GO4035_GO4048_GO4074_GO4104,18.900,0.900,-49.000,1.600,,,,,10.627,0.060,10.125,0.050,10.361,0.030,9.942,0.040,9.792,0.040,,,8.985,0.019,8.719,0.021,8.663,0.017,9.963,gri,,,,571-008759,03482616+2402544,,2019-07-19 20:30:12,0.999,0.001,1.000,106.174,105.147,98.889,15,1,49,,,21,0.007
211113345,KTWO211113345-C04,4,STAR,33,56.0579850,24.7793860,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4032,21.200,1.800,-46.000,1.800,,,,,11.574,0.112,10.835,0.092,11.135,0.030,10.620,0.020,10.416,0.040,,,9.530,0.024,9.172,0.032,9.062,0.022,10.632,gri,,1803-812-1,,574-008400,03441391+2446457,,2019-07-19 20:13:11,1.000,0.000,1.000,,,,15,4,52,,,21,0.009
211113345,KTWO211113345-C04,4,STAR,33,56.0579850,24.7793860,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4082_GO4091_GO4104,21.200,1.800,-46.000,1.800,,,,,11.574,0.112,10.835,0.092,11.135,0.030,10.620,0.020,10.416,0.040,,,9.530,0.024,9.172,0.032,9.062,0.022,10.632,gri,,1803-812-1,,574-008400,03441391+2446457,,2019-07-19 20:40:58,1.000,0.000,1.000,118.711,116.292,111.999,15,4,52,,,21,0.009
211071351,KTWO211071351-C04,4,STAR,33,55.7985000,24.1146320,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.105,0.032,13.465,0.041,13.197,0.034,16.506,JHK,,,,,03431164+2406526,,2019-07-19 20:31:26,1.000,0.000,0.811,2427.390,1941.123,1643.663,15,3,51,,,19,0.007
211056608,KTWO211056608-C04,4,STAR,33,56.7514800,23.8800960,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4048,,,,,,,,,,,,,,,,,,,,,14.048,0.027,13.420,0.036,13.098,0.030,16.543,JHK,,,,,03470035+2352483,,2019-07-19 21:22:37,1.000,0.000,0.803,2258.620,1833.526,1504.605,15,1,49,,,19,0.009
211014186,KTWO211014186-C04,4,STAR,33,57.2436900,23.2011690,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4091_GO4104,18.300,0.900,-43.400,1.800,,,,,12.441,0.050,11.601,0.070,11.971,0.050,11.304,0.040,11.014,0.040,,,9.909,0.021,9.520,0.027,9.377,0.017,11.301,gri,,,,567-008189,03485848+2312044,,2019-07-19 22:46:43,0.997,0.003,1.000,214.984,186.537,187.653,15,1,49,,,19,0.004
210967650,KTWO210967650-C04,4,STAR,33,56.1742500,22.4645560,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4086_GO4104,24.400,2.100,-40.700,2.200,,,,,11.561,0.097,10.954,0.090,11.095,0.040,10.578,0.030,10.338,0.010,,,9.477,0.021,9.140,0.021,9.072,0.020,10.565,gri,,1260-498-1,,563-008023,03444182+2227524,,2019-07-19 22:35:15,1.000,0.000,1.000,113.566,105.030,100.901,15,2,50,,,19,0.009
211044536,KTWO211044536-C04,4,STAR,33,55.1431500,23.6826070,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4086_GO4104,19.800,1.500,-46.000,1.500,,,,,11.490,0.085,10.734,0.069,11.287,0.070,10.686,0.040,10.475,0.030,,,9.585,0.020,9.241,0.021,9.148,0.017,10.719,gri,,1799-110-1,,569-008047,03403436+2340574,,2019-07-19 20:24:01,1.000,0.000,1.000,122.745,124.741,127.035,15,3,51,,,19,0.009
211035968,KTWO211035968-C04,4,STAR,33,56.0024250,23.5439270,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4091_GO4104,17.200,2.200,-45.000,2.200,,,,,11.964,0.177,10.979,0.089,11.393,0.050,10.818,0.010,10.560,0.020,,,9.650,0.019,9.274,0.017,9.199,0.020,10.810,gri,,1799-884-1,,568-008307,03440059+2332382,,2019-07-19 20:21:44,1.000,0.000,1.000,122.823,121.410,113.876,15,2,50,,,19,0.007
211057320,KTWO211057320-C04,4,STAR,33,57.0713100,23.8903700,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4091_GO4104,17.200,1.000,-46.400,0.600,,,,,11.034,0.070,10.479,0.050,10.690,0.080,10.272,0.010,10.094,0.040,,,9.264,0.037,8.976,0.025,8.891,0.020,10.272,gri,,,,570-008542,03481712+2353253,,2019-07-19 20:27:32,0.971,0.029,1.000,470.909,439.976,457.138,15,1,49,,,19,0.009
211051330,KTWO211051330-C04,4,STAR,33,57.3879900,23.7954010,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4060_GO4082_GO4091_GO4104,19.000,1.000,-43.500,1.100,,,,,11.627,0.060,10.971,0.040,11.207,0.060,10.724,0.020,10.526,0.040,,,9.595,0.020,9.294,0.022,9.214,0.020,10.730,gri,,,,569-008478,03493312+2347435,,2019-07-19 21:22:16,0.997,0.003,1.000,878.333,777.859,744.171,15,1,49,,,19,0.009
211023213,KTWO211023213-C04,4,STAR,33,56.5418400,23.3400070,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,22.000,0.900,-51.800,0.900,,,,,10.745,0.059,10.057,0.043,10.482,0.030,9.980,0.040,9.811,0.040,,,8.969,0.020,8.704,0.020,8.659,0.016,10.013,gri,,1800-1917-1,,567-008034,03461005+2320240,,2019-07-19 20:12:39,1.000,2.000e-4,1.000,,,,15,2,50,,,21,0.005
211023213,KTWO211023213-C04,4,STAR,33,56.5418400,23.3400070,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4074_GO4091_GO4104,22.000,0.900,-51.800,0.900,,,,,10.745,0.059,10.057,0.043,10.482,0.030,9.980,0.040,9.811,0.040,,,8.969,0.020,8.704,0.020,8.659,0.016,10.013,gri,,1800-1917-1,,567-008034,03461005+2320240,,2019-07-19 20:18:13,1.000,2.000e-4,1.000,150.843,141.301,139.238,15,2,50,,,21,0.005
210969800,KTWO210969800-C04,4,STAR,33,54.5940750,22.4996850,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,21.340,2.240,-42.160,2.170,6.080,1.820,,,10.680,0.047,10.033,0.036,10.479,0.040,10.062,0.080,9.802,0.030,,,9.018,0.030,8.775,0.023,8.696,0.018,10.005,gri,16979,1247-15-1,,563-007711,03382258+2229589,,2019-07-19 20:12:39,1.000,1.000e-4,1.000,,,,20,1,69,,,21,0.009
210969800,KTWO210969800-C04,4,STAR,33,54.5940750,22.4996850,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4074_GO4104,21.340,2.240,-42.160,2.170,6.080,1.820,,,10.680,0.047,10.033,0.036,10.479,0.040,10.062,0.080,9.802,0.030,,,9.018,0.030,8.775,0.023,8.696,0.018,10.005,gri,16979,1247-15-1,,563-007711,03382258+2229589,,2019-07-19 21:18:05,1.000,1.000e-4,1.000,164.470,164.178,161.569,20,1,69,,,21,0.009
211095259,KTWO211095259-C04,4,STAR,33,55.1279850,24.4872360,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4020_GO4024_GO4032_GO4033_GO4048_GO4060_GO4086_GO4106,19.900,2.200,-45.100,2.200,,,,,13.559,0.588,11.833,0.225,12.228,0.050,11.491,0.020,11.211,0.070,,,10.082,0.019,9.659,0.029,9.556,0.021,11.516,gri,,1803-616-1,,573-008408,03403072+2429143,,2019-07-19 20:37:27,1.000,0.000,0.983,199.678,191.115,187.435,15,3,51,,,19,0.004
211069456,KTWO211069456-C04,4,STAR,33,56.3975100,24.0831980,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4086_GO4091_GO4104,17.000,0.600,-47.600,1.000,,,,,10.788,0.050,10.247,0.050,10.572,0.060,10.055,0.020,9.840,0.030,,,8.921,0.024,8.673,0.032,8.562,0.020,10.060,gri,,,,571-008587,03453539+2404595,,2019-07-19 20:30:44,1.000,0.000,1.000,175.494,170.289,173.160,15,4,52,,,19,0.007
211102810,KTWO211102810-C04,4,STAR,33,57.3129750,24.6063020,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4081,,,,,,,,,,,,,,,,,,,,,15.552,0.050,14.834,0.059,14.439,0.057,17.015,J,,,,,03491511+2436226,,2019-07-19 20:39:12,1.000,0.000,0.783,19737.096,14868.557,10767.717,15,4,52,,,19,0.005
211100565,KTWO211100565-C04,4,STAR,33,56.5944600,24.5701410,SC,KSC,,2015-02-08 06:50:38,2015-04-20 04:32:17,GO4074,19.500,1.000,-47.700,0.900,,,,,11.091,0.030,10.522,0.050,10.811,0.040,10.318,0.010,10.139,0.040,,,9.274,0.020,8.994,0.015,8.923,0.015,10.340,gri,,,,573-008787,03462267+2434126,,2019-07-19 20:13:11,0.999,0.002,1.000,,,,15,4,52,,,21,0.008
211100565,KTWO211100565-C04,4,STAR,33,56.5944600,24.5701410,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4007_GO4018_GO4024_GO4029_GO4032_GO4033_GO4048_GO4057_GO4060_GO4064_GO4074_GO4082_GO4091_GO4104,19.500,1.000,-47.700,0.900,,,,,11.091,0.030,10.522,0.050,10.811,0.040,10.318,0.010,10.139,0.040,,,9.274,0.020,8.994,0.015,8.923,0.015,10.340,gri,,,,573-008787,03462267+2434126,,2019-07-19 20:38:30,0.999,0.002,1.000,111.196,107.799,105.937,15,4,52,,,21,0.008
211057685,KTWO211057685-C04,4,STAR,33,56.3025300,23.8959180,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4048,,,,,,,,,,,,,,,,,,,,,14.897,0.038,14.317,0.041,13.889,0.042,16.309,J,,,,,03451260+2353453,,2019-07-19 20:27:32,1.000,0.000,0.794,1683.725,1364.227,1026.224,15,3,51,,,19,0.007
211047055,KTWO211047055-C04,4,STAR,33,57.4901250,23.7245770,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4011_GO4024_GO4026,,,,,,,,,,,,,,,,,,,,,14.286,0.031,13.687,0.033,13.384,0.032,16.670,JHK,,,,,03495762+2343284,,2019-07-19 20:24:33,1.000,0.000,0.852,3028.899,2397.885,1904.760,15,1,49,,,19,0.011
211102808,KTWO211102808-C04,4,STAR,33,56.9125350,24.6062930,LC,KLC,,2015-02-08 07:04:51,2015-04-20 04:18:04,GO4024_GO4026_GO4081,,,,,,,,,,,,,,,,,,,,,15.450,0.063,14.984,0.088,14.696,0.103,17.353,JHK,,,,,03473900+2436226,,2019-07-19 20:39:12,1.000,2.000e-4,0.646,7112.388,5341.595,3904.938,15,4,52,,,19,0.010
