K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,Ang Sep (')
integer,string,integer,substring,string,ra,dec,ustring,string,integer,datetime,datetime,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,integer,string,string,string,string,string,datetime,float,float,float,float,float,float,integer,integer,integer,float,string,integer,float
211817992,KTWO211817992-C05,5,STAR,31,130.2885900,17.5714020,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,14.740,0.038,14.221,0.044,13.862,0.042,17.054,JHK,,,,,08410926+1734170,,2019-03-07 14:55:54,1.000,0.000,0.509,,,,13,2,42,,,36,0.006
211817992,KTWO211817992-C16,16,STAR,23,130.2885900,17.5714020,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,,,,,,,,,,,,,,,,,,,,,14.740,0.038,14.221,0.044,13.862,0.042,17.054,JHK,,,,,08410926+1734170,,2018-05-24 16:23:59,1.000,0.000,0.492,,,,8,3,23,,,36,0.006
211817992,KTWO211817992-C18,18,STAR,27,130.2885900,17.5714020,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18011_GO18023_GO18039_GO18062,,,,,,,,,,,,,,,,,,,,,14.740,0.038,14.221,0.044,13.862,0.042,17.054,JHK,,,,,08410926+1734170,,2018-10-17 15:05:08,1.000,0.000,0.576,1936.600,1522.266,1193.321,13,2,42,,,36,0.006
211834355,KTWO211834355-C05,5,STAR,31,130.3589550,17.8035370,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5018_GO5024_GO5026_GO5032_GO5048_GO5097,-35.000,3.000,-12.000,3.000,,,21.200,0.089,,,,,18.655,0.008,17.230,0.005,15.819,0.005,15.043,0.005,13.652,0.030,12.966,0.030,12.767,0.025,16.670,gri,,,5071-301-2-0107-0254,,08412614+1748127,,2019-03-07 15:01:47,0.982,0.018,0.653,,,,13,2,42,,,36,0.005
211834355,KTWO211834355-C16,16,STAR,23,130.3589550,17.8035370,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,-35.000,3.000,-12.000,3.000,,,21.200,0.089,,,,,18.655,0.008,17.230,0.005,15.819,0.005,15.043,0.005,13.652,0.030,12.966,0.030,12.767,0.025,16.670,gri,,,5071-301-2-0107-0254,,08412614+1748127,,2018-05-24 16:29:58,1.000,0.000,0.723,,,,8,3,23,,,36,0.005
211834355,KTWO211834355-C18,18,STAR,27,130.3589550,17.8035370,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18011_GO18023_GO18039_GO18062,-35.000,3.000,-12.000,3.000,,,21.200,0.089,,,,,18.655,0.008,17.230,0.005,15.819,0.005,15.043,0.005,13.652,0.030,12.966,0.030,12.767,0.025,16.670,gri,,,5071-301-2-0107-0254,,08412614+1748127,,2018-10-17 17:52:59,0.995,0.005,0.570,,,,13,2,42,,,36,0.005
211847798,KTWO211847798-C05,5,STAR,31,130.5730800,17.9874570,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5006_GO5018_GO5024_GO5026_GO5032_GO5048_GO5097,,,,,,,,,,,,,,,,,,,,,13.706,0.026,13.075,0.027,12.829,0.028,16.017,JHK,,,,,08421753+1759148,,2019-03-07 15:06:51,0.999,7.000e-4,0.749,941.128,768.153,635.054,13,2,42,,,25,0.004
211847798,KTWO211847798-C16,16,STAR,23,130.5730800,17.9874570,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,,,,,,,,,,,,,,,,,,,,,13.706,0.026,13.075,0.027,12.829,0.028,16.017,JHK,,,,,08421753+1759148,,2018-05-24 16:34:59,0.999,0.001,0.473,3212.384,2937.289,2693.176,8,3,23,,,25,0.004
211823898,KTWO211823898-C05,5,STAR,31,130.9657500,17.6556030,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5048_GO5095_GO5097,,,,,,,,,,,,,,,,,,,,,14.086,0.035,13.408,0.034,13.202,0.024,16.419,JHK,,,,,08435178+1739201,,2019-03-07 14:58:04,1.000,0.000,0.587,866.697,690.140,573.177,13,2,42,,,36,0.009
211823898,KTWO211823898-C16,16,STAR,23,130.9657500,17.6556030,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,,,,,,,,,,,,,,,,,,,,,14.086,0.035,13.408,0.034,13.202,0.024,16.419,JHK,,,,,08435178+1739201,,2018-05-24 15:15:58,1.000,0.000,0.594,,,,8,2,22,,,36,0.009
211823898,KTWO211823898-C18,18,STAR,27,130.9657500,17.6556030,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18011_GO18023_GO18039_GO18062,,,,,,,,,,,,,,,,,,,,,14.086,0.035,13.408,0.034,13.202,0.024,16.419,JHK,,,,,08435178+1739201,,2018-10-17 17:49:49,1.000,0.000,0.774,,,,13,2,42,,,36,0.009
211852321,KTWO211852321-C16,16,STAR,23,130.9473750,18.0500280,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,-33.000,3.000,-9.000,3.000,,,22.635,0.291,,,,,19.681,0.014,18.171,0.007,16.558,0.005,15.624,0.006,14.087,0.030,13.495,0.033,13.218,0.033,17.495,gri,,,5071-301-2-0111-0144,,08434736+1803001,,2018-05-24 16:36:45,0.965,0.035,0.623,2364.694,2047.952,1753.363,8,2,22,,,11,0.008
211822797,KTWO211822797-C05,5,STAR.Exoplanet,31,130.4103600,17.6400050,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5020_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095,-36.400,2.500,-11.800,2.700,,,,,16.708,0.070,15.256,0.010,16.025,0.030,14.684,0.040,13.944,0.060,,,12.277,0.025,11.605,0.034,11.429,0.018,14.568,gri,,,,539-046324,08413848+1738240,,2019-03-07 14:57:22,1.000,0.000,0.786,265.512,225.854,199.469,13,2,42,,,37,0.006
211822797,KTWO211822797-C16,16,STAR.Exoplanet,23,130.4103600,17.6400050,SC,KSC,,2017-12-07 23:01:47,2018-02-25 12:39:22,GO16015_GO16075_GO16101,-36.400,2.500,-11.800,2.700,,,,,16.708,0.070,15.256,0.010,16.025,0.030,14.684,0.040,13.944,0.060,,,12.277,0.025,11.605,0.034,11.429,0.018,14.568,gri,,,,539-046324,08413848+1738240,,2018-05-24 13:39:08,1.000,0.000,0.755,,,,8,3,23,,,37,0.006
211822797,KTWO211822797-C16,16,STAR.Exoplanet,23,130.4103600,17.6400050,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16011_GO16015_GO16022_GO16031_GO16052_GO16060_GO16075_GO16101_GO16902,-36.400,2.500,-11.800,2.700,,,,,16.708,0.070,15.256,0.010,16.025,0.030,14.684,0.040,13.944,0.060,,,12.277,0.025,11.605,0.034,11.429,0.018,14.568,gri,,,,539-046324,08413848+1738240,,2018-05-24 16:25:50,1.000,0.000,0.755,506.526,494.004,461.729,8,3,23,,,37,0.006
211822797,KTWO211822797-C18,18,STAR.Exoplanet,27,130.4103600,17.6400050,SC,KSC,,2018-05-13 00:45:12,2018-07-02 21:50:57,GO18006_GO18027_GO18052,-36.400,2.500,-11.800,2.700,,,,,16.708,0.070,15.256,0.010,16.025,0.030,14.684,0.040,13.944,0.060,,,12.277,0.025,11.605,0.034,11.429,0.018,14.568,gri,,,,539-046324,08413848+1738240,,2018-10-17 12:57:42,1.000,0.000,0.863,,,,13,2,42,,,37,0.006
211822797,KTWO211822797-C18,18,STAR.Exoplanet,27,130.4103600,17.6400050,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18006_GO18011_GO18023_GO18027_GO18039_GO18048_GO18052_GO18062_GO18068,-36.400,2.500,-11.800,2.700,,,,,16.708,0.070,15.256,0.010,16.025,0.030,14.684,0.040,13.944,0.060,,,12.277,0.025,11.605,0.034,11.429,0.018,14.568,gri,,,,539-046324,08413848+1738240,,2018-10-17 15:05:28,1.000,0.000,0.863,246.830,202.424,183.678,13,2,42,,,37,0.006
211841501,KTWO211841501-C05,5,STAR,31,131.0498400,17.9021870,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048,-37.400,1.300,-10.100,1.400,,,,,10.420,0.040,9.932,0.035,10.392,0.140,9.816,0.070,9.755,0.020,,,9.049,0.027,8.836,0.044,8.776,0.020,9.946,gri,,1396-398-1,,540-047661,08441195+1754079,,2019-03-07 15:04:25,1.000,2.000e-4,1.000,,,,13,2,42,,,36,0.006
211841501,KTWO211841501-C16,16,STAR,23,131.0498400,17.9021870,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16021_GO16022_GO16028_GO16031_GO16060,-37.400,1.300,-10.100,1.400,,,,,10.420,0.040,9.932,0.035,10.392,0.140,9.816,0.070,9.755,0.020,,,9.049,0.027,8.836,0.044,8.776,0.020,9.946,gri,,1396-398-1,,540-047661,08441195+1754079,,2018-05-24 15:17:05,1.000,0.000,1.000,55.094,55.414,57.593,8,2,22,,,36,0.006
211841501,KTWO211841501-C18,18,STAR,27,131.0498400,17.9021870,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18003_GO18011_GO18023_GO18039_GO18049_GO18062_GO18065,-37.400,1.300,-10.100,1.400,,,,,10.420,0.040,9.932,0.035,10.392,0.140,9.816,0.070,9.755,0.020,,,9.049,0.027,8.836,0.044,8.776,0.020,9.946,gri,,1396-398-1,,540-047661,08441195+1754079,,2018-10-17 17:55:16,1.000,1.000e-4,1.000,45.913,46.141,46.397,13,2,42,,,36,0.006
211838068,KTWO211838068-C05,5,STAR,31,129.7577250,17.8557750,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048,-80.000,2.700,-17.700,2.800,,,,,,,,,,,,,,,,,12.662,0.021,11.975,0.020,11.769,0.020,15.021,JHK,,,,540-047427,08390185+1751208,,2019-03-07 15:03:11,1.000,0.000,0.837,,,,13,1,41,,,36,0.006
211838068,KTWO211838068-C16,16,STAR,23,129.7577250,17.8557750,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060,-80.000,2.700,-17.700,2.800,,,,,,,,,,,,,,,,,12.662,0.021,11.975,0.020,11.769,0.020,15.021,JHK,,,,540-047427,08390185+1751208,,2018-05-24 16:31:09,1.000,0.000,0.814,438.717,364.781,299.713,8,3,23,,,36,0.006
211838068,KTWO211838068-C18,18,STAR,27,129.7577250,17.8557750,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18011_GO18023_GO18039_GO18062_GO18068,-80.000,2.700,-17.700,2.800,,,,,,,,,,,,,,,,,12.662,0.021,11.975,0.020,11.769,0.020,15.021,JHK,,,,540-047427,08390185+1751208,,2018-10-17 17:54:14,1.000,0.000,0.765,,,,13,1,41,,,36,0.006
211813885,KTWO211813885-C05,5,STAR,31,129.3076650,17.5135360,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5032_GO5033,,,,,,,,,14.642,0.070,13.430,0.020,14.060,0.040,12.913,0.020,12.459,0.040,,,,,,,,,12.939,gri,,,,538-047707,,,2019-03-07 14:54:39,1.000,0.000,0.920,,,,13,1,41,,,25,0.008
211813885,KTWO211813885-C18,18,STAR,27,129.3076650,17.5135360,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18039_GO18049_GO18062_GO18065,,,,,,,,,14.642,0.070,13.430,0.020,14.060,0.040,12.913,0.020,12.459,0.040,,,,,,,,,12.939,gri,,,,538-047707,,,2018-10-17 17:47:11,1.000,0.000,0.888,,,,13,1,41,,,25,0.008
211805435,KTWO211805435-C05,5,STAR,31,129.6369900,17.3939020,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5048_GO5095,,,,,,,,,,,,,,,,,,,,,14.791,0.034,14.134,0.036,14.017,0.047,16.760,JHK,,,,,08383287+1723380,,2019-03-07 18:57:23,1.000,0.000,0.506,2338.332,1834.714,1523.500,13,1,41,,,25,0.008
211805435,KTWO211805435-C18,18,STAR,27,129.6369900,17.3939020,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18011_GO18023_GO18039_GO18062,,,,,,,,,,,,,,,,,,,,,14.791,0.034,14.134,0.036,14.017,0.047,16.760,JHK,,,,,08383287+1723380,,2018-10-17 15:04:25,1.000,0.000,0.624,,,,13,1,41,,,25,0.008
211810283,KTWO211810283-C05,5,STAR,31,129.8197500,17.4624120,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5032_GO5106,-17.900,1.900,-32.500,1.900,,,,,11.975,0.139,12.106,0.247,11.987,0.030,11.437,0.040,11.294,0.020,,,10.400,0.022,10.026,0.024,9.965,0.020,11.502,gri,,1392-842-1,,538-047817,08391664+1727465,,2019-03-07 18:58:50,1.000,0.000,0.980,,,,13,1,41,,,36,0.041
211810283,KTWO211810283-C16,16,STAR,23,129.8197500,17.4624120,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020,-17.900,1.900,-32.500,1.900,,,,,11.975,0.139,12.106,0.247,11.987,0.030,11.437,0.040,11.294,0.020,,,10.400,0.022,10.026,0.024,9.965,0.020,11.502,gri,,1392-842-1,,538-047817,08391664+1727465,,2018-05-24 16:21:10,1.000,0.000,0.982,,,,8,3,23,,,36,0.041
211810283,KTWO211810283-C18,18,STAR,27,129.8197500,17.4624120,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18023_GO18039_GO18065,-17.900,1.900,-32.500,1.900,,,,,11.975,0.139,12.106,0.247,11.987,0.030,11.437,0.040,11.294,0.020,,,10.400,0.022,10.026,0.024,9.965,0.020,11.502,gri,,1392-842-1,,538-047817,08391664+1727465,,2018-10-17 17:46:17,1.000,0.000,0.995,,,,13,1,41,,,36,0.041
211813885,KTWO211813885-C05,5,STAR,31,129.3076650,17.5135360,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5032_GO5033,,,,,,,,,14.642,0.070,13.430,0.020,14.060,0.040,12.913,0.020,12.459,0.040,,,,,,,,,12.939,gri,,,,538-047707,,,2019-03-07 14:54:39,1.000,0.000,0.920,,,,13,1,41,,,25,0.036
211813885,KTWO211813885-C18,18,STAR,27,129.3076650,17.5135360,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18039_GO18049_GO18062_GO18065,,,,,,,,,14.642,0.070,13.430,0.020,14.060,0.040,12.913,0.020,12.459,0.040,,,,,,,,,12.939,gri,,,,538-047707,,,2018-10-17 17:47:11,1.000,0.000,0.888,,,,13,1,41,,,25,0.036
211890216,KTWO211890216-C05,5,STAR,31,130.2304650,18.5830640,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5018_GO5020_GO5022_GO5024_GO5032_GO5048_GO5060_GO5095,-35.700,3.000,-7.900,3.000,,,,,15.838,0.030,14.507,0.020,15.225,0.040,13.924,0.020,13.342,0.060,,,11.924,0.022,11.264,0.021,11.128,0.022,13.907,gri,,,,543-047930,08405531+1834592,,2019-03-07 15:11:30,1.000,0.000,0.928,305.855,265.079,248.737,14,1,45,,,36,0.005
211890216,KTWO211890216-C16,16,STAR,23,130.2304650,18.5830640,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060,-35.700,3.000,-7.900,3.000,,,,,15.838,0.030,14.507,0.020,15.225,0.040,13.924,0.020,13.342,0.060,,,11.924,0.022,11.264,0.021,11.128,0.022,13.907,gri,,,,543-047930,08405531+1834592,,2018-05-24 16:48:42,1.000,0.000,0.943,,,,8,3,23,,,36,0.005
211890216,KTWO211890216-C18,18,STAR,27,130.2304650,18.5830640,SC,KSC,,2018-05-13 00:45:12,2018-07-02 21:50:57,GO18052,-35.700,3.000,-7.900,3.000,,,,,15.838,0.030,14.507,0.020,15.225,0.040,13.924,0.020,13.342,0.060,,,11.924,0.022,11.264,0.021,11.128,0.022,13.907,gri,,,,543-047930,08405531+1834592,,2018-10-17 12:58:24,1.000,0.000,0.908,,,,14,1,45,,,36,0.005
211890216,KTWO211890216-C18,18,STAR,27,130.2304650,18.5830640,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18011_GO18023_GO18039_GO18052_GO18062_GO18068,-35.700,3.000,-7.900,3.000,,,,,15.838,0.030,14.507,0.020,15.225,0.040,13.924,0.020,13.342,0.060,,,11.924,0.022,11.264,0.021,11.128,0.022,13.907,gri,,,,543-047930,08405531+1834592,,2018-10-17 17:59:50,1.000,0.000,0.908,,,,14,1,45,,,36,0.005
211867970,KTWO211867970-C16,16,STAR,23,129.7072050,18.2658560,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020_GO16021_GO16022_GO16031_GO16052_GO16060,-28.700,4.400,-12.900,2.100,,,,,13.527,0.010,12.593,0.030,13.036,0.020,12.268,0.030,12.043,0.020,,,10.920,0.020,10.490,0.021,10.396,0.020,12.340,gri,,,,542-046169,08384973+1815571,,2018-05-24 15:18:58,1.000,1.000e-4,0.951,166.153,148.647,137.028,8,3,23,,,11,0.006
211874594,KTWO211874594-C16,16,STAR,23,130.1423700,18.3591960,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,-34.000,3.000,-12.000,3.000,,,22.163,0.183,,,,,19.820,0.015,18.350,0.008,16.774,0.005,15.939,0.007,14.422,0.031,13.739,0.033,13.625,0.046,17.688,gri,,,5071-301-3-0107-0308,,08403416+1821331,,2018-05-24 16:44:16,1.000,0.000,0.587,1768.554,1414.838,1179.975,8,3,23,,,11,0.008
211895243,KTWO211895243-C16,16,STAR,23,130.1849850,18.6565230,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16020_GO16021_GO16022_GO16031_GO16052_GO16060_GO16083,-33.300,1.700,-8.600,2.200,,,,,13.917,0.050,12.933,0.020,13.408,0.020,12.540,0.020,12.257,0.030,,,11.126,0.021,10.650,0.021,10.500,0.016,12.602,gri,,,,544-046604,08404439+1839235,,2018-05-24 16:50:21,1.000,0.000,0.967,,,,8,4,24,,,22,0.007
211895243,KTWO211895243-C18,18,STAR,27,130.1849850,18.6565230,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18023_GO18039_GO18049_GO18062_GO18065_GO18068,-33.300,1.700,-8.600,2.200,,,,,13.917,0.050,12.933,0.020,13.408,0.020,12.540,0.020,12.257,0.030,,,11.126,0.021,10.650,0.021,10.500,0.016,12.602,gri,,,,544-046604,08404439+1839235,,2018-10-17 18:01:28,1.000,0.000,0.961,198.709,188.648,185.101,14,2,46,,,22,0.007
211892510,KTWO211892510-C05,5,STAR,31,129.9191550,18.6163250,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095,-33.000,3.000,-8.000,3.000,,,21.627,0.121,,,,,19.463,0.012,17.966,0.007,16.349,0.005,15.433,0.006,13.952,0.026,13.317,0.033,13.004,0.028,17.283,gri,,,5071-301-4-0106-0331,,08394059+1836587,,2019-03-07 15:12:34,1.000,0.000,0.772,1602.695,1358.896,1183.965,14,2,46,,,25,0.007
211892510,KTWO211892510-C18,18,STAR,27,129.9191550,18.6163250,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18011_GO18023_GO18039_GO18062,-33.000,3.000,-8.000,3.000,,,21.627,0.121,,,,,19.463,0.012,17.966,0.007,16.349,0.005,15.433,0.006,13.952,0.026,13.317,0.033,13.004,0.028,17.283,gri,,,5071-301-4-0106-0331,,08394059+1836587,,2018-10-17 18:00:43,1.000,0.000,0.729,1301.589,1103.385,869.554,14,2,46,,,25,0.007
211884463,KTWO211884463-C16,16,STAR,23,130.3814250,18.5006210,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16009_GO16021_GO16022_GO16028_GO16031_GO16060,-34.400,1.100,-14.200,1.200,,,,,10.893,0.067,10.133,0.046,10.692,0.050,10.243,0.030,10.109,0.040,,,9.364,0.022,9.143,0.023,9.105,0.021,10.284,gri,,1395-1484-1,,543-047957,08413154+1830021,,2018-05-24 16:47:24,0.999,0.001,1.000,142.494,130.209,129.951,8,3,23,,,11,0.009
211865628,KTWO211865628-C16,16,STAR,23,130.3507650,18.2340790,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060_GO16083,-32.400,3.900,-12.600,4.300,,,,,17.082,0.040,15.787,0.080,16.514,0.060,15.221,0.080,14.219,0.080,,,12.279,0.022,11.619,0.024,11.455,0.020,14.907,gri,,,5061-301-3-0110-0104,542-046283,08412417+1814026,,2018-05-24 16:41:28,1.000,0.000,0.884,908.879,896.931,873.925,8,3,23,,,11,0.007
211832848,KTWO211832848-C05,5,STAR,31,129.5298450,17.7824130,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5011_GO5018_GO5024_GO5032_GO5048_GO5054_GO5095_GO5097,-37.000,3.000,-14.000,3.000,,,20.352,0.042,,,,,17.795,0.006,16.376,0.005,15.085,0.005,14.368,0.005,12.998,0.022,12.359,0.022,12.116,0.021,15.898,gri,,,5061-301-3-0104-0336,,08380716+1746566,,2019-03-07 15:01:15,1.000,0.000,0.746,,,,13,1,41,,,36,0.006
211832848,KTWO211832848-C16,16,STAR,23,129.5298450,17.7824130,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060,-37.000,3.000,-14.000,3.000,,,20.352,0.042,,,,,17.795,0.006,16.376,0.005,15.085,0.005,14.368,0.005,12.998,0.022,12.359,0.022,12.116,0.021,15.898,gri,,,5061-301-3-0104-0336,,08380716+1746566,,2018-05-24 15:16:26,1.000,0.000,0.831,,,,8,3,23,,,36,0.006
211832848,KTWO211832848-C18,18,STAR,27,129.5298450,17.7824130,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18011_GO18023_GO18039_GO18062_GO18068,-37.000,3.000,-14.000,3.000,,,20.352,0.042,,,,,17.795,0.006,16.376,0.005,15.085,0.005,14.368,0.005,12.998,0.022,12.359,0.022,12.116,0.021,15.898,gri,,,5061-301-3-0104-0336,,08380716+1746566,,2018-10-17 15:06:10,1.000,0.000,0.742,1065.411,1004.342,952.627,13,1,41,,,36,0.006
211852459,KTWO211852459-C16,16,STAR,23,130.4678550,18.0519120,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060_GO16083,-37.600,3.900,-8.500,4.200,,,,,16.451,0.020,15.091,0.050,15.803,0.040,14.489,0.050,13.743,0.020,,,12.170,0.022,11.509,0.021,11.337,0.020,14.361,gri,,,5071-301-2-0108-0095,541-046852,08415228+1803067,,2018-05-24 16:36:46,1.000,0.000,0.903,,,,8,3,23,,,11,0.007
211855729,KTWO211855729-C16,16,STAR,23,130.0409850,18.0972410,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16021_GO16022_GO16031_GO16052_GO16060_GO16083,-35.600,1.800,-8.500,2.600,,,,,14.578,0.040,13.457,0.040,14.030,0.030,12.989,0.030,12.609,0.010,,,11.372,0.023,10.792,0.022,10.679,0.018,13.035,gri,,,,541-046771,08400984+1805502,,2018-05-24 16:37:30,1.000,0.000,0.913,320.532,293.404,271.221,8,3,23,,,11,0.006
211849734,KTWO211849734-C16,16,STAR,23,129.7118400,18.0145910,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16060,,,,,,,,,,,,,,,,,,,,,13.929,0.025,13.281,0.026,12.984,0.030,16.415,JHK,,,,,08385084+1800525,,2018-05-24 15:17:49,1.000,0.000,0.832,,,,8,3,23,,,11,0.006
211857507,KTWO211857507-C16,16,STAR,23,129.6277950,18.1217800,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060_GO16083,-39.300,4.100,-10.100,3.800,,,,,17.535,0.119,15.945,0.063,16.778,0.060,15.468,0.030,14.197,0.050,,,12.145,0.022,11.502,0.024,11.285,0.023,14.971,gri,,,5071-301-3-0103-0411,541-046692,08383067+1807182,,2018-05-24 16:38:34,1.000,0.000,0.848,,,,8,3,23,,,11,0.006
211862273,KTWO211862273-C16,16,STAR,23,129.6431250,18.1880810,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060_GO16083,-34.500,3.600,-8.600,3.900,,,,,17.260,0.120,15.639,0.056,16.482,0.080,15.085,0.010,14.187,0.020,,,12.490,0.021,11.823,0.023,11.627,0.020,14.876,gri,,,,541-046695,08383435+1811171,,2018-05-24 16:40:14,1.000,0.000,0.858,,,,8,3,23,,,11,0.008
211857640,KTWO211857640-C16,16,STAR,23,130.0923600,18.1235270,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16022_GO16031_GO16052_GO16060_GO16083,-31.500,3.600,-7.900,3.900,,,,,16.981,0.060,15.455,0.060,16.178,0.050,14.851,0.010,14.024,0.020,,,12.378,0.023,11.707,0.022,11.520,0.022,14.671,gri,,,5061-301-3-0108-0123,541-046780,08402217+1807248,,2018-05-24 16:38:35,1.000,0.000,0.897,263.165,256.422,225.589,8,3,23,,,11,0.007
211875226,KTWO211875226-C16,16,STAR,23,130.2487500,18.3679360,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16021_GO16022_GO16031_GO16052_GO16060,,,,,,,,,12.140,0.206,11.580,0.164,12.412,0.020,11.649,0.040,11.360,0.070,,,10.261,0.022,9.780,0.023,9.683,0.020,11.676,gri,,1395-1009-1,,542-046267,08405967+1822044,,2018-05-24 16:44:37,1.000,0.000,0.976,,,,8,3,23,,,11,0.013
211891961,KTWO211891961-C05,5,STAR,31,130.0711200,18.6082820,LC,KLC,,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5024_GO5026_GO5048_GO5095,-35.000,3.000,-9.000,3.000,,,21.618,0.125,,,,,19.625,0.013,18.147,0.007,16.597,0.005,15.704,0.006,14.245,0.028,13.649,0.038,13.348,0.036,17.505,gri,,,5071-301-4-0107-0265,,08401707+1836298,,2019-03-07 15:12:13,1.000,0.000,0.745,2476.144,2117.387,1811.171,14,2,46,,,36,0.006
