K2 ID,Dataset Name,Campaign,Object type,Data Release,RA (J2000),Dec (J2000),Target Type,Archive Class,Ref,Actual Start Time,Actual End Time,Investigation ID,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,Processing Date,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,High-Level Science Products,Ang Sep (')
integer,string,integer,substring,string,ra,dec,ustring,string,integer,datetime,datetime,string,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,float,string,integer,string,string,string,string,string,datetime,float,float,float,float,float,float,integer,integer,integer,float,string,integer,float
211406144,KTWO211406144-C05,5,STAR,31,132.3538050,11.7349080,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5020_GO5031_GO5089_GO5104,-11.700,1.100,-4.300,1.200,,,,,13.040,0.050,12.060,0.040,12.735,0.520,11.757,0.020,11.636,0.410,,,10.296,0.020,9.831,0.022,9.708,0.018,11.966,gri,,,,509-047095,08492491+1144057,,2019-03-07 19:17:58,1.000,0.000,0.976,,,,6,1,13,,,36,0.002
211406144,KTWO211406144-C16,16,STAR,23,132.3538050,11.7349080,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16004_GO16052_GO16064,-11.700,1.100,-4.300,1.200,,,,,13.040,0.050,12.060,0.040,12.735,0.520,11.757,0.020,11.636,0.410,,,10.296,0.020,9.831,0.022,9.708,0.018,11.966,gri,,,,509-047095,08492491+1144057,,2018-05-24 14:53:24,1.000,0.000,0.970,166.169,143.267,120.209,15,4,52,,,36,0.002
211406144,KTWO211406144-C18,18,STAR,27,132.3538050,11.7349080,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18050_GO18068,-11.700,1.100,-4.300,1.200,,,,,13.040,0.050,12.060,0.040,12.735,0.520,11.757,0.020,11.636,0.410,,,10.296,0.020,9.831,0.022,9.708,0.018,11.966,gri,,,,509-047095,08492491+1144057,,2018-10-17 16:17:41,1.000,0.000,0.964,126.972,108.223,88.735,6,1,13,,,36,0.002
211406540,KTWO211406540-C05,5,STAR,31,133.0773900,11.7406600,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5018_GO5020_GO5031_GO5048_GO5104,-6.800,2.000,-6.600,1.900,,,,,11.566,0.084,10.567,0.052,11.037,0.180,10.152,0.060,9.847,0.070,,,8.572,0.021,8.087,0.057,7.923,0.023,10.204,gri,,814-2361-1,,509-047468,08521856+1144263,,2019-03-07 17:04:42,0.997,0.003,1.000,,,,6,2,14,,,36,0.002
211406540,KTWO211406540-C16,16,STAR,23,133.0773900,11.7406600,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16031_GO16052_GO16064,-6.800,2.000,-6.600,1.900,,,,,11.566,0.084,10.567,0.052,11.037,0.180,10.152,0.060,9.847,0.070,,,8.572,0.021,8.087,0.057,7.923,0.023,10.204,gri,,814-2361-1,,509-047468,08521856+1144263,,2018-05-24 20:35:14,0.997,0.003,1.000,132.484,131.174,123.480,15,4,52,,,36,0.002
211406540,KTWO211406540-C18,18,STAR,27,133.0773900,11.7406600,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18011_GO18068,-6.800,2.000,-6.600,1.900,,,,,11.566,0.084,10.567,0.052,11.037,0.180,10.152,0.060,9.847,0.070,,,8.572,0.021,8.087,0.057,7.923,0.023,10.204,gri,,814-2361-1,,509-047468,08521856+1144263,,2018-10-17 16:17:41,0.997,0.003,1.000,89.670,88.667,87.940,6,2,14,,,36,0.002
200233603,KTWO200233603-C18,18,M67,27,133.0772220,11.7409110,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18002_GO18003_GO18004_GO18005_GO18011_GO18016_GO18027_GO18029_GO18030_GO18034_GO18036_GO18037_GO18044_GO18049_GO18050_GO18051_GO18054_GO18056_GO18059_GO18063_GO18065_GO18068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-17 15:32:19,1.000,0.000,1.000,,,,6,2,14,,,,0.019
211406562,KTWO211406562-C05,5,STAR,31,133.1718000,11.7409730,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5031,-4.700,3.300,0.200,3.200,,,,,,,,,,,,,,,,,14.711,0.039,14.107,0.042,14.003,0.051,16.471,JHK,,,6004-301-5-0117-0315,509-047493,08524123+1144276,,2019-03-07 17:04:42,1.000,0.000,0.808,1236.692,1022.770,861.056,6,2,14,,,36,0.002
211406562,KTWO211406562-C16,16,STAR,23,133.1718000,11.7409730,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16064,-4.700,3.300,0.200,3.200,,,,,,,,,,,,,,,,,14.711,0.039,14.107,0.042,14.003,0.051,16.471,JHK,,,6004-301-5-0117-0315,509-047493,08524123+1144276,,2018-05-24 20:35:15,1.000,0.000,0.730,,,,15,4,52,,,36,0.002
211406562,KTWO211406562-C18,18,STAR,27,133.1718000,11.7409730,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,-4.700,3.300,0.200,3.200,,,,,,,,,,,,,,,,,14.711,0.039,14.107,0.042,14.003,0.051,16.471,JHK,,,6004-301-5-0117-0315,509-047493,08524123+1144276,,2018-10-17 16:17:42,1.000,0.000,0.758,,,,6,2,14,,,36,0.002
211406596,KTWO211406596-C05,5,STAR,31,132.5610450,11.7415680,LC,KLC,2,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5031_GO5048,-12.600,2.000,-5.300,2.300,,,,,15.967,0.110,15.134,0.030,15.696,0.430,14.915,0.020,14.940,0.410,,,13.733,0.023,13.352,0.027,13.260,0.025,15.167,gri,,,5935-301-2-0107-0023,509-047140,08501465+1144295,,2019-03-07 17:04:42,1.000,0.000,0.842,,,,6,1,13,,,36,0.001
211406596,KTWO211406596-C16,16,STAR,23,132.5610450,11.7415680,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16031_GO16064,-12.600,2.000,-5.300,2.300,,,,,15.967,0.110,15.134,0.030,15.696,0.430,14.915,0.020,14.940,0.410,,,13.733,0.023,13.352,0.027,13.260,0.025,15.167,gri,,,5935-301-2-0107-0023,509-047140,08501465+1144295,,2018-05-24 20:35:15,1.000,0.000,0.808,430.212,355.554,302.027,15,4,52,,,36,0.001
211406596,KTWO211406596-C18,18,STAR,27,132.5610450,11.7415680,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18011,-12.600,2.000,-5.300,2.300,,,,,15.967,0.110,15.134,0.030,15.696,0.430,14.915,0.020,14.940,0.410,,,13.733,0.023,13.352,0.027,13.260,0.025,15.167,gri,,,5935-301-2-0107-0023,509-047140,08501465+1144295,,2018-10-17 16:17:42,1.000,0.000,0.763,331.501,303.979,258.249,6,1,13,,,36,0.001
211407277,KTWO211407277-C05,5,STAR,31,132.4299600,11.7523830,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5031,,,,,,,,,,,,,,,,,,,,,15.488,0.052,14.733,0.057,14.630,0.085,17.519,JHK,,,,,08494319+1145085,,2019-03-07 19:18:18,0.996,0.004,0.753,2396.844,2076.886,1718.825,6,1,13,,,36,0.004
211407277,KTWO211407277-C16,16,STAR,23,132.4299600,11.7523830,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16064,,,,,,,,,,,,,,,,,,,,,15.488,0.052,14.733,0.057,14.630,0.085,17.519,JHK,,,,,08494319+1145085,,2018-05-24 20:35:26,0.837,0.164,0.545,,,,15,4,52,,,36,0.004
211407277,KTWO211407277-C18,18,STAR,27,132.4299600,11.7523830,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,,,,,,,,,,,,,,,,,,,,,15.488,0.052,14.733,0.057,14.630,0.085,17.519,JHK,,,,,08494319+1145085,,2018-10-17 16:18:02,0.998,0.002,0.692,,,,6,1,13,,,36,0.004
211407572,KTWO211407572-C05,5,STAR,31,133.1378400,11.7566780,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5007_GO5031,-8.900,1.200,-6.100,1.400,,,,,14.262,0.030,13.693,0.030,13.989,0.170,13.587,0.080,13.465,0.040,,,12.632,0.026,12.344,0.036,12.290,0.025,13.622,gri,,,,509-047482,08523307+1145241,,2019-03-07 19:18:19,1.000,0.000,0.920,173.073,145.788,115.753,6,2,14,,,36,0.002
211407572,KTWO211407572-C16,16,STAR,23,133.1378400,11.7566780,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16021_GO16031_GO16064,-8.900,1.200,-6.100,1.400,,,,,14.262,0.030,13.693,0.030,13.989,0.170,13.587,0.080,13.465,0.040,,,12.632,0.026,12.344,0.036,12.290,0.025,13.622,gri,,,,509-047482,08523307+1145241,,2018-05-24 20:35:27,1.000,0.000,0.933,183.644,145.227,121.356,15,4,52,,,36,0.002
211407572,KTWO211407572-C18,18,STAR,27,133.1378400,11.7566780,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18049,-8.900,1.200,-6.100,1.400,,,,,14.262,0.030,13.693,0.030,13.989,0.170,13.587,0.080,13.465,0.040,,,12.632,0.026,12.344,0.036,12.290,0.025,13.622,gri,,,,509-047482,08523307+1145241,,2018-10-17 16:18:03,1.000,0.000,0.933,165.418,153.176,138.223,6,2,14,,,36,0.002
211407836,KTWO211407836-C05,5,STAR,31,133.0472850,11.7605380,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-4.500,2.300,-2.400,1.700,,,,,13.734,0.100,12.915,0.060,13.321,0.190,12.676,0.060,12.498,0.080,,,11.452,0.026,11.082,0.034,10.993,0.020,12.745,gri,,,,509-047456,08521134+1145380,,2019-03-07 14:45:40,1.000,0.000,0.962,,,,6,2,14,,,34,0.001
211407836,KTWO211407836-C05,5,STAR,31,133.0472850,11.7605380,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-4.500,2.300,-2.400,1.700,,,,,13.734,0.100,12.915,0.060,13.321,0.190,12.676,0.060,12.498,0.080,,,11.452,0.026,11.082,0.034,10.993,0.020,12.745,gri,,,,509-047456,08521134+1145380,,2019-03-07 19:18:19,1.000,0.000,0.962,,,,6,2,14,,,34,0.001
211407836,KTWO211407836-C16,16,STAR,23,133.0472850,11.7605380,SC,KSC,,2017-12-07 23:01:47,2018-02-25 12:39:22,GO16010_GO16064,-4.500,2.300,-2.400,1.700,,,,,13.734,0.100,12.915,0.060,13.321,0.190,12.676,0.060,12.498,0.080,,,11.452,0.026,11.082,0.034,10.993,0.020,12.745,gri,,,,509-047456,08521134+1145380,,2018-05-24 13:37:42,1.000,0.000,0.950,,,,15,4,52,,,34,0.001
211407836,KTWO211407836-C16,16,STAR,23,133.0472850,11.7605380,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16010_GO16064,-4.500,2.300,-2.400,1.700,,,,,13.734,0.100,12.915,0.060,13.321,0.190,12.676,0.060,12.498,0.080,,,11.452,0.026,11.082,0.034,10.993,0.020,12.745,gri,,,,509-047456,08521134+1145380,,2018-05-24 20:35:48,1.000,0.000,0.950,196.588,162.667,128.879,15,4,52,,,34,0.001
211407836,KTWO211407836-C18,18,STAR,27,133.0472850,11.7605380,SC,KSC,,2018-05-13 00:45:12,2018-07-02 21:50:57,GO18004,-4.500,2.300,-2.400,1.700,,,,,13.734,0.100,12.915,0.060,13.321,0.190,12.676,0.060,12.498,0.080,,,11.452,0.026,11.082,0.034,10.993,0.020,12.745,gri,,,,509-047456,08521134+1145380,,2018-10-17 12:55:59,1.000,0.000,0.955,,,,6,2,14,,,34,0.001
211407836,KTWO211407836-C18,18,STAR,27,133.0472850,11.7605380,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,-4.500,2.300,-2.400,1.700,,,,,13.734,0.100,12.915,0.060,13.321,0.190,12.676,0.060,12.498,0.080,,,11.452,0.026,11.082,0.034,10.993,0.020,12.745,gri,,,,509-047456,08521134+1145380,,2018-10-17 16:18:13,1.000,0.000,0.955,101.832,88.711,74.925,6,2,14,,,34,0.001
200200465,KTWO200200465-C16,16,M67,23,133.0469370,11.7605210,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16064_GO16069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-05-24 20:25:21,1.000,0.000,1.000,,,,15,4,52,,,,0.020
211408015,KTWO211408015-C05,5,STAR,31,132.7635750,11.7631680,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-11.300,3.900,-3.700,2.100,,,,,13.263,0.010,12.663,0.020,13.030,0.290,12.508,0.030,12.491,0.230,,,11.491,0.022,11.220,0.020,11.187,0.020,12.653,gri,,,,509-047221,08510325+1145473,,2019-03-07 14:45:40,1.000,0.000,0.959,,,,6,1,13,,,34,9.204e-4
211408015,KTWO211408015-C05,5,STAR,31,132.7635750,11.7631680,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-11.300,3.900,-3.700,2.100,,,,,13.263,0.010,12.663,0.020,13.030,0.290,12.508,0.030,12.491,0.230,,,11.491,0.022,11.220,0.020,11.187,0.020,12.653,gri,,,,509-047221,08510325+1145473,,2019-03-07 19:18:19,1.000,0.000,0.959,,,,6,1,13,,,34,9.204e-4
211408015,KTWO211408015-C16,16,STAR,23,132.7635750,11.7631680,SC,KSC,,2017-12-07 23:01:47,2018-02-25 12:39:22,GO16010_GO16064,-11.300,3.900,-3.700,2.100,,,,,13.263,0.010,12.663,0.020,13.030,0.290,12.508,0.030,12.491,0.230,,,11.491,0.022,11.220,0.020,11.187,0.020,12.653,gri,,,,509-047221,08510325+1145473,,2018-05-24 13:37:42,1.000,0.000,0.951,,,,15,4,52,,,34,9.204e-4
211408015,KTWO211408015-C16,16,STAR,23,132.7635750,11.7631680,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16010_GO16064,-11.300,3.900,-3.700,2.100,,,,,13.263,0.010,12.663,0.020,13.030,0.290,12.508,0.030,12.491,0.230,,,11.491,0.022,11.220,0.020,11.187,0.020,12.653,gri,,,,509-047221,08510325+1145473,,2018-05-24 20:35:49,1.000,0.000,0.951,106.585,85.365,70.087,15,4,52,,,34,9.204e-4
211408015,KTWO211408015-C18,18,STAR,27,132.7635750,11.7631680,SC,KSC,,2018-05-13 00:45:12,2018-07-02 21:50:57,GO18004,-11.300,3.900,-3.700,2.100,,,,,13.263,0.010,12.663,0.020,13.030,0.290,12.508,0.030,12.491,0.230,,,11.491,0.022,11.220,0.020,11.187,0.020,12.653,gri,,,,509-047221,08510325+1145473,,2018-10-17 12:55:59,1.000,0.000,0.952,,,,6,1,13,,,34,9.204e-4
211408015,KTWO211408015-C18,18,STAR,27,132.7635750,11.7631680,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,-11.300,3.900,-3.700,2.100,,,,,13.263,0.010,12.663,0.020,13.030,0.290,12.508,0.030,12.491,0.230,,,11.491,0.022,11.220,0.020,11.187,0.020,12.653,gri,,,,509-047221,08510325+1145473,,2018-10-17 16:18:13,1.000,0.000,0.952,104.692,91.350,73.330,6,1,13,,,34,9.204e-4
211408116,KTWO211408116-C05,5,STAR,31,132.8384250,11.7646490,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-7.800,1.800,-5.200,2.300,,,,,,,,,,,,,,,,,11.135,0.021,10.888,0.020,10.835,0.017,12.192,JHK,,,,509-047286,08512122+1145526,,2019-03-07 14:45:40,0.932,0.068,0.952,,,,6,1,13,,,34,6.218e-4
211408116,KTWO211408116-C05,5,STAR,31,132.8384250,11.7646490,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-7.800,1.800,-5.200,2.300,,,,,,,,,,,,,,,,,11.135,0.021,10.888,0.020,10.835,0.017,12.192,JHK,,,,509-047286,08512122+1145526,,2019-03-07 19:18:39,0.932,0.068,0.952,,,,6,1,13,,,34,6.218e-4
211408116,KTWO211408116-C16,16,STAR,23,132.8384250,11.7646490,SC,KSC,,2017-12-07 23:01:47,2018-02-25 12:39:22,GO16064,-7.800,1.800,-5.200,2.300,,,,,,,,,,,,,,,,,11.135,0.021,10.888,0.020,10.835,0.017,12.192,JHK,,,,509-047286,08512122+1145526,,2018-05-24 13:37:42,0.974,0.026,0.874,,,,15,4,52,,,34,6.218e-4
211408116,KTWO211408116-C16,16,STAR,23,132.8384250,11.7646490,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16064,-7.800,1.800,-5.200,2.300,,,,,,,,,,,,,,,,,11.135,0.021,10.888,0.020,10.835,0.017,12.192,JHK,,,,509-047286,08512122+1145526,,2018-05-24 20:35:49,0.974,0.026,0.874,251.939,222.915,195.141,15,4,52,,,34,6.218e-4
211408116,KTWO211408116-C18,18,STAR,27,132.8384250,11.7646490,SC,KSC,,2018-05-13 00:45:12,2018-07-02 21:50:57,GO18004_GO18036,-7.800,1.800,-5.200,2.300,,,,,,,,,,,,,,,,,11.135,0.021,10.888,0.020,10.835,0.017,12.192,JHK,,,,509-047286,08512122+1145526,,2018-10-17 12:55:59,0.944,0.057,0.961,,,,6,1,13,,,34,6.218e-4
211408116,KTWO211408116-C18,18,STAR,27,132.8384250,11.7646490,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18036,-7.800,1.800,-5.200,2.300,,,,,,,,,,,,,,,,,11.135,0.021,10.888,0.020,10.835,0.017,12.192,JHK,,,,509-047286,08512122+1145526,,2018-10-17 16:18:13,0.944,0.057,0.961,213.330,208.576,189.590,6,1,13,,,34,6.218e-4
211408138,KTWO211408138-C05,5,STAR,31,132.8249700,11.7650550,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-8.000,1.200,-4.500,1.500,,,,,13.364,0.090,12.767,0.040,13.078,0.240,12.626,0.040,12.595,0.210,,,11.641,0.021,11.357,0.020,11.295,0.018,12.740,gri,,,,509-047267,08511799+1145541,,2019-03-07 14:45:40,0.988,0.012,0.946,,,,6,1,13,,,35,3.612e-4
211408138,KTWO211408138-C05,5,STAR,31,132.8249700,11.7650550,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-8.000,1.200,-4.500,1.500,,,,,13.364,0.090,12.767,0.040,13.078,0.240,12.626,0.040,12.595,0.210,,,11.641,0.021,11.357,0.020,11.295,0.018,12.740,gri,,,,509-047267,08511799+1145541,,2019-03-07 19:18:40,0.988,0.012,0.946,,,,6,1,13,,,35,3.612e-4
211408138,KTWO211408138-C16,16,STAR,23,132.8249700,11.7650550,SC,KSC,,2017-12-07 23:01:47,2018-02-25 12:39:22,GO16010_GO16064,-8.000,1.200,-4.500,1.500,,,,,13.364,0.090,12.767,0.040,13.078,0.240,12.626,0.040,12.595,0.210,,,11.641,0.021,11.357,0.020,11.295,0.018,12.740,gri,,,,509-047267,08511799+1145541,,2018-05-24 13:37:42,0.991,0.009,0.919,,,,15,4,52,,,35,3.612e-4
211408138,KTWO211408138-C16,16,STAR,23,132.8249700,11.7650550,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16010_GO16064,-8.000,1.200,-4.500,1.500,,,,,13.364,0.090,12.767,0.040,13.078,0.240,12.626,0.040,12.595,0.210,,,11.641,0.021,11.357,0.020,11.295,0.018,12.740,gri,,,,509-047267,08511799+1145541,,2018-05-24 20:35:49,0.991,0.009,0.919,,,,15,4,52,,,35,3.612e-4
211408138,KTWO211408138-C18,18,STAR,27,132.8249700,11.7650550,SC,KSC,,2018-05-13 00:45:12,2018-07-02 21:50:57,GO18004_GO18036,-8.000,1.200,-4.500,1.500,,,,,13.364,0.090,12.767,0.040,13.078,0.240,12.626,0.040,12.595,0.210,,,11.641,0.021,11.357,0.020,11.295,0.018,12.740,gri,,,,509-047267,08511799+1145541,,2018-10-17 12:55:59,0.989,0.011,0.943,,,,6,1,13,,,35,3.612e-4
211408138,KTWO211408138-C18,18,STAR,27,132.8249700,11.7650550,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004_GO18036,-8.000,1.200,-4.500,1.500,,,,,13.364,0.090,12.767,0.040,13.078,0.240,12.626,0.040,12.595,0.210,,,11.641,0.021,11.357,0.020,11.295,0.018,12.740,gri,,,,509-047267,08511799+1145541,,2018-10-17 16:18:13,0.989,0.011,0.943,,,,6,1,13,,,35,3.612e-4
211408169,KTWO211408169-C05,5,STAR,31,132.5553750,11.7656630,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5031,,,,,,,,,,,,,,,,,,,,,15.404,0.047,14.690,0.062,14.647,0.076,17.317,JHK,,,,,08501328+1145563,,2019-03-07 19:18:40,1.000,0.000,0.771,1797.798,1490.193,1225.397,6,1,13,,,36,0.001
211408169,KTWO211408169-C16,16,STAR,23,132.5553750,11.7656630,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16064,,,,,,,,,,,,,,,,,,,,,15.404,0.047,14.690,0.062,14.647,0.076,17.317,JHK,,,,,08501328+1145563,,2018-05-24 20:35:49,1.000,0.000,0.655,2116.843,1742.318,1392.097,15,4,52,,,36,0.001
211408169,KTWO211408169-C18,18,STAR,27,132.5553750,11.7656630,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,,,,,,,,,,,,,,,,,,,,,15.404,0.047,14.690,0.062,14.647,0.076,17.317,JHK,,,,,08501328+1145563,,2018-10-17 16:18:13,1.000,0.000,0.400,2825.786,2394.404,2074.748,6,1,13,,,36,0.001
211408522,KTWO211408522-C05,5,STAR,31,132.8357250,11.7712140,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-7.400,3.700,-4.900,1.200,,,,,,,,,,,,,,,,,12.004,0.022,11.833,0.022,11.791,0.018,12.902,JHK,,,,509-047282,08512057+1146163,,2019-03-07 14:45:40,0.984,0.016,0.854,,,,6,1,13,,,12,4.825e-4
211408522,KTWO211408522-C05,5,STAR,31,132.8357250,11.7712140,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-7.400,3.700,-4.900,1.200,,,,,,,,,,,,,,,,,12.004,0.022,11.833,0.022,11.791,0.018,12.902,JHK,,,,509-047282,08512057+1146163,,2019-03-07 19:18:40,0.984,0.016,0.854,,,,6,1,13,,,12,4.825e-4
211408750,KTWO211408750-C05,5,STAR,31,132.6413400,11.7742400,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-10.200,0.800,-4.500,0.800,,,,,13.425,0.070,12.883,0.030,13.232,0.370,12.738,0.030,12.802,0.330,,,11.824,0.021,11.596,0.022,11.517,0.023,12.931,gri,,,,509-047163,08503392+1146272,,2019-03-07 14:45:41,0.999,8.000e-4,0.954,,,,6,1,13,,,12,5.334e-4
211408750,KTWO211408750-C05,5,STAR,31,132.6413400,11.7742400,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-10.200,0.800,-4.500,0.800,,,,,13.425,0.070,12.883,0.030,13.232,0.370,12.738,0.030,12.802,0.330,,,11.824,0.021,11.596,0.022,11.517,0.023,12.931,gri,,,,509-047163,08503392+1146272,,2019-03-07 19:18:41,0.999,8.000e-4,0.954,,,,6,1,13,,,12,5.334e-4
200233395,KTWO200233395-C18,18,M67,27,132.6419370,11.7743620,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18002_GO18003_GO18004_GO18005_GO18011_GO18016_GO18027_GO18029_GO18030_GO18034_GO18036_GO18037_GO18044_GO18049_GO18050_GO18051_GO18054_GO18056_GO18059_GO18063_GO18065_GO18068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-10-17 15:29:52,1.000,0.000,1.000,,,,6,1,13,,,,0.036
211408858,KTWO211408858-C05,5,STAR,31,132.9000450,11.7759890,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-12.000,1.700,-4.500,1.000,,,,,13.420,0.080,12.728,0.050,13.090,0.230,12.520,0.040,12.411,0.160,,,11.380,0.021,11.075,0.022,11.000,0.018,12.615,gri,,,,509-047343,08513600+1146335,,2019-03-07 14:45:41,1.000,0.000,0.956,,,,6,1,13,,,34,5.812e-4
211408858,KTWO211408858-C05,5,STAR,31,132.9000450,11.7759890,LC,KLC,1,2015-04-27 02:32:54,2015-07-10 22:25:00,GO5074,-12.000,1.700,-4.500,1.000,,,,,13.420,0.080,12.728,0.050,13.090,0.230,12.520,0.040,12.411,0.160,,,11.380,0.021,11.075,0.022,11.000,0.018,12.615,gri,,,,509-047343,08513600+1146335,,2019-03-07 19:19:01,1.000,0.000,0.956,,,,6,1,13,,,34,5.812e-4
211408858,KTWO211408858-C16,16,STAR,23,132.9000450,11.7759890,SC,KSC,,2017-12-07 23:01:47,2018-02-25 12:39:22,GO16010_GO16064,-12.000,1.700,-4.500,1.000,,,,,13.420,0.080,12.728,0.050,13.090,0.230,12.520,0.040,12.411,0.160,,,11.380,0.021,11.075,0.022,11.000,0.018,12.615,gri,,,,509-047343,08513600+1146335,,2018-05-24 13:37:43,1.000,2.000e-4,0.961,,,,15,4,52,,,34,5.812e-4
211408858,KTWO211408858-C16,16,STAR,23,132.9000450,11.7759890,LC,KLC,,2017-12-07 23:16:00,2018-02-25 12:25:09,GO16010_GO16064,-12.000,1.700,-4.500,1.000,,,,,13.420,0.080,12.728,0.050,13.090,0.230,12.520,0.040,12.411,0.160,,,11.380,0.021,11.075,0.022,11.000,0.018,12.615,gri,,,,509-047343,08513600+1146335,,2018-05-24 20:36:14,1.000,2.000e-4,0.961,185.582,163.927,155.802,15,4,52,,,34,5.812e-4
211408858,KTWO211408858-C18,18,STAR,27,132.9000450,11.7759890,SC,KSC,,2018-05-13 00:45:12,2018-07-02 21:50:57,GO18004,-12.000,1.700,-4.500,1.000,,,,,13.420,0.080,12.728,0.050,13.090,0.230,12.520,0.040,12.411,0.160,,,11.380,0.021,11.075,0.022,11.000,0.018,12.615,gri,,,,509-047343,08513600+1146335,,2018-10-17 12:55:59,1.000,0.000,0.903,,,,6,1,13,,,34,5.812e-4
211408858,KTWO211408858-C18,18,STAR,27,132.9000450,11.7759890,LC,KLC,,2018-05-13 00:59:25,2018-07-02 21:36:43,GO18004,-12.000,1.700,-4.500,1.000,,,,,13.420,0.080,12.728,0.050,13.090,0.230,12.520,0.040,12.411,0.160,,,11.380,0.021,11.075,0.022,11.000,0.018,12.615,gri,,,,509-047343,08513600+1146335,,2018-10-17 16:18:34,1.000,0.000,0.903,,,,6,1,13,,,34,5.812e-4
211408990,KTWO211408990-C05,5,STAR,31,132.8418750,11.7780520,SC,KSC,1,2015-04-27 02:18:41,2015-07-10 22:39:14,GO5074,-10.100,1.600,-6.500,1.200,,,,,13.797,0.070,13.207,0.050,13.533,0.250,13.055,0.020,13.042,0.210,,,12.117,0.021,11.869,0.022,11.782,0.018,13.189,gri,,,,509-047292,08512205+1146409,,2019-03-07 14:45:41,1.000,0.000,0.951,,,,6,1,13,,,12,9.479e-4
