ID,Campaign,RAJ2000,DEJ2000,pmem,Teff,e_Teff,R,e_R,Lum_bol,e_Lum_bol,Lum_Kepler,e_Lum_Kepler
211048321,4.0,57.79946999999999,23.745403,0.92,3128,58,0.21,0.03,1.0100910389042371e+30,3.0536283335215236e+29,4.0806310099923105e+29,1.2336667868353012e+29
211089274,4.0,55.903830000000006,24.393977,0.95,4071,98,0.66,0.05,4.528622955519411e+31,7.098486804391292e+30,2.001523906526041e+31,3.137787494795153e+30
210998478,4.0,55.49436,22.950545,0.95,3306,80,0.3,0.05,2.8111982632037383e+30,9.561246745307151e+29,1.159581982960022e+30,3.944056698955373e+29
210958195,4.0,57.35643,22.312429,0.92,3076,77,0.19,0.04,7.289241244461139e+29,2.6621687421475976e+29,2.914275340448873e+29,1.0643948951321103e+29
211025925,4.0,54.48504000000001,23.382483,0.87,3285,88,0.29,0.05,2.5101919955407918e+30,9.274791802455804e+29,1.0346471372585786e+30,3.823040021178747e+29
211101996,4.0,56.99736,24.593714,0.95,3070,100,0.19,0.04,7.051276985839354e+29,3.1357605426346757e+29,2.816760230062444e+29,1.2526979807590681e+29
211053922,4.0,55.27173000000001,23.837591,0.93,3027,79,0.17,0.03,5.3924787324429254e+29,1.9463555305154627e+29,2.1350812846378734e+29,7.706717016342201e+28
211107267,4.0,56.277315,24.678602,0.96,3067,126,0.19,0.05,6.912766891590272e+29,3.766356343832104e+29,2.7549236162919642e+29,1.5010742223432099e+29
211143325,4.0,58.54785,25.311954,0.95,3080,87,0.19,0.04,7.504475510933458e+29,3.0176827334472817e+29,3.0025326645570317e+29,1.2074272035520712e+29
211046168,4.0,57.493065,23.709434,0.96,3406,79,0.35,0.05,4.699537554338658e+30,1.4433970116674306e+30,1.9661368925356862e+30,6.038990164870783e+29
210967582,4.0,59.77935,22.463484,0.95,3027,63,0.17,0.03,5.4117056802986255e+29,1.6818368609117627e+29,2.1429002059804537e+29,6.659936817805495e+28
210860152,4.0,57.04755,20.778521,0.95,3160,56,0.23,0.03,1.2204199106972835e+30,3.589221001342119e+29,4.9526284703822236e+29,1.456601930711257e+29
211063935,4.0,56.23899,23.992398,0.95,3322,90,0.31,0.06,3.062412832850596e+30,1.116573639672577e+30,1.2662120054891882e+30,4.6168971131671625e+29
211001714,4.0,56.91571500000001,23.001324,0.92,3181,78,0.24,0.04,1.3775970860051476e+30,5.010254819412639e+29,5.584832325305682e+29,2.0312594987838427e+29
211095292,4.0,55.93212,24.487725,0.95,3374,83,0.34,0.05,4.014573293512501e+30,1.307773596514978e+30,1.6721516913823163e+30,5.447394327208236e+29
211115321,4.0,56.04561,24.812782,0.95,3174,79,0.23,0.04,1.3223341220926584e+30,4.86988218578121e+29,5.355694128541375e+29,1.9724719031511032e+29
211090866,4.0,56.455695,24.418673,0.83,3339,103,0.32,0.06,3.401429866042996e+30,1.3417296853686184e+30,1.4247806061483846e+30,5.620480431352228e+29
211059727,4.0,56.517885,23.928017,0.92,3374,135,0.34,0.08,4.000771777688281e+30,1.9024705667018094e+30,1.666277702165475e+30,7.924042320168734e+29
211113286,4.0,56.25471,24.778107,0.95,3214,81,0.25,0.05,1.678395509230981e+30,6.1254936816679754e+29,6.847295500264454e+29,2.499101004546648e+29
211134185,4.0,56.85735,25.142581,0.95,3127,96,0.21,0.05,9.994399812899739e+29,4.337856640714858e+29,4.0365685268664974e+29,1.7520663758802115e+29
211112171,4.0,56.619285,24.759001,0.95,4040,106,0.65,0.06,4.241227994916481e+31,7.319001065597196e+30,1.8739739288697063e+31,3.234346513562879e+30
211103222,4.0,56.52351,24.612381,0.95,3423,75,0.36,0.05,5.092010020003656e+30,1.4884420497056196e+30,2.1325714139429047e+30,6.233982192817062e+29
211064137,4.0,56.68167,23.995141,0.95,3473,81,0.39,0.06,6.450952573998195e+30,1.8837553793728848e+30,2.7257738417069487e+30,7.95998228151653e+29
211139534,4.0,58.74177,25.241491,0.95,3317,73,0.31,0.05,2.9800002855250237e+30,9.424944723095729e+29,1.2303110030484524e+30,3.891302671671294e+29
211055718,4.0,58.599945,23.866432,0.95,3052,79,0.18,0.03,6.308609137147386e+29,2.3284059908375816e+29,2.50822963349991e+29,9.257899316440329e+28
211094777,4.0,56.602605,24.479593,0.95,3228,86,0.26,0.05,1.8153498652530765e+30,6.901088677614395e+29,7.416417449203665e+29,2.8194870210946368e+29
211067949,4.0,58.340295,24.057455,0.95,3033,81,0.18,0.03,5.6055495593220656e+29,2.071451779115545e+29,2.2217603712460114e+29,8.210602695449072e+28
211116507,4.0,59.0979,24.832418,0.9,4077,168,0.65,0.06,4.421853035681247e+31,7.623976434836876e+30,1.9547687367631614e+31,3.371520536296369e+30
210846442,4.0,59.04726,20.575056,0.95,3311,79,0.3,0.05,2.8824948940238066e+30,9.606886334330627e+29,1.1891820966838125e+30,3.963518211755257e+29
211113696,4.0,56.58531,24.785488,0.95,4159,182,0.66,0.05,5.207414349039119e+31,8.623395712778606e+30,2.3141672799295943e+31,3.83383464583422e+30
211139723,4.0,57.108495,25.244725,0.87,3563,84,0.46,0.06,1.0211580656562018e+31,2.704754777490254e+30,4.3405553148944865e+30,1.1497568596112227e+30
211016654,4.0,57.170715,23.238243,0.95,3153,64,0.22,0.04,1.1750491980147691e+30,3.752119739975544e+29,4.7642387105504615e+29,1.521352567315095e+29
211135624,4.0,59.21794499999999,25.168154,0.93,2953,161,0.15,0.04,3.501443297999373e+29,2.0079011385009798e+29,1.3690452659737112e+29,7.851474073763823e+28
211065077,4.0,56.197185,24.010532,0.9,3280,89,0.29,0.05,2.447854715610261e+30,9.119573606820008e+29,1.0083880166160447e+30,3.756954442600217e+29
211074151,4.0,56.605815,24.16014,0.85,3352,93,0.33,0.06,3.6426942184473645e+30,1.313698894749461e+30,1.528150216879379e+30,5.511379166483901e+29
211059949,4.0,59.400315,23.931215,0.9,3936,171,0.62,0.06,3.381299213876705e+31,6.705538094209915e+30,1.483372152587445e+31,2.94263703408612e+30
211114329,4.0,56.72883,24.796353,0.95,5676,388,0.93,0.12,4.78498044292934e+32,1.1911037996155604e+32,2.1253547460927186e+32,5.2915614883332195e+31
211070599,4.0,56.06106,24.101882,0.9,4848,175,0.74,0.05,1.4420343462524672e+32,1.837158553034398e+31,6.477395312703558e+31,8.255034719777875e+30
211029076,4.0,56.789625,23.432377,0.9,3090,98,0.2,0.04,7.96718706117238e+29,3.49961847647728e+29,3.1924443166231845e+29,1.4023602802263518e+29
211051561,4.0,53.81775,23.799503,0.92,3097,60,0.2,0.03,8.297312475412742e+29,2.5494521840664984e+29,3.3280792087679e+29,1.022630416547045e+29
211093040,4.0,55.86235500000001,24.452808,0.95,3301,84,0.3,0.05,2.737584698664661e+30,9.641953045229967e+29,1.12855556705589e+30,3.97502130688763e+29
211135523,4.0,57.842235,25.166141,0.95,4094,366,0.65,0.06,4.533254630543674e+31,9.0849834559684e+30,2.0051954175318143e+31,4.02346012167191e+30
210839388,4.0,61.03515,20.469323000000006,0.95,3570,74,0.46,0.06,1.0315564644490547e+31,2.856823237146347e+30,4.3873704874486325e+30,1.2151032359301523e+30
211100131,4.0,56.528775,24.562819,0.95,4491,306,0.7,0.06,8.676274093794449e+31,1.4765378526524045e+31,3.8872692293566443e+31,6.620821797148023e+30
210974237,4.0,59.84541,22.571386,0.95,4063,282,0.64,0.06,4.241089413274916e+31,8.243822403426866e+30,1.8716939101098853e+31,3.6410926399454946e+30
210941338,4.0,61.14491999999999,22.046297,0.93,3213,79,0.25,0.05,1.6736480218318168e+30,6.033594188982853e+29,6.827485938789462e+29,2.4614474427271726e+29
211089267,4.0,56.782815,24.393869,0.95,3205,78,0.25,0.04,1.5892252782758393e+30,5.664501415030677e+29,6.47542070026861e+29,2.308137940241269e+29
211024158,4.0,56.247795,23.355125,0.93,3096,70,0.2,0.03,8.263825101834034e+29,2.826839946500431e+29,3.314315440757633e+29,1.133786789499236e+29
211078239,4.0,56.47917,24.223918,0.95,3194,96,0.24,0.05,1.4935825233640868e+30,6.273758986122849e+29,6.066365757873871e+29,2.548276594737496e+29
210917754,4.0,57.92538,21.668344,0.95,5292,355,0.82,0.07,2.690543122753494e+32,4.723211794263755e+31,1.203462037967955e+32,2.1136676026913408e+31
211030074,4.0,60.167655,23.448416,0.93,3076,61,0.19,0.03,7.284790246517332e+29,2.2691890485391315e+29,2.9124507610979182e+29,9.072534030857722e+28
211031293,4.0,56.90835,23.468038,0.95,4367,213,0.68,0.06,7.049754292204017e+31,1.196697126256271e+31,3.135380571037477e+31,5.32467367028032e+30
211054634,4.0,54.94986,23.849218,0.9,3223,68,0.26,0.04,1.7726533543930323e+30,5.717538619468992e+29,7.238064785249158e+29,2.334662005267336e+29
210971138,4.0,53.29371,22.522041,0.95,3582,72,0.48,0.05,1.160189751045336e+31,2.190354268686256e+30,4.965146371843093e+30,9.374634230089659e+29
211027775,4.0,56.6472,23.411723,0.95,3710,84,0.5,0.06,1.5849682274852203e+31,3.6462544429692715e+30,6.843985819957212e+30,1.5745827193709774e+30
210927034,4.0,56.920605,21.818153,0.95,3018,47,0.17,0.02,5.1112310910732685e+29,1.3383869426467878e+29,2.0207721650510844e+29,5.291613391799813e+28
211111496,4.0,56.657385,24.747691,0.95,5085,193,0.79,0.06,2.0332281037678925e+32,3.3523839802588365e+31,9.125829249639228e+31,1.5049595635477662e+31
210939705,4.0,58.02774,22.02073900000001,0.93,3166,69,0.23,0.04,1.2652775793092172e+30,4.2135840231544335e+29,5.119330389407741e+29,1.7048862351833253e+29
211147423,4.0,57.80769,25.38656,0.92,3302,74,0.3,0.05,2.7512585711434416e+30,8.835719648408885e+29,1.1343174785772831e+30,3.6430295096537355e+29
210912544,4.0,60.3585,21.585827,0.93,3271,63,0.28,0.04,2.32749655940971e+30,6.934845782834415e+29,9.582251892981727e+29,2.855162314044293e+29
211060049,4.0,57.80031,23.93264,0.95,3778,114,0.52,0.05,1.8738007960901817e+31,3.7893992604933677e+30,8.147761993241158e+30,1.6479847789151352e+30
210936682,4.0,56.766795,21.971296,0.99,4876,175,0.75,0.06,1.519459918024853e+32,2.5127560524433203e+31,6.827876145712914e+31,1.1293593060351065e+31
211002985,4.0,55.44436500000001,23.022186,0.86,3124,60,0.21,0.03,9.860552268222371e+29,3.0406130450243928e+29,3.9812109811387274e+29,1.2276947517828168e+29
210977779,4.0,55.864305,22.62816,0.93,3087,86,0.2,0.04,7.823388365110163e+29,3.1066333715204574e+29,3.1333995867617204e+29,1.244315552192833e+29
211118414,4.0,56.10303,24.864747,0.9,3212,67,0.25,0.04,1.6602583490815368e+30,5.31682083992792e+29,6.771622018594224e+29,2.1686279744192427e+29
211042656,4.0,57.339525,23.651836,0.95,3301,73,0.3,0.05,2.7384540505332485e+30,8.786737758698652e+29,1.128921877566296e+30,3.622460057179583e+29
210957703,4.0,61.307115,22.305193,0.93,3078,102,0.19,0.04,7.38608332923232e+29,3.364537579667912e+29,2.9539790947759053e+29,1.3456741400084952e+29
211081593,4.0,56.02016999999999,24.275522,0.95,5260,419,0.81,0.07,2.5378129774941187e+32,4.567857111262288e+31,1.135190063341167e+32,2.0445735466696667e+31
210965110,4.0,56.12286,22.423622,0.95,2948,80,0.15,0.02,3.399027438334072e+29,1.1004410710959228e+29,1.3277414668844e+29,4.298878432074201e+28
211105906,4.0,55.87452,24.656586,0.9,3084,112,0.2,0.05,7.657246055807161e+29,3.7764338885719645e+29,3.065208468452508e+29,1.5117885254287012e+29
211093202,4.0,57.177825,24.455479,0.93,3048,107,0.18,0.04,6.131498396761076e+29,2.8591531880812878e+29,2.4359999603610974e+29,1.1359809527681777e+29
210980418,4.0,59.64236999999999,22.669855,0.95,3130,66,0.21,0.04,1.0205997658594572e+30,3.3374330228729565e+29,4.124114254553358e+29,1.3486647990542307e+29
210917230,4.0,58.25989499999999,21.660162,0.99,5345,145,0.85,0.06,2.932803740319161e+32,4.145063274080301e+31,1.2991621271711651e+32,1.8363682636678596e+31
211119999,4.0,56.90868,24.891865,0.96,4062,283,0.64,0.06,4.239534622849346e+31,8.240890724119218e+30,1.8709892437817821e+31,3.639782081283817e+30
211018906,4.0,57.383985,23.271732,0.95,3148,65,0.22,0.04,1.1355871034512047e+30,3.6753792310391726e+29,4.6005073255713015e+29,1.489029808808987e+29
211120664,4.0,57.25404,24.90289,0.95,3281,72,0.29,0.05,2.4524702559104568e+30,7.875991536773758e+29,1.0103318009393594e+30,3.2447600821361114e+29
211011793,4.0,55.385235,23.161704,0.93,4882,175,0.75,0.06,1.5395946956798557e+32,2.574034108761976e+31,6.918025473192342e+31,1.1568394129869865e+31
211051975,4.0,54.04608,23.806517000000003,0.95,3080,78,0.19,0.04,7.480497934996985e+29,2.7554479482715406e+29,2.9926979833491746e+29,1.1024109558889084e+29
211057696,4.0,56.082,23.896097,0.94,2933,173,0.15,0.04,3.1323082817246364e+29,1.7962158283149317e+29,1.2202677665623342e+29,6.998329671139151e+28
210931244,4.0,58.64499,21.883909,0.95,3516,81,0.43,0.07,8.257593814770643e+30,2.5784048721638233e+30,3.502289726628165e+30,1.0936233403244127e+30
210918923,4.0,56.56695,21.686146,0.9,3077,47,0.19,0.03,7.340939135373669e+29,1.958641955852607e+29,2.9354693276204122e+29,7.832383121701178e+28
210840112,4.0,58.492185,20.480474,0.94,3516,72,0.43,0.05,8.298001830076069e+30,2.027264102316848e+30,3.5193596892478526e+30,8.598525186249098e+29
211065006,4.0,59.320185,24.009204,0.9,4822,115,0.74,0.05,1.3767376272333884e+32,1.7301443783940232e+31,6.180154744480122e+31,7.767798522758526e+30
211094095,4.0,56.4741,24.469104,0.99,3433,97,0.37,0.06,5.332907749660026e+30,1.829192230165732e+30,2.236249112997445e+30,7.670770325577639e+29
210977069,4.0,61.61890500000001,22.616692,0.94,3324,61,0.31,0.04,3.091242776430585e+30,8.683186302338206e+29,1.278395732034566e+30,3.5910916794346705e+29
210770541,4.0,58.3503,19.421377,0.94,3286,80,0.29,0.05,2.5308833879889618e+30,8.688836154399508e+29,1.0433662851881031e+30,3.5821567751816504e+29
211020925,4.0,54.21198,23.304034,0.99,5075,267,0.78,0.07,2.0065796205168864e+32,3.428659462806586e+31,9.016166957247174e+31,1.541146015562712e+31
210946466,4.0,54.934125,22.129383,0.82,3337,76,0.32,0.05,3.3186521495286747e+30,1.0603976420382403e+30,1.3745822762594995e+30,4.392341678442368e+29
211071563,4.0,54.89771999999999,24.118433,0.83,3515,75,0.43,0.07,8.247941285533453e+30,2.5753630896582884e+30,3.497973394028156e+30,1.0922577653213375e+30
210991540,4.0,52.95768,22.840233,0.93,3224,84,0.26,0.05,1.7817645538379988e+30,6.642421628795386e+29,7.27611672705454e+29,2.7126524782708317e+29
211000740,4.0,59.39691,22.985621,0.95,3345,79,0.32,0.05,3.5152177121484674e+30,1.1438626200379651e+30,1.4735142884252696e+30,4.79507157667183e+29
210776021,4.0,58.806735,19.504681,0.93,3327,82,0.31,0.05,3.1381911861330236e+30,1.061659308941552e+30,1.2982415335635115e+30,4.39218233448563e+29
211100398,4.0,56.527095,24.56743,0.95,4879,282,0.76,0.06,1.5522650199225056e+32,2.4521135898919776e+31,6.975168695421437e+31,1.1024812983005236e+31
211081065,4.0,54.88464000000001,24.267057,0.95,3215,113,0.25,0.06,1.6890394180798803e+30,8.016418082822937e+29,6.889055537186094e+29,3.269797914177092e+29
211021827,4.0,56.98031999999999,23.318339,0.94,3309,77,0.3,0.05,2.8522123688146994e+30,9.390097329618332e+29,1.1768759038132904e+30,3.874690894346062e+29
211083408,4.0,56.387295,24.303225,0.95,4380,417,0.68,0.06,7.274847618661264e+31,1.3356162363269263e+31,3.248143517568868e+31,5.97202898995745e+30
211013159,4.0,54.318825,23.184605,0.93,3104,91,0.2,0.04,8.671441961141033e+29,3.597065747242404e+29,3.481929137192095e+29,1.4444305716332323e+29
211016037,4.0,57.301275,23.228348,0.95,4077,129,0.65,0.06,4.455524529111636e+31,7.7068272803822e+30,1.969672354010632e+31,3.407690965326318e+30
211041474,4.0,57.05739000000001,23.633224,0.95,3229,103,0.26,0.06,1.8335249149306517e+30,7.999023705385665e+29,7.492365580349262e+29,3.268806946381096e+29
211053737,4.0,57.72636,23.834868,0.94,4783,138,0.74,0.05,1.3466980445047968e+32,1.6923088830591776e+31,6.0573572361623015e+31,7.613670419645648e+30
210983198,4.0,55.86015,22.711876,0.94,3319,72,0.31,0.05,3.007966798269633e+30,9.390839540710788e+29,1.2421128610029045e+30,3.878018085124553e+29
211107116,4.0,56.86841999999999,24.67593,0.95,3248,72,0.27,0.04,2.045334406994544e+30,6.724437516630014e+29,8.396159221167467e+29,2.7605091148683756e+29
210922592,4.0,56.89233,21.74681,0.95,4876,123,0.74,0.05,1.4842561887467657e+32,1.883629349949985e+31,6.669627485537724e+31,8.465641911367828e+30
210871940,4.0,58.3815,20.957546,0.94,3206,67,0.25,0.04,1.6038072971504516e+30,5.166145972531929e+29,6.536204046169676e+29,2.1055042799866145e+29
211100894,4.0,56.31936,24.575688,0.87,3374,79,0.34,0.05,4.007619964698689e+30,1.2650600271839976e+30,1.6691922692056526e+30,5.269267831271096e+29
211047980,4.0,57.274365,23.739812,0.94,3427,70,0.37,0.05,5.20280495628788e+30,1.465694240559962e+30,2.1799890996725908e+30,6.141558321482421e+29
210917578,4.0,59.87215500000001,21.665674,0.85,3060,63,0.19,0.03,6.588191566576283e+29,2.083323548386604e+29,2.6223332676682054e+29,8.292693701758318e+28
210927253,4.0,57.9648,21.821417,0.95,3236,69,0.26,0.04,1.9008057619557112e+30,6.1448160187358874e+29,7.77364925256296e+29,2.5131160035042073e+29
210931786,4.0,58.60893000000001,21.8925,0.98,5726,415,0.97,0.15,5.390133221160186e+32,1.638337903401355e+32,2.3938175807454752e+32,7.277055945327478e+31
211005163,4.0,55.453965,23.05654,0.9,3013,65,0.17,0.03,4.9705592922799245e+29,1.5556665794187623e+29,1.963644324646129e+29,6.146015855838642e+28
211038945,4.0,56.615715,23.59271,0.95,4621,446,0.73,0.07,1.097760134094884e+32,2.044445860639396e+31,4.92725421769793e+31,9.188193944865988e+30
211039307,4.0,55.21362,23.598414,0.95,4770,145,0.74,0.05,1.3109814016245444e+32,1.6117630442662945e+31,5.897064708765574e+31,7.252019784071574e+30
210872505,4.0,55.14715500000001,20.965772,0.95,3424,84,0.36,0.06,5.112439001084897e+30,1.6015020162555352e+30,2.1413129358353592e+30,6.70811628597484e+29
211096320,4.0,56.600475,24.503626,0.93,3135,234,0.22,0.1,1.0545297893595975e+30,1.0214727384435461e+30,4.264574455701501e+29,4.131111504036717e+29
211025056,4.0,53.587035,23.368744,0.98,2961,96,0.15,0.03,3.6644716546591436e+29,1.4000227689671633e+29,1.4348348134122526e+29,5.482216848591394e+28
210992480,4.0,55.735575,22.855055,0.94,3040,65,0.18,0.03,5.860418002823113e+29,1.8677296602583423e+29,2.325529814448749e+29,7.4118320987769485e+28
210940839,4.0,60.04284000000001,22.038197,0.93,3088,95,0.2,0.04,7.841566749862924e+29,3.3669313423828165e+29,3.140862521115012e+29,1.3486547566502197e+29
210892390,4.0,58.9146,21.272787,0.94,3584,77,0.47,0.05,1.1327773149150455e+31,2.220484179557162e+30,4.848871837324065e+30,9.505680861619637e+29
211125210,4.0,57.918525,24.98319,0.92,5411,432,0.84,0.07,3.1191337535659447e+32,5.45173596290336e+31,1.3919564647539483e+32,2.4344410023422787e+31
211086170,4.0,58.564995,24.346058,0.94,3018,57,0.17,0.02,5.1296838741409816e+29,1.4845452464311731e+29,2.028268291097501e+29,5.870101340189871e+28
210949782,4.0,58.223325,22.181171,0.98,2934,110,0.15,0.03,3.1574886835620507e+29,1.2423316610677444e+29,1.2304084739131692e+29,4.841541272855975e+28
210822528,4.0,55.744125,20.212561,0.94,3121,58,0.21,0.03,9.634318136063093e+29,2.9051146743962378e+29,3.887679568759291e+29,1.1723240506725166e+29
210942652,4.0,57.07335,22.06703,0.95,3094,97,0.2,0.04,8.183830773822417e+29,3.567346553230847e+29,3.2814413829195605e+29,1.4304533734533801e+29
211098117,4.0,57.36516,24.53172,0.94,3452,140,0.38,0.08,5.844244969368181e+30,2.590087329453808e+30,2.4545861684742413e+30,1.0879102295228167e+30
210931896,4.0,54.073455,21.894118,0.98,5535,345,0.87,0.08,3.6824800117659545e+32,6.379628976756175e+31,1.6333642665604853e+32,2.8306871031283733e+31
211000411,4.0,57.25416,22.980421,0.94,3606,68,0.47,0.04,1.159731573121651e+31,2.2046404976457082e+30,4.978673825688057e+30,9.465127201093944e+29
210879932,4.0,58.8831,21.079509,0.93,5384,196,0.85,0.06,3.0918273893521148e+32,4.334750353742832e+31,1.382002647733404e+32,1.9379750748580888e+31
211034305,4.0,60.3684,23.516668,0.94,2797,138,0.13,0.01,1.7486575344815106e+29,3.4456798349505717e+28,6.633381324705681e+28,1.3079529158471663e+28
210763843,4.0,58.52895,19.320807,0.98,3281,65,0.29,0.04,2.46343185816468e+30,7.451301757079152e+29,1.0149484681736633e+30,3.0700931125495916e+29
211035702,4.0,55.95249,23.539385,0.94,4179,129,0.66,0.05,5.270190178232464e+31,8.635706296898947e+30,2.341857099011427e+31,3.8381668396715053e+30
211155318,4.0,58.639005,25.532368,0.98,5556,519,0.91,0.13,4.0969498116971606e+32,1.2175719982497089e+32,1.8214332572434296e+32,5.414576075441996e+31
211038382,4.0,57.76362,23.583479,0.94,3107,87,0.2,0.04,8.87759820954234e+29,3.551296851015387e+29,3.575171723823981e+29,1.430235762712133e+29
211105839,4.0,55.804455,24.655438,0.94,3412,90,0.36,0.06,4.8366257978882667e+30,1.614382241300116e+30,2.0214906810562517e+30,6.747728707122579e+29
211117626,4.0,56.34789,24.8508,0.94,3584,71,0.48,0.05,1.1642175999305442e+31,2.1979523972298924e+30,4.9832666425139325e+30,9.408807187006645e+29
211112685,4.0,56.09127,24.768413,0.94,4451,414,0.7,0.06,8.22097388559943e+31,1.4052672713882855e+31,3.6744036325851355e+31,6.290586404470098e+30
211029446,4.0,60.108915,23.43825,0.94,3150,69,0.22,0.04,1.1527269466758837e+30,3.8752536027614004e+29,4.671607420027084e+29,1.5705673633845165e+29
210802674,4.0,55.1349,19.908438,0.97,3048,95,0.18,0.04,6.143151924973234e+29,2.604158659079829e+29,2.440751235859545e+29,1.0347173100430637e+29
210991032,4.0,56.86512,22.831503,0.97,3307,83,0.3,0.05,2.8281729757981163e+30,9.860256164152984e+29,1.166738866812839e+30,4.0679439668799e+29
211136223,4.0,58.175805,25.178453,0.92,3021,95,0.17,0.04,5.203662873650894e+29,2.162159991856077e+29,2.0583263208625285e+29,8.552962982745587e+28
211000470,4.0,56.52184499999999,22.981616,0.94,4090,129,0.65,0.06,4.586875798701407e+31,8.091392373741603e+30,2.0286276896198283e+31,3.579266801529648e+30
210832378,4.0,55.55787,20.36223,0.94,3085,108,0.2,0.05,7.715409329670707e+29,3.680071646475804e+29,3.0890774311498554e+29,1.473491195099186e+29
211052320,4.0,62.51586,23.812213,0.94,3710,184,0.5,0.05,1.5568735206918593e+31,3.414705734117183e+30,6.722350897332477e+30,1.4749565611587633e+30
210940618,4.0,61.733475,22.034649,0.92,3648,201,0.47,0.06,1.2556602772901997e+31,3.465024430178602e+30,5.402438969770977e+30,1.4912525505084088e+30
210948982,4.0,60.45483,22.168186,0.92,3252,74,0.27,0.05,2.0884256314513776e+30,6.984690590646033e+29,8.577084529118979e+29,2.8686995559435488e+29
211063098,4.0,57.71229,23.978977,0.97,3124,76,0.21,0.04,9.861472101859185e+29,3.5836992810745226e+29,3.981591358354586e+29,1.4469859732225516e+29
211127799,4.0,60.06606,25.029584,0.93,3347,93,0.32,0.06,3.5444364757767134e+30,1.2858622275424102e+30,1.4860336889280363e+30,5.391342566409293e+29
210997527,4.0,56.64501,22.935483,0.94,3951,161,0.62,0.06,3.489377071117695e+31,7.09576622012491e+30,1.5351037099657898e+31,3.1225067630470565e+30
210762863,4.0,56.049615,19.305363,0.93,3693,167,0.5,0.05,1.4997719856190568e+31,3.2532621949549205e+30,6.480272112213815e+30,1.4061261493732568e+30
211121141,4.0,56.209065,24.911128,0.94,4360,166,0.69,0.06,7.079360690067438e+31,1.1709155948794602e+31,3.148245736221272e+31,5.208634177861259e+30
211108136,4.0,55.79061,24.692531,0.93,3294,73,0.29,0.05,2.6353092649054446e+30,8.504930620161265e+29,1.0873929616042666e+30,3.509483065351664e+29
210964488,4.0,53.94331500000001,22.413912,0.86,3108,55,0.2,0.03,8.919022947661275e+29,2.6062694446848452e+29,3.592265160478951e+29,1.0497475542960687e+29
210960667,4.0,53.41248,22.352493,0.97,3296,55,0.3,0.04,2.6600776787107045e+30,7.2556904601099e+29,1.09590707315484e+30,2.989317539177506e+29
211096385,4.0,57.072045,24.504443,0.94,3911,100,0.61,0.06,3.159936212466088e+31,6.006581417128693e+30,1.3873949489765207e+31,2.637557042679211e+30
211057160,4.0,58.821525,23.888103,0.97,2824,57,0.13,0.01,1.9095017625960493e+29,3.7878630258393364e+28,7.284897398754867e+28,1.4452531597463885e+28
210949562,4.0,60.2973,22.177319,0.92,3146,72,0.22,0.04,1.1236481435669554e+30,3.891485012286185e+29,4.550995050952498e+29,1.5761893374968408e+29
211049716,4.0,54.37945500000001,23.768753,0.82,3118,56,0.21,0.03,9.50756753913424e+29,2.816069601368155e+29,3.83529746498491e+29,1.1360242759625527e+29
210946764,4.0,53.274255,22.134245,0.89,5217,264,0.82,0.07,2.4596445515391177e+32,4.136967156439535e+31,1.0961722628956677e+32,1.8442505346045e+31
211004088,4.0,59.04324,23.039967,0.94,3405,108,0.35,0.07,4.6764960031943257e+30,1.7897905600157382e+30,1.9562879833366188e+30,7.487529131297997e+29
211101761,4.0,56.109495,24.589711,0.94,5148,491,0.79,0.07,2.190508353133224e+32,4.03785257089792e+31,9.805013015301203e+31,1.809101915616669e+31
211071722,4.0,56.31724499999999,24.121146,0.92,3411,89,0.36,0.06,4.8067458695238675e+30,1.588377404042209e+30,2.0087327182079886e+30,6.638140102602596e+29
211106535,4.0,57.99715500000001,24.666409,0.92,3305,79,0.3,0.05,2.7873042210790504e+30,9.3795935685577e+29,1.1495093063056812e+30,3.868392769248264e+29
210868642,4.0,57.711675,20.908816,0.96,3393,100,0.35,0.06,4.417846992991401e+30,1.6182276362548584e+30,1.8474198437411543e+30,6.767331594716996e+29
210951703,4.0,57.10626,22.211572,0.93,4107,180,0.65,0.06,4.608826658690611e+31,7.879450416961854e+30,2.038516891128367e+31,3.4865417245982484e+30
211110500,4.0,56.99892,24.731301,0.93,4456,212,0.7,0.06,8.36386189748392e+31,1.4050710748703822e+31,3.738468704297893e+31,6.282997214636001e+30
210988354,4.0,55.622580000000006,22.790577,0.94,3661,144,0.49,0.05,1.4092858782743166e+31,3.072165197281532e+30,6.069206026649779e+30,1.3233681039917196e+30
211029135,4.0,53.15754,23.433151,0.94,3121,60,0.21,0.03,9.652232934911898e+29,2.9767127456903515e+29,3.895084372409605e+29,1.201271939025784e+29
210908248,4.0,58.764975,21.519468,0.93,2934,150,0.15,0.04,3.1591578200316942e+29,1.6124141772272025e+29,1.231080713397861e+29,6.2839827409472165e+28
211137552,4.0,60.20547,25.202988,0.96,3746,200,0.53,0.07,1.8521260277464326e+31,5.227856307520744e+30,8.057400047564434e+30,2.2748802575894812e+30
210965731,4.0,58.23739499999999,22.433716,0.94,3388,78,0.34,0.05,4.321449516640525e+30,1.3438755926406857e+30,1.8062401085546853e+30,5.617261853148964e+29
211140155,4.0,58.130685,25.252121,0.94,3315,81,0.31,0.05,2.942245667319652e+30,9.97046775520078e+29,1.214382261510863e+30,4.115388031732123e+29
210949142,4.0,58.54311,22.170612,0.96,3287,72,0.29,0.05,2.5450331677905873e+30,8.139007374438587e+29,1.049329726742594e+30,3.3558853367579185e+29
