,EPIC,todrop,Dataset Name,Campaign,Data Release,RAJ2000_K2,DEJ2000_K2,Target Type,RA PM,RA PM Err,Dec PM,Dec PM Err,Plx,Plx Err,U Mag,U Mag Err,B Mag,B Mag Err,V Mag,V Mag Err,G Mag,G Mag Err,R Mag,R Mag Err,I Mag,I Mag Err,Z Mag,Z Mag Err,J Mag,J Mag Err,H Mag,H Mag Err,K Mag,K Mag Err,KEP Mag,Kep Flag,Hip ID,Tyc ID,SDSS ID,UCAC ID,2MASS ID,2MASS Flag,crowding,contamination,flux fraction,cdpp3,cdpp6,cdpp12,Module,Output,Channel,Nearest Neighbor,Nomad ID,dist_mean_K2_arcmin,RAJ2000_mean,DEJ2000_mean,2MASS_id_SF,RAJ2000_SF,DEJ2000_SF,DANCe_id_Bouy,RAJ2000_Bouy,DEJ2000_Bouy,PMem_Bouy,dist_SF_Bouy,RAJ2000_SF_Bouy,DEJ2000_SF_Bouy,gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,dist_SF_Bouy_GaiaC,RAJ2000_SF_Bouy_GaiaC,DEJ2000_SF_Bouy_GaiaC,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_SF_Bouy_GaiaC_CG,PMem_mean,ra_epoch2000_Gaia,dec_epoch2000_Gaia,errHalfMaj_Gaia,errHalfMin_Gaia,errPosAng_Gaia,source_id_Gaia,ra_Gaia,ra_error_Gaia,dec_Gaia,dec_error_Gaia,parallax_Gaia,parallax_error_Gaia,pmra_Gaia,pmra_error_Gaia,pmdec_Gaia,pmdec_error_Gaia,duplicated_source_Gaia,Gflux_Gaia,e_Gflux_Gaia,G_Gaia,BPflux_Gaia,e_BPflux_Gaia,BP_Gaia,RPflux_Gaia,e_RPflux_Gaia,RP_Gaia,BPRP_Gaia,radial_velocity_Gaia,radial_velocity_error_Gaia,rv_nb_transits_Gaia,teff_val_Gaia,a_g_val_Gaia,Ext_BPRP_Gaia,radius_val_Gaia,lum_val_Gaia,angDist_Gaia,2MASS_2MASS,RAJ2000_2MASS,DEJ2000_2MASS,errHalfMaj_2MASS,errHalfMin_2MASS,errPosAng_2MASS,J_2MASS,H_2MASS,K_2MASS,e_J_2MASS,e_H_2MASS,e_K_2MASS,Qfl_2MASS,Rfl_2MASS,X_2MASS,MeasureJD_2MASS,angDist_2MASS,objID_PS1,RAJ2000_PS1,DEJ2000_PS1,errHalfMaj_PS1,errHalfMin_PS1,errPosAng_PS1,f_objID_PS1,Qual_PS1,Epoch_PS1,Ns_PS1,Nd_PS1,g_PS1,e_g_PS1,gFlags_PS1,r_PS1,e_r_PS1,rFlags_PS1,i_PS1,e_i_PS1,iFlags_PS1,z_PS1,e_z_PS1,zFlags_PS1,y_PS1,e_y_PS1,yFlags_PS1,angDist_PS1,elo_Ext_BPRP_Gaia,eup_Ext_BPRP_Gaia,Teff_StarHorse,e_Teff_StarHorse,e_G_Gaia,e_BP_Gaia,e_RP_Gaia,BPRP_Gaia_corr,e_BPRP_Gaia_corr,g_SDSS,e_g_SDSS,r_SDSS,e_r_SDSS,i_SDSS,e_i_SDSS,z_SDSS,e_z_SDSS,y_SDSS,e_y_SDSS,bayestar2019_ext,bayestar2019_ext_err,bayestar2019_flags
29,2060833942409476.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060833942409476.8,92.141442,24.163289000000002,60833952409478.0,92.14145,24.163268,0.89,0.08003637162804632,92.141446,24.1632785,3.4262608928187894e+18,92.14144,24.16326,0.9,0.06945462004150428,92.1414445,24.163273875,92.14144182835,24.16325758524,3.4262608928187894e+18,1.0,0.05929605620987447,0.93,92.1414301529344,24.1632695378661,0.002,0.001,90.0,3.4262608928187894e+18,92.14144182835,0.0534,24.16325758524,0.054000000000000006,1.0681,0.0675,2.474,0.105,-2.776,0.086,False,7420.22,9.68195,16.012325,3197.88,24.3396,16.589230999999998,6198.08,34.3934,15.281277,1.307955,,,0.0,4747.25,0.5508,0.2375,0.81,0.303,0.080144,06083394+2409477,92.141452,24.163267,0.07,0.06,0.0,14.218751271618903,13.758497598573566,13.623865188333392,0.028257106044353695,0.03108155583733628,0.03602926178678103,AAA,222.0,0.0,2450821.695,0.085741,1.369909214144565e+17,92.14144012,24.16325973,0.003,0.002,90.0,503636096.0,60.0,56032.16106481,5.0,56.0,15.953122711688282,0.017217464789898777,115000.0,15.454040971145034,0.013628452239535318,115000.0,15.20412764773667,0.009607922271244313,115000.0,15.173857953497768,0.0075624049236998805,115000.0,15.12006474839747,0.006948235005360633,115000.0,0.105553,0.16654285714285713,0.3702607142857143,,,0.0014157520285047753,0.00823243039346069,0.006008140373733843,1.070455,0.26859521446881923,16.867283808393452,0.0034716889651413827,16.059546043606016,0.005317177202179679,15.62751355857306,0.001700238490216965,15.47218800079103,0.0015666000284498772,15.442751681278052,0.003933934507267561,0.21855522692203522,0.004797731935977934,2
30,2060834462408139.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060834462408139.2,92.14361099999999,24.137273999999998,60834462408140.0,92.143592,24.137214,0.52,0.22483820317460887,92.1436015,24.137244,3.4262577617833774e+18,92.14358,24.1372,0.9,0.17343458432109554,92.143596125,24.137233,92.14358403087,24.137204343129998,3.4262577617833774e+18,1.0,0.1105513926974914,0.8066666666666666,92.14357327589191,24.137216780083605,0.002,0.001,90.0,3.426257761783378e+18,92.14358403087,0.0538,24.13720434313,0.0542,1.134,0.0675,2.28,0.103,-2.889,0.083,False,8559.46,12.7899,15.85725,3781.09,34.8666,16.407347,6929.15,22.2085,15.160219,1.247128,,,0.0,5067.98,0.3903,0.1795,0.69,0.28600000000000003,0.2404,06083446+2408139,92.14359,24.137209,0.07,0.06,0.0,14.154314006142318,13.731580003634097,13.616532002344726,0.028353465762666747,0.03269216779841891,0.03526528606533473,AAA,222.0,0.0,2450821.695,0.243958,1.3696092143585523e+17,92.14358276,24.13720613,0.003,0.002,0.0,503635968.0,60.0,55956.93372685,5.0,66.0,15.888160027259588,0.05027235177865618,115000.0,15.352440020278095,0.037621261049240955,115000.0,15.160220015272499,0.028260992519558836,115000.0,15.118180012002588,0.022360906683553398,115000.0,15.065760009786487,0.01841660310363087,115000.0,0.261353,0.16654285714285713,0.3702607142857143,,,0.0016211411640980312,0.009966029628516572,0.0034743097601768512,1.067628,0.2686092164269191,16.658506198316523,0.002889862502539238,15.857091345257961,0.004618859049458055,15.507248332388846,0.002800140778559317,15.35915741531812,0.0034696089098929716,15.333927546443736,0.0042693664042525,0.17999999225139618,0.014267855584621417,2
31,2060835102427168.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060835102427168.8,92.146271,24.454708,60835102427169.0,92.146268,24.454705999999998,0.59,0.01218568435261884,92.1462695,24.454707,3.426284154361203e+18,92.14627,24.45469,0.9,0.06122193026918455,92.146269625,24.45470275,92.14627158977,24.45469332863,3.426284154361203e+18,1.0,0.034522662546257236,0.8300000000000001,92.1462614179768,24.4547064719803,0.004,0.003,90.0,3.426284154361203e+18,92.14627158977,0.1304,24.45469332863,0.114,1.0193,0.0799,2.151,0.244,-3.053,0.181,False,14187.3,9.25743,15.30862,6307.29,86.7477,15.851781,11836.9,85.1308,14.578824,1.272957,,,0.0,4861.0,,0.28856209677419353,1.11,0.615,0.031879000000000005,06083510+2427169,92.146275,24.454695,0.07,0.06,0.0,13.519825,13.10675,13.01835,0.02559013065341877,0.02456833294801838,0.025228768205441007,AAA,222.0,0.0,2450821.6948,0.048601,1.3734092146266616e+17,92.14627093,24.45469365,0.008,0.006999999999999999,90.0,503635968.0,60.0,55970.41630787,5.0,66.0,15.137899999999998,0.039539211992119454,115000.0,14.65755,0.029449692864292717,115000.0,14.48415,0.02218896288442991,115000.0,14.43995,0.017517467906157186,115000.0,14.385250000000001,0.014289098052066537,115000.0,0.051661,0.16654285714285713,0.3702607142857143,,,0.0007082284213973403,0.014830982287715427,0.007780652087289201,0.9843949032258064,0.2689238092046506,16.15798339928713,0.0032773587718415544,15.345385920135096,0.0028313787281532225,14.969300819999473,0.0022001804992910967,14.788343456876886,0.0024985769703201907,14.744331612166851,0.0027973726462537517,0.25,0.011202247738838211,2
32,2060835202417154.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060835202417154.0,92.146736,24.287584,60835212417154.0,92.146688,24.287608,0.95,0.17964704650821658,92.146712,24.287596,3.4262685550404127e+18,92.14668,24.2876,0.9,0.10598670888649278,92.146704,24.287597,92.14667665621,24.287597799439997,3.4262685550404127e+18,1.0,0.08977130251339065,0.95,92.1466663206041,24.2876096910354,0.002,0.001,90.0,3.4262685550404127e+18,92.14667665621,0.0568,24.287597799439997,0.0531,1.1561,0.0611,2.188,0.114,-2.762,0.093,False,6896.7,6.57458,16.091763,2962.84,24.3941,16.672117,6053.4,21.7161,15.306922,1.3651950000000002,,,0.0,4718.58,0.642,0.3155,0.74,0.242,0.246642,06083520+2417154,92.146695,24.287615,0.07,0.06,0.0,14.17601858175695,13.708497937232256,13.573896963340044,0.028367750854762154,0.033109760678027,0.03304573616466044,AAA,222.0,0.0,2450821.6949,0.174799,1.371409214669457e+17,92.14667196,24.28759708,0.026,0.025,0.0,503635968.0,60.0,55887.11791667,6.0,66.0,15.958707128322125,0.020442363615350585,16696.0,15.393183585792778,0.015809494500297415,16696.0,15.188685574167966,0.011336502582802114,115000.0,15.134911950474978,0.009838363145009554,16696.0,15.085285276597737,0.008698432665060906,16696.0,0.21535,0.16654285714285713,0.3702607142857143,,,0.0010345323516023647,0.008902647429801994,0.0038880240579952305,1.0496950000000003,0.26857753524252964,17.00803299956656,0.0031566717865198087,16.09340613704199,0.004914452377949137,15.683877450289945,0.0006005176532387259,15.487208555119338,0.004244944493143449,15.45902304253564,0.005103701029902195,0.25480183959007263,0.005743588805198652,2
33,2060835412419592.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060835412419592.0,92.147525,24.333175,60835412419593.0,92.14755500000001,24.33313,0.88,0.18954605165578628,92.14754,24.3331525,3.4262807183877816e+18,92.14755,24.33312,0.9,0.12151118289863495,92.1475425,24.333144375000003,92.14755434507,24.333119076659997,3.4262807183877816e+18,0.8,0.09901576446374148,0.86,92.14754441874192,24.3331318482897,0.002,0.002,90.0,3.4262807183877816e+18,92.14755434507,0.0608,24.333119076659997,0.0552,0.9734,0.059,2.101,0.12,-2.966,0.101,False,5015.91,11.3657,16.437492000000002,1968.96,16.111,17.115795000000002,4444.59,27.3484,15.642341,1.473455,,,0.0,4563.75,0.848,0.414,0.82,0.262,0.167898,06083541+2419592,92.147548,24.333134,0.07,0.06,0.0,14.356185425040126,13.877863459497691,13.729906786447764,0.030333143593401852,0.03210974666420211,0.03803851890230051,AAA,222.0,0.0,2450821.6949,0.16576400000000002,1.3720092147546032e+17,92.14754988,24.33312186,0.016,0.003,0.0,503636096.0,60.0,55955.44668981,5.0,57.0,16.34514360450506,0.020029178864601347,115000.0,15.723123397666217,0.01620577350700244,115000.0,15.499808909744024,0.01123491521649757,115000.0,15.37310532785058,0.018947004172070042,115000.0,15.268504796046019,0.007445416280173882,115000.0,0.207985,0.16654285714285713,0.3702607142857143,,,0.0024574189144901523,0.008847878430482488,0.006660269513653534,1.059455,0.26863015973142784,17.43802411985798,0.0023581583444014,16.448942124424306,0.006608947542180341,16.014925927469744,0.0014001825144092323,15.73821914315253,0.016809285570374716,15.660643675029549,0.002623605740481224,0.26468345522880554,0.005655680298805255,2
34,2060837082414008.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060837082414008.0,92.154527,24.233511,60837082414008.0,92.15449,24.233567999999998,0.86,0.2384536821775757,92.15450849999999,24.2335395,,,,,,92.15450849999998,24.2335395,,,,,,0.86,92.1544713392159,24.2335715382389,0.002,0.001,90.0,3.4262617174524887e+18,92.15448376784,0.0564,24.2335556892,0.0507,0.9328,0.0584,2.632,0.11,-3.681,0.08900000000000001,False,7056.83,5.43904,16.066841,2806.73,19.1389,16.730885,6205.07,21.2925,15.280052,1.450832,,,0.0,4411.0,,0.28856209677419353,1.12,0.4270000000000001,0.284401,06083708+2414008,92.154504,24.23357,0.07,0.06,0.0,14.092825000000001,13.63275,13.52735,0.031224092781109637,0.03468265933551726,0.03329441933465916,AAA,222.0,0.0,2450821.695,0.225421,1.3708092154492083e+17,92.15448202,24.23355667,0.006,0.001,90.0,503636096.0,60.0,56019.74917824,5.0,65.0,16.0459,0.05155953489378707,115000.0,15.383550000000001,0.03837741093325547,115000.0,15.17015,0.028988656573244655,115000.0,15.07805,0.022826870346210268,115000.0,15.02645,0.019360682315011903,115000.0,0.220985,0.16654285714285713,0.3702607142857143,,,0.0008365070494247851,0.0073784329367037275,0.003719291521187911,1.1622699032258064,0.26852894253066717,17.087861675839843,0.004633521970075198,16.070915464804692,0.003673670487750052,15.656365159726564,0.003500330703723003,15.420209958398436,0.0033201599475902,15.400536467597657,0.006783214110856043,0.25,0.014599995613098132,2
35,2060837282422178.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060837282422178.0,92.155372,24.371613,60837292422178.0,92.155367,24.371617,0.64,0.021821741771315743,92.1553695,24.371615,3.426281199424106e+18,92.15536999999999,24.3716,0.9,0.05402488577997597,92.155369625,24.37161125,92.15536984224,24.371604854250002,3.426281199424106e+18,1.0,0.023035717604310297,0.8466666666666667,92.1553587169063,24.3716160993616,0.003,0.003,90.0,3.426281199424106e+18,92.15536984224,0.1087,24.371604854250002,0.099,1.1187,0.0507,2.354,0.187,-2.612,0.162,False,10633.8,12.0541,15.621642,4705.89,30.3562,16.169785,8689.72,21.534,14.914406,1.255379,,,0.0,4839.58,0.6682,0.32,0.88,0.385,0.044964,06083728+2422178,92.155366,24.371618,0.07,0.06,0.0,13.81419001417458,13.472300008386373,13.44522000541091,0.026066965136078358,0.027350922590121507,0.03411656218703612,AAA,222.0,0.0,2450821.6949,0.026667000000000003,1.372409215537865e+17,92.15536908,24.37160479,0.03,0.008,0.0,503635968.0,60.0,55904.3756713,6.0,66.0,15.234000062906743,0.03286212704362732,115000.0,14.823300046795605,0.024507436385353888,115000.0,14.694100035244226,0.01866593637918703,115000.0,14.704800027698278,0.014674592926123869,115000.0,14.6744000225842,0.0119133613600591,115000.0,0.031068,0.16654285714285713,0.3702607142857143,,,0.0012300551619977202,0.0069812462426014615,0.0026872352511396877,0.935379,0.2685060103740923,16.42626025739712,0.002712305469463318,15.64199093027712,0.002638623981798827,15.27763769731712,0.003400135014282811,15.1317295469504,0.002801208854147716,15.093948755642241,0.002831938337504473,0.29999998211860657,0.009311856627464282,2
36,2060840612425400.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060840612425400.0,92.169274,24.427791,60840622425400.0,92.16925,24.427773000000002,0.86,0.10191830351844472,92.169262,24.427782,3.4262831235690547e+18,92.16926,24.42776,0.9,0.07947083942101142,92.1692615,24.4277765,92.16925585418001,24.42776129324,3.4262831235690547e+18,0.9,0.05778751571139465,0.8866666666666667,92.1692437688241,24.4277750744046,0.002,0.001,90.0,3.4262831235690547e+18,92.16925585418,0.0581,24.42776129324,0.0531,1.1073,0.0594,2.556,0.113,-3.201,0.095,False,5245.82,4.68365,16.388832,2128.33,15.6834,17.031292,4586.39,12.6161,15.608242,1.42305,,,0.0,4446.0,0.407,0.2003,0.79,0.222,0.114481,06084061+2425400,92.169237,24.427782,0.07,0.06,173.0,14.457336005669832,13.921920003354549,13.845168002164364,0.036218648023443226,0.033083642865577384,0.04502555931511698,AAA,222.0,0.0,2450821.696,0.12553,1.3731092169248386e+17,92.16925382,24.42776107,0.035,0.004,0.0,503635968.0,60.0,55927.48436343,5.0,65.0,16.096740025162696,0.017811683487371933,115000.0,15.514260018718243,0.01337391091821704,115000.0,15.34348001409769,0.010191791604728386,115000.0,15.297120011079311,0.008098445750815064,115000.0,15.25714000903368,0.008452525373605102,115000.0,0.126431,0.1129,0.3748,4761.92675781,184.16259765999985,0.0009689504406471426,0.007971321632053113,0.002982509408912399,1.22275,0.24399848325540038,17.383600352166237,0.00259141619981892,16.384864157834038,0.0026385267104197412,15.967592950000501,0.0025001746809492622,15.748095949773775,0.0024131734732015667,15.71872660308195,0.005965512515225634,0.3199999928474426,0.005012894868850704,2
37,2060840642415576.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060840642415576.0,92.169304,24.266017,60840642415577.0,92.169333,24.266026,0.67,0.10053966390425248,92.1693185,24.2660215,3.426267730406693e+18,92.16933,24.26601,0.9,0.05602172092395406,92.169321375,24.266018625,92.16932877209999,24.266014812989997,3.426267730406693e+18,1.0,0.027887066147629824,0.8566666666666668,92.16931905953592,24.266026751515998,0.001,0.001,90.0,3.426267730406693e+18,92.16932877209999,0.035,24.266014812989997,0.0314,1.1279,0.0333,2.057,0.068,-2.773,0.056,False,26466.0,28.7609,14.631646,12989.8,68.8124,15.067378,19594.0,55.4947,14.03161,1.0357690000000002,,,0.0,5186.79,,0.28856209677419353,1.16,0.8759999999999999,0.060623,06084064+2415576,92.16934,24.266024,0.07,0.06,0.0,13.156752004252374,12.865440002515912,12.838376001623272,0.02666997053445725,0.025929849572848263,0.026376393109007627,AAA,222.0,0.0,2450821.6959,0.120807,1.371109216933698e+17,92.16932546,24.2660164,0.005,0.003,90.0,503635968.0,60.0,55981.5697338,7.0,63.0,14.316780018872022,0.05167092194818745,16696.0,14.009420014038682,0.038494116898853424,115000.0,13.939960010573268,0.029299954920093952,115000.0,13.946640008309483,0.022816343546483066,16696.0,13.94958000677526,0.01911874021870752,16696.0,0.070463,0.16654285714285713,0.3702607142857143,,,0.0011792411192933926,0.005736417764437787,0.003070707417139232,0.7472069032258066,0.2684806404704577,15.270787497094021,0.002462389006996501,14.670337601617074,0.0027357272435692822,14.404165861199472,0.00470010350973633,14.289072084566994,0.002137186107646194,14.271888106294298,0.005155181820136579,0.23999999463558197,0.01467302650213241,2
38,2060841062417204.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060841062417204.8,92.17112,24.289032000000002,60841062417206.0,92.171102,24.289062,0.58,0.12309573311334665,92.171111,24.289047000000004,3.4262685894001454e+18,92.1711,24.28905,0.9,0.03767580395835991,92.17110825,24.28904775,92.17109877166,24.28905121719,3.4262685894001454e+18,1.0,0.0335127949213536,0.8266666666666667,92.17108885316121,24.2890639225005,0.001,0.001,90.0,3.4262685894001454e+18,92.17109877166,0.0444,24.28905121719,0.0404,1.1505,0.0448,2.1,0.08900000000000001,-2.951,0.075,False,9356.58,7.8417,15.760573,4114.34,17.6471,16.315638,7571.43,20.1157,15.063975,1.251662,,,0.0,4947.13,0.508,0.248,0.76,0.312,0.153793,06084106+2417205,92.171112,24.289055,0.07,0.06,0.0,14.014349943166971,13.584102338016034,13.569641721713543,0.02538526042542561,0.030113036112564332,0.031045589740652267,AAA,222.0,0.0,2450821.6959,0.086862,1.3714092171098744e+17,92.17109793,24.28905166,0.002,0.001,0.0,503635968.0,60.0,55968.44873843,5.0,68.0,15.527939712452888,0.02048253558966519,115000.0,15.08017615903616,0.01481238866697291,115000.0,14.938123045265675,0.013220018750305923,115000.0,14.892005376517773,0.00888601709509112,115000.0,14.87801994224787,0.008735977258949115,115000.0,0.101261,0.16654285714285713,0.3702607142857143,,,0.0009095686471510086,0.004646947518601129,0.0028807480825463264,1.003662,0.26845746665975423,16.562238472214165,0.006338316664651126,15.7827839863508,0.0029707040454337637,15.434155257534819,0.007400303603692181,15.250795225620854,0.002749668001607,15.240143652807774,0.006970432561740301,0.2556453347206116,0.005558019876480108,2
39,2060841802417040.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060841802417040.8,92.174175,24.284471,60841812417041.0,92.174192,24.284479,0.76,0.06278035552128529,92.1741835,24.284475,3.4262685894001454e+18,92.17419,24.284470000000002,0.9,0.027909590572968414,92.174185125,24.28447375,92.17418913009001,24.28446814029,3.4262685894001454e+18,1.0,0.02409485341686331,0.8866666666666667,92.17417852446421,24.2844807575519,0.001,0.001,90.0,3.426268589400146e+18,92.17418913009001,0.0309,24.28446814029,0.0275,1.1274,0.0312,2.245,0.061,-2.93,0.051,False,25834.1,16.1882,14.657884,12628.1,13.2828,15.098047,19414.8,60.0899,14.041585,1.056462,,,0.0,5056.33,0.521,0.242,1.22,0.8759999999999999,0.036982,06084180+2417041,92.174185,24.284477,0.07,0.06,0.0,13.143556912937761,12.883449845045806,12.818575529021025,0.02528585631813691,0.0260965855938119,0.026040250788821724,AAA,222.0,0.0,2450821.6959,0.039286,1.3714092174194194e+17,92.17418752,24.28446936,0.006999999999999999,0.006,0.0,503635968.0,60.0,55908.80101852,5.0,67.0,14.267044253456593,0.01718627582929757,115000.0,13.975155318731069,0.012919330842142638,115000.0,13.906878346663714,0.009703544289071745,115000.0,13.924447569245102,0.00767386289327288,115000.0,13.93296983857751,0.00703212177325529,115000.0,0.041506,0.078,0.429,5910.72705078,228.9355468799995,0.0006801324739146545,0.0011414256716650443,0.003355225102519084,0.814462,0.25352477273050167,15.289914671251339,0.003570580009335221,14.68631406816273,0.0032198453326322926,14.408917792888676,0.0023001378419938135,14.296100399626035,0.0020906911497406977,14.280711752391598,0.003986561869230536,0.2591687738895416,0.004782863259315484,2
40,4572024758.0,no photometry,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4572024758.0,92.174261,24.31788,60841852419072.0,92.174359,24.318662,0.86,2.8334980515920454,92.17430999999999,24.318271,3.4262692765919867e+18,92.17436,24.31865,0.9,1.3742244283670606,92.1743225,24.31836575,92.17435824767,24.31865049915,3.4262692765919867e+18,0.7,1.0317832409133991,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28856209677419353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16654285714285713,0.3702607142857143,,,,,,,,,,,,,,,,,,,,30
41,2060843412416071.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060843412416071.2,92.180914,24.268679000000002,60843412416072.0,92.18089599999999,24.268667,0.75,0.07318414319375913,92.180905,24.268673,3.4262677304066893e+18,92.18089,24.26866,0.9,0.06792369471241555,92.18090125,24.26866975,92.18089124608,24.2686560632,3.4262677304066893e+18,1.0,0.05920881185010265,0.8833333333333333,92.18088280416,24.268668189923506,0.002,0.001,90.0,3.4262677304066893e+18,92.18089124608,0.0573,24.2686560632,0.0508,1.0705,0.0488,1.787,0.11,-2.817,0.087,False,11206.0,16.562,15.564734,5068.28,71.7858,16.089237,9024.43,40.3388,14.873371,1.215866,,,0.0,4861.0,0.5379999999999999,0.265,0.94,0.441,0.109527,06084341+2416071,92.1809,24.268665,0.07,0.06,0.0,13.811898007559776,13.494060004472733,13.383324002885818,0.024315664624775964,0.02311576902794801,0.029038292998383484,AAA,222.0,0.0,2450821.6959,0.0682,1.3712092180895296e+17,92.18088986,24.26865774,0.006999999999999999,0.003,0.0,1443160064.0,172.0,56058.77269676,11.0,56.0,15.267520033550264,0.017662152462530365,115000.0,14.826880024957658,0.013529145534533571,115000.0,14.706840018796921,0.009875769256199124,115000.0,14.697860014772415,0.008163761366654402,16696.0,14.683820012044906,0.006505928323532964,115000.0,0.110155,0.2194,0.3832,5572.08154297,253.7021484400002,0.0016034881140957237,0.015270197215315978,0.004842377896379077,0.9508659999999999,0.30172556661092875,16.314823544924195,0.0034685931705178393,15.540866787332554,0.004118586204426641,15.211357474905212,0.0018001948306022846,15.064081709977016,0.0029721718957929797,15.049731500936264,0.002639318563218548,0.25999999046325684,0.004926608800888077,2
42,2060844312422470.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060844312422470.0,92.18463299999999,24.379739999999998,60844312422471.0,92.184627,24.379756,0.94,0.06086725817849858,92.18463,24.379748,3.426281268143573e+18,92.18463,24.379739999999998,0.9,0.028800000005531925,92.18463,24.379746,92.18463277093001,24.379744562600003,3.426281268143573e+18,1.0,0.010456071701171323,0.9466666666666668,92.1846194372203,24.379756134923397,0.001,0.001,90.0,3.426281268143573e+18,92.18463277093001,0.0385,24.379744562600003,0.0348,1.1981,0.0378,2.821,0.075,-2.688,0.063,False,12838.6,10.8074,15.417075,5291.66,30.5869,16.042408,11183.9,24.4229,14.64044,1.401968,,,0.0,4570.0,1.1892,0.5795,1.06,0.441,0.073155,06084431+2422470,92.184627,24.379747,0.07,0.06,0.0,13.420117006614804,12.98599000391364,12.956246002525091,0.02410241558842502,0.027031916153887243,0.029012374636164254,AAA,222.0,0.0,2450821.696,0.03197,1.3725092184628627e+17,92.18463143,24.37974399,0.016,0.004,0.0,503635968.0,60.0,55942.77114583,20.0,62.0,15.197280029356481,0.010187747301995956,115000.0,14.64737002183795,0.007775192560149387,115000.0,14.452510016447306,0.006281488306732563,115000.0,14.396790012925862,0.007897548224626587,115000.0,14.336430010539294,0.006288569082587159,115000.0,0.015259,0.16654285714285713,0.3702607142857143,,,0.0009135769831350769,0.006257713953025782,0.002368397044670261,0.8224680000000001,0.268485170657704,16.373289288387564,0.002707307713924911,15.439631737481852,0.002644692129084886,15.017219419476932,0.003000170353636876,14.802799469571513,0.006647136676394241,14.756558886124783,0.005655834263497062,0.28999999165534973,0.002799997329711923,2
43,2060845182402196.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2060845182402196.0,92.188277,24.038781,60845192402197.0,92.188295,24.038801,0.69,0.09320010265843344,92.188286,24.038791,3.425504222658566e+18,92.1883,24.03879,0.9,0.04616936863928541,92.1882895,24.03879075,92.18829656631,24.03879414463,3.425504222658566e+18,0.9,0.02625051864952355,0.83,92.1882853766042,24.038807426038197,0.002,0.001,90.0,3.425504222658566e+18,92.18829656631,0.0493,24.03879414463,0.0482,0.9624,0.0586,2.373,0.109,-3.085,0.083,False,9632.05,17.5355,15.729070000000002,4252.3,30.4966,16.279829,7946.71,68.8084,15.011451999999998,1.268377,,,0.0,4831.42,0.835,0.4125,0.98,0.472,0.09904,06084518+2402196,92.18828,24.038795,0.07,0.06,0.0,13.936408204700053,13.52390254573524,13.364514094540477,0.026481531026250178,0.028157525467592526,0.028065683121524795,AAA,222.0,0.0,2450821.6957,0.051355999999999985,1.3684092188292712e+17,92.18829454,24.0387949,0.004,0.002,90.0,503636096.0,60.0,55910.00039352,10.0,63.0,15.694274106389285,0.025191913389485024,115000.0,15.179240004667639,0.01797347688778687,115000.0,15.03066272418797,0.012878193497044721,115000.0,14.950331435701251,0.010847002435207748,115000.0,14.887463785210251,0.010442385335385756,115000.0,0.076351,0.16654285714285713,0.3702607142857143,,,0.0019748254723991354,0.007758881991485592,0.009360627093923494,0.8558770000000001,0.2686770183025832,16.49466336651891,0.011897046302442843,15.70996115402281,0.007007746252490106,15.397134056225939,0.0031011114956904597,15.208248711839063,0.005032117493290072,15.164513845338593,0.008823170675379037,0.18997325003147125,0.0063417121767997825,2
