gaia_id_GaiaC,RAJ2000_GaiaC,DEJ2000_GaiaC,PMem_GaiaC,RAJ2000_Rebull,DEJ2000_Rebull,EPIC_id_Rebull,PMem_Rebull,dist_GaiaC_Rebull,RAJ2000_GaiaC_Rebull,DEJ2000_GaiaC_Rebull,RAJ2000_Douglas,DEJ2000_Douglas,PMem_Douglas,binary_Douglas,dist_GaiaC_Rebull_Douglas,RAJ2000_GaiaC_Rebull_Douglas,DEJ2000_GaiaC_Rebull_Douglas,RAJ2000_CG,DEJ2000_CG,gaia_id_CG,PMem_CG,dist_GaiaC_Rebull_Douglas_CG,RAJ2000_GaiaC_Rebull_Douglas_CG,DEJ2000_GaiaC_Rebull_Douglas_CG
6.649501009445682e+17,130.82283999999999,21.45178,0.9,,,,,,130.82283999999999,21.45178,,,,,,130.82283999999999,21.45178,,,,,,130.82283999999999,21.45178
6.651043461039227e+17,131.62025,22.3521,0.9,,,,,,131.62025,22.3521,131.620375,22.3521278,0.88,0.0,0.42805279784662464,131.62029166666665,22.35210926666667,,,,,,131.62029166666665,22.35210926666667
6.649165701337183e+17,130.51351,21.17258,0.9,,,,,,130.51351,21.17258,130.513625,21.1726417,0.98,0.0,0.44539270145871723,130.51354833333332,21.172600566666667,,,,,,130.51354833333332,21.172600566666667
6.649935316512172e+17,131.66651000000002,21.57479,0.9,,,,,,131.66651000000002,21.57479,131.6666667,21.574852800000002,0.91,0.0,0.5712389031376861,131.66656223333334,21.574810933333335,,,,,,131.66656223333334,21.574810933333335
6.649221020515935e+17,130.39923000000002,21.29356,0.9,,,,,,130.39923000000002,21.29356,130.399375,21.293627800000003,0.96,0.0,0.5441736898682882,130.39927833333334,21.2935826,130.3992308461,21.293563226099998,6.64922102051593e+17,0.9,0.17388413920340373,130.3992688358867,21.293578725219998
6.649740153200428e+17,130.58407,21.74543,0.9,130.5842083,21.7455278,212085656.0,0.9,0.5812233360706328,130.58413915,21.745478900000002,130.5842083,21.7455111,0.97,0.0,0.25865516510588915,130.58415643749998,21.745486950000004,,,,,,130.58415643749998,21.745486950000004
6.649897220169057e+17,131.45263,21.532339999999998,0.9,131.45283329999998,21.5323611,212074153.0,0.9,0.6850269312754835,131.45273164999998,21.532350549999997,131.4527917,21.532377800000003,0.97,0.0,0.22374529696465165,131.45274666249998,21.5323573625,131.4526335744,21.5323448605,6.64989722016906e+17,1.0,0.381369714730391,131.45272781448332,21.532355278833332
6.65129291274351e+17,130.15081,21.56166,0.9,130.15095829999999,21.5616944,212075775.0,0.9,0.5117312439571144,130.15088415,21.5616772,130.15095829999999,21.561716699999998,0.99,0.0,0.2861012990399153,130.15090268749998,21.561687075000002,130.1508095141,21.5616569901,6.65129291274351e+17,1.0,0.3302184510932158,130.15088715859997,21.561682060850003
6.651900392916826e+17,130.53255,22.18469,0.9,130.5327083,22.18475,212108286.0,0.9,0.5701889252755145,130.53262915,22.18472,130.5327083,22.1847639,0.89,0.0,0.30755726698196734,130.5326489375,22.184730975,,,,,,130.5326489375,22.184730975
6.649013101137627e+17,130.88302,21.34923,0.9,,,,,,130.88302,21.34923,,,,,,130.88302,21.34923,,,,,,130.88302,21.349229999999995
6.649918179609381e+17,131.5381,21.60797,0.9,131.5382917,21.608,212078299.0,0.9,0.6506479153117903,131.53819585,21.607985,131.5382917,21.608027800000002,0.95,0.0,0.355893654534457,131.53821981250002,21.6079957,,,,,,131.53821981250002,21.6079957
6.589277364560776e+17,128.70528000000002,17.42998,0.9,,,,,,128.70528000000002,17.42998,128.70545829999998,17.4300194,0.96,0.0,0.6286184519950958,128.70533943333334,17.429993133333333,,,,,,128.70533943333334,17.429993133333333
6.58875028617474e+17,128.51787,16.97351,0.9,,,,,,128.51787,16.97351,128.51804170000003,16.9735417,0.85,0.0,0.602108258323107,128.51792723333332,16.973520566666668,,,,,,128.51792723333332,16.973520566666668
6.588318727862488e+17,128.93079,16.75593,0.9,128.9309583,16.7559722,211760567.0,0.9,0.5997163816717451,128.93087415,16.755951099999997,,,,,,128.93087415,16.755951099999997,,,,,,128.93087415,16.755951099999997
6.58931408652027e+17,128.7387,17.48775,0.9,,,,,,128.7387,17.48775,128.73883329999998,17.487788899999998,0.95,0.0,0.4786448933212655,128.73874443333332,17.487762966666665,,,,,,128.73874443333332,17.487762966666665
6.588939951929697e+17,128.27996000000002,17.10438,0.9,128.28008329999997,17.1044444,211785147.0,0.9,0.48346209826653763,128.28002164999998,17.1044122,,,,,,128.28002164999998,17.1044122,,,,,,128.28002164999998,17.1044122
6.633869776615503e+17,125.4596,19.48901,0.9,,,,,,125.4596,19.48901,,,,,,125.4596,19.48901,,,,,,125.45959999999998,19.48901
6.560988261802225e+17,126.04318,17.326439999999998,0.9,,,,,,126.04318,17.326439999999998,,,,,,126.04318,17.326439999999998,,,,,,126.04318,17.326439999999998
6.662468761249428e+17,129.98479,23.73215,0.9,,,,,,129.98479,23.73215,,,,,,129.98479,23.73215,,,,,,129.98479,23.73215
6.663548000625028e+17,128.35941,23.52001,0.9,128.3594583,23.520055600000003,212171351.0,0.9,0.22884002070353257,128.35943415,23.520032800000003,128.35954170000002,23.5200806,0.89,0.0,0.3945198812500608,128.3594610375,23.520044750000004,,,,,,128.3594610375,23.520044750000004
6.860663634884974e+17,132.82008000000002,22.235129999999998,0.9,132.82025,22.235166699999997,212110857.0,0.9,0.5816937017439828,132.820165,22.235148349999996,132.82025,22.2351889,0.71,0.0,0.31865044210209903,132.82018625,22.235158487499994,,,,,,132.82018625,22.235158487499994
6.85979429054822e+17,132.79357,21.78485,0.9,,,,,,132.79357,21.78485,,,,,,132.79357,21.78485,,,,,,132.79357,21.784849999999995
6.643372305860133e+17,129.60109,20.10601,0.9,129.6012083,20.1060556,211990866.0,0.9,0.4323070079271619,129.60114915,20.1060328,129.6012083,20.106016699999998,0.99,0.0,0.20819360361737077,129.60116393750002,20.106028775,129.6010863007,20.106007385199998,6.64337230586013e+17,1.0,0.27352256719685863,129.60115099803335,20.106025210033334
6.645188561623223e+17,129.72802,20.78797,0.9,129.7281667,20.788,212031993.0,0.9,0.5054133428134067,129.72809335,20.787985,129.7281667,20.788027800000002,0.97,0.0,0.29100737255174625,129.7281116875,20.7879957,,,,,,129.7281116875,20.7879957
6.644551188477818e+17,130.09323,20.640810000000002,0.9,130.093375,20.640861100000002,212023280.0,0.9,0.5219825378792157,130.0933025,20.640835550000002,130.093375,20.6408639,0.99,0.0,0.2647118330763957,130.093320625,20.6408426375,130.0932251314,20.6408063913,6.64455118847782e+17,1.0,0.3471651499152339,130.09330470939997,20.640836596466666
6.644615784785887e+17,130.32271,20.54245,0.9,130.322875,20.5425,212017328.0,0.9,0.5846286041221164,130.3227925,20.542475,130.32283329999999,20.542505600000002,0.98,0.0,0.17621730782562742,130.32280269999998,20.54248265,130.32271372350002,20.542446394000002,6.64461578478589e+17,1.0,0.3271150774634891,130.3227878705833,20.54247660733333
6.644373205033103e+17,130.27199,20.47342,0.9,130.272125,20.473472199999996,212013222.0,0.9,0.4925580129059119,130.2720575,20.473446099999997,130.272125,20.473475,0.99,0.0,0.2502981807203583,130.272074375,20.473453324999998,130.2719882644,20.4734203433,6.6443732050331e+17,1.0,0.313751174280407,130.2720600232333,20.47344782805
6.644375610214802e+17,130.23946999999998,20.47812,0.9,130.239625,20.4781667,212013502.0,0.9,0.5491073859126822,130.2395475,20.47814335,130.239625,20.4781806,0.99,0.0,0.293762557370105,130.23956687499998,20.4781526625,,,,,,130.23956687499998,20.4781526625
6.643399106456118e+17,129.47721,20.136689999999998,0.9,129.4773333,20.13675,211992843.0,0.9,0.46939782564049615,129.47727165,20.136719999999997,129.477375,20.136744399999998,0.99,0.0,0.36019229043837403,129.47729748749998,20.136726099999997,129.4772107204,20.136687966500002,6.64339910645612e+17,1.0,0.3238088159875102,129.47728302631666,20.136719744416666
6.644372861435738e+17,130.26076,20.45765,0.9,130.26091670000002,20.457694399999998,212012299.0,0.9,0.5521818109671166,130.26083835000003,20.457672199999998,130.260875,20.4577167,0.99,0.0,0.20235019468427518,130.26084751250002,20.457683324999998,130.2607602474,20.4576512943,6.64437286143574e+17,1.0,0.3161219026326708,130.2608329683167,20.45767798655
6.643232805322342e+17,129.76478,19.99969,0.9,129.7649583,19.99975,211984243.0,0.9,0.6406802804290295,129.76486914999998,19.99972,129.764875,19.999752800000003,0.99,0.0,0.1197268930231464,129.76487061249998,19.9997282,129.764783969,19.9996926006,6.64323280532234e+17,1.0,0.31989953956809597,129.76485617191665,19.999722266766664
6.644590315614365e+17,130.42512,20.56886,0.9,130.4251667,20.5688889,212018959.0,0.9,0.1886792241418825,130.42514334999998,20.568874450000003,130.42525,20.5688861,0.99,0.0,0.36190239356903714,130.4251700125,20.568877362500004,130.4251188639,20.568860328099998,6.64459031561436e+17,1.0,0.18297855899001295,130.42516148773333,20.568874523433337
6.643356843976735e+17,129.53322,20.06399,0.9,129.53333329999998,20.0640278,211988223.0,0.9,0.406574837008425,129.53327665,20.0640089,129.53333329999998,20.0640361,0.99,0.0,0.21513868305316616,129.5332908125,20.0640157,129.5332172342,20.063991768399998,6.64335684397673e+17,1.0,0.26330019213048866,129.53327854945002,20.0640117114
6.643112503271544e+17,129.45533,19.96284,0.9,129.4555,19.9628889,211981954.0,0.9,0.6015618643342311,129.45541500000002,19.962864449999998,129.45545829999998,19.962886100000002,0.98,0.0,0.16595462358334923,129.45542582500002,19.9628698625,,,,,,129.45542582500002,19.9628698625
6.644566263798537e+17,130.07045,20.700120000000002,0.9,130.07058329999998,20.700166699999997,212026805.0,0.9,0.4793495120988232,130.07051665,20.700143349999998,130.07058329999998,20.700183300000003,0.99,0.0,0.2665747254070441,130.0705333125,20.700153337499998,,,,,,130.0705333125,20.700153337499998
6.643442743323543e+17,129.72971,20.219070000000002,0.9,129.729875,20.2191389,211997888.0,0.9,0.6100939490827433,129.7297925,20.219104450000003,129.729875,20.2191389,0.99,0.0,0.30504694635189633,129.729813125,20.219113062500004,129.7297063078,20.2190683151,6.64344274332354e+17,1.0,0.39517056435614323,129.72979532213333,20.219105604600003
6.645130493665443e+17,129.59926000000002,20.72795,0.9,129.5994167,20.728,212028430.0,0.9,0.5574650796165348,129.59933835,20.727975,129.5994167,20.728016699999998,0.98,0.0,0.3035256561494004,129.5993579375,20.727985425,129.59926074700002,20.7279515008,6.64513049366544e+17,1.0,0.3492847765178972,129.59934173908334,20.727979770966666
6.643375355264077e+17,129.58944,20.137320000000003,0.9,129.5895417,20.1373611,211992880.0,0.9,0.3742308658516866,129.58949085,20.13734055,129.5895833,20.137377800000003,0.99,0.0,0.34003419051096617,129.5895139625,20.137349862500002,129.5894390236,20.1373225148,6.64337535526408e+17,1.0,0.27174944867521966,129.58950147268334,20.137345304550003
6.644394164473874e+17,129.92498,20.29581,0.9,129.925125,20.2958333,212002525.0,0.9,0.4967246988442973,129.9250525,20.29582165,129.925125,20.2958611,0.99,0.0,0.2830098199311334,129.925070625,20.2958315125,129.9249753563,20.2958096208,6.64439416447387e+17,1.0,0.33118749103087086,129.92505474688332,20.295827863883336
6.644382482162509e+17,130.19894,20.4799,0.9,130.199125,20.479944399999997,212013619.0,0.9,0.6440549190815248,130.1990325,20.479922199999997,130.19908329999998,20.4799639,0.99,0.0,0.22778697517427804,130.1990452,20.479932624999996,130.1989386892,20.479902953,6.64438248216251e+17,1.0,0.37474998733425063,130.19902744819998,20.479927679666662
6.644174949345915e+17,129.30238,20.54478,0.9,129.3025417,20.5448333,212017486.0,0.9,0.577882002082927,129.30246085,20.544806649999998,129.3025417,20.5448306,0.98,0.0,0.28586062211794444,129.3024810625,20.544812637499998,129.3023818768,20.5447794086,6.64417494934592e+17,1.0,0.3551131822062209,129.30246453155,20.54480709935
6.644021704913779e+17,129.53026,20.44875,0.9,129.53041670000002,20.448777800000002,212011731.0,0.9,0.5379631333622058,129.53033835000002,20.448763900000003,129.53041670000002,20.4488139,0.99,0.0,0.31976094018781,129.5303579375,20.448776400000003,129.5302627487,20.4487486528,6.64402170491378e+17,0.8,0.3362648271123358,129.5303420727,20.448771775466668
6.64326922664483e+17,129.87659,20.069,0.9,129.87675,20.0690278,211988531.0,0.9,0.5502039083767366,129.87667,20.0690139,129.87666670000002,20.0690528,0.99,1.0,0.14048386721054593,129.876669175,20.069023625,129.8765888081,20.0689962186,6.64326922664483e+17,1.0,0.2891093889520004,129.87665578051664,20.06901905726667
6.644019643329476e+17,129.53391000000002,20.446089999999998,0.9,129.53404170000002,20.4461111,212011557.0,0.9,0.4506982251304044,129.53397585000002,20.446100549999997,129.53404170000002,20.4461556,0.99,0.0,0.2976827789534643,129.5339923125,20.446114312499997,129.5339142583,20.4460905083,6.64401964332948e+17,1.0,0.27688758581608885,129.53397930346668,20.44611034513333
6.644074275312625e+17,129.24938999999998,20.40646,0.9,129.2495417,20.4065,212009190.0,0.9,0.5317172713785991,129.24946584999998,20.406480000000002,129.2495417,20.406516699999997,0.99,0.0,0.288014744381796,129.2494848125,20.406489175,129.24938612190002,20.4064557977,6.64407427531263e+17,1.0,0.35400551395202984,129.24946836406664,20.40648361211667
6.645061430591899e+17,129.82505,20.73921,0.9,129.8251667,20.73925,212029094.0,0.9,0.41845433892286626,129.82510835,20.73923,129.82520829999999,20.7392806,0.99,0.0,0.3826452365524312,129.8251333375,20.73924265,129.8250546466,20.7392103187,6.6450614305919e+17,1.0,0.28937096091125375,129.82512022235002,20.73923726145
6.643191187068571e+17,129.88204,19.95457,0.9,,,,,,129.88204,19.95457,,,,,,129.88204,19.95457,,,,,,129.88204,19.95457
6.643990781149216e+17,129.58898,20.44805,0.9,129.589125,20.4480833,212011680.0,0.9,0.5035853677327252,129.58905249999998,20.44806665,,,,,,129.58905249999998,20.44806665,129.5889795612,20.4480513995,6.64399078114922e+17,1.0,0.2520855150497079,129.58903791223997,20.448063599900003
6.643224215387831e+17,129.65759,19.98969,0.9,129.65775,19.98975,211983602.0,0.9,0.5828034279551877,129.65767,19.98972,129.65766670000002,19.98975,0.99,0.0,0.10857550857368575,129.657669175,19.9897275,129.6575873198,19.9896898176,6.64322421538783e+17,1.0,0.3083674205331935,129.65765553246666,19.9897212196
6.643308396746633e+17,129.77164,20.11711,0.9,129.77179170000002,20.1171667,211991571.0,0.9,0.5519337430117266,129.77171585000002,20.117138349999998,129.77175,20.1171306,0.99,0.0,0.11876326421023511,129.7717243875,20.1171364125,129.77164029719998,20.1171117225,6.64330839674663e+17,1.0,0.29782880400405,129.77171037244997,20.1171322975
6.64406087501474e+17,129.1643,20.375970000000002,0.9,129.16445829999998,20.3760833,212007343.0,0.9,0.6721298405094777,129.16437915,20.37602665,129.1644167,20.376075,0.99,0.0,0.21530260804304374,129.1643885375,20.3760387375,129.16429728100002,20.3759729904,6.64406087501474e+17,0.6,0.38841423461962254,129.16437332808334,20.37602777965
6.644047131119391e+17,129.23564,20.31939,0.9,129.23575,20.319472199999996,212003893.0,0.9,0.47484204518893014,129.235695,20.319431099999996,129.23579170000002,20.3194611,0.99,1.0,0.34385767202734274,129.235719175,20.319438599999998,129.2356386521,20.3193902097,6.64404713111939e+17,0.6,0.32287190254046577,129.23570575451666,20.319430534949998
6.644867985251482e+17,130.49668,20.9186,0.9,,,,,,130.49668,20.9186,130.49679170000002,20.918622199999998,0.99,0.0,0.3840238932795306,130.49671723333333,20.9186074,130.4966820206,20.9185999853,6.64486798525148e+17,1.0,0.12138189508146321,130.49671019078667,20.91860591706
6.643299463214632e+17,129.84336000000002,20.08182,0.9,129.8435,20.0819722,211989299.0,0.9,0.7240748019386455,129.84343,20.0818961,129.8435,20.0818806,0.99,0.0,0.2431679329915258,129.84344750000002,20.081892225,129.8433564117,20.081819708,6.64329946321463e+17,1.0,0.40373943880212954,129.8434323186167,20.081880138833334
6.643255439776305e+17,129.93973,20.00434,0.9,,,,,,129.93973,20.00434,,,,,,129.93973,20.00434,129.93972672700002,20.0043385642,6.64325543977631e+17,1.0,0.012219017955346799,129.93972918175,20.00433964105
6.643962949761197e+17,129.60556,20.35577,0.9,129.60570829999997,20.3558333,212006108.0,0.9,0.549971908788568,129.60563415,20.35580165,129.60570829999997,20.355825,0.99,0.0,0.2640095180898388,129.60565268749997,20.355807487499998,,,,,,129.60565268749997,20.355807487499998
6.643256169945229e+17,129.96965,20.01804,0.9,129.96983329999998,20.0181111,211985346.0,0.9,0.6707695646705945,129.96974165,20.01807555,129.96983329999998,20.0180944,0.99,0.0,0.3173468762251851,129.9697645625,20.0180802625,129.9696544086,20.018041955,6.64325616994523e+17,1.0,0.3972986517197266,129.96974620351668,20.018073877916667
6.644250540767411e+17,130.11055,20.2536,0.9,130.1107083,20.2536667,211999969.0,0.9,0.5860902561744027,130.11062915,20.25363335,130.1107083,20.253661100000002,0.99,0.0,0.2853787671347655,130.1106489375,20.2536402875,130.1105531947,20.2535958396,6.64425054076741e+17,1.0,0.36078721947683556,130.11063298036666,20.25363287951667
6.643238259907084e+17,129.67183,19.996370000000002,0.9,129.672,19.996416699999997,211984058.0,0.9,0.5991745680643514,129.671915,19.996393349999998,129.672,19.996422199999998,0.99,0.0,0.3057341027528607,129.67193625000002,19.9964005625,,,,,,129.67193625000002,19.9964005625
6.64537032463945e+17,130.31005,20.99616,0.9,,,,,,130.31005,20.99616,130.3102083,20.9962111,0.99,0.0,0.5629479605410789,130.31010276666666,20.996177033333336,130.3100533171,20.9961563557,6.64537032463945e+17,0.8,0.1821078717484896,130.31009287675334,20.996172897806666
6.643498749695757e+17,129.7785,20.34835,0.9,129.778625,20.3483889,212005623.0,0.9,0.4445515278446055,129.77856250000002,20.34836945,129.7786667,20.348402800000002,0.99,0.0,0.3716381806694105,129.77858855000002,20.3483777875,129.7785025044,20.348347821500003,6.64349874969576e+17,1.0,0.30982128777346973,129.77857420906668,20.348372793166664
6.644422339459174e+17,130.0416,20.41889,0.9,130.04175,20.418944399999997,212009944.0,0.9,0.5426419181921898,130.041675,20.4189172,130.04175,20.4189667,0.99,1.0,0.3094866004174209,130.04169375,20.418929575,130.0416039527,20.4188938854,6.64442233945917e+17,1.0,0.3290766475029905,130.04167878378334,20.41892362673333
6.644516098579734e+17,130.14546,20.601010000000002,0.9,130.145625,20.6010278,212020850.0,0.9,0.5596960306425349,130.1455425,20.6010189,130.145625,20.601058300000002,0.99,0.0,0.3121008101274348,130.145563125,20.60102875,,,,,,130.145563125,20.60102875
6.645202949751726e+17,129.73564,20.857670000000002,0.9,129.73579170000002,20.857722199999998,212036187.0,0.9,0.5438309655257507,129.73571585000002,20.8576961,129.73579170000002,20.857722199999998,0.98,0.0,0.2719154619153405,129.73573481250003,20.857702624999998,129.7356427834,20.8576659491,6.64520294975173e+17,1.0,0.3365723834732999,129.7357194743167,20.85769651235
6.645390940482415e+17,130.36535,21.0613,0.9,,,,,,130.36535,21.0613,130.3655,21.061355600000002,0.99,0.0,0.5422226881985357,130.3654,21.061318533333335,130.3653534938,21.0613010186,6.64539094048242e+17,1.0,0.168481364354101,130.36539069876,21.06131503038667
6.643438963753363e+17,129.66257,20.17071,0.9,129.66275,20.170777800000003,211994910.0,0.9,0.6554024845340548,129.66266,20.1707439,129.66275,20.170775,0.99,0.0,0.32408234407402053,129.6626825,20.170751674999998,129.6625666874,20.170714155,6.64343896375336e+17,1.0,0.41400869921880923,129.66266319789997,20.170745421666663
6.645058982450025e+17,129.86347,20.733,0.9,129.863625,20.7330833,212028729.0,0.9,0.6018886805171307,129.8635475,20.73304165,129.863625,20.7330889,0.98,0.0,0.3114795034986121,129.863566875,20.7330534625,,,,,,129.863566875,20.7330534625
6.644290054466454e+17,130.15769,20.33824,0.9,130.1578333,20.338277800000004,212005017.0,0.9,0.5024951518987205,130.15776165,20.3382589,130.1578333,20.3382972,0.99,0.0,0.278400399959949,130.1577795625,20.338268475,130.1576943345,20.338243111,6.64429005446645e+17,1.0,0.30183551173755896,130.1577653578333,20.338264247666668
6.645135948261325e+17,129.64197,20.774739999999998,0.9,129.64216670000002,20.774777800000003,212031189.0,0.9,0.67591936863675,129.64206835,20.774758900000002,129.642125,20.774791699999998,0.98,0.0,0.2242806951299354,129.6420825125,20.774767100000002,129.6419727277,20.774742985899998,6.64513594826132e+17,0.7,0.3795885290152496,129.64206421503334,20.774763080983334
6.643289155292952e+17,130.00524,20.13557,0.9,130.005375,20.135611100000002,211992776.0,0.9,0.47968549578732655,130.0053075,20.135590550000003,130.0053333,20.1356389,0.99,0.0,0.19468252254354684,130.00531395,20.135602637500003,130.0052386133,20.1355719863,6.64328915529295e+17,1.0,0.2775162357679814,130.00530139388331,20.13559752896667
6.643291904072013e+17,129.99306,20.15819,0.9,129.9932083,20.158222199999997,211994121.0,0.9,0.514408227142791,129.99313415,20.1582061,129.993125,20.15825,0.99,0.0,0.16103672499624164,129.9931318625,20.158217075,129.99305576860002,20.158187515999998,6.64329190407201e+17,1.0,0.27830517710579195,129.99311918018336,20.1582121485
6.642867217706831e+17,129.225,19.6171,0.9,129.22516670000002,19.6171667,211959502.0,0.9,0.6141720766633355,129.22508335,19.61713335,129.225125,19.6171611,0.99,0.0,0.17299685003853105,129.22509376250002,19.6171402875,129.2250034551,19.6170957842,6.64286721770683e+17,1.0,0.34561345901827045,129.2250787112667,19.617132870283335
6.643537576201094e+17,129.12691999999998,19.92049,0.9,129.12708329999998,19.920527800000002,211979250.0,0.9,0.5692104160627054,129.12700164999998,19.9205089,129.12708329999998,19.9205361,0.99,0.0,0.29318764659350754,129.12702206249998,19.920515700000003,,,,,,129.12702206249998,19.920515700000003
6.644817433486924e+17,130.31779,20.815170000000002,0.9,130.3178333,20.8151944,212033679.0,0.9,0.1701355063386552,130.31781165,20.815182200000002,130.3179167,20.8152306,0.98,0.0,0.39410596110839496,130.3178379125,20.8151943,,,,,,130.3178379125,20.8151943
6.643660240465701e+17,129.06609,20.12019,0.9,129.0662083,20.12025,211991772.0,0.9,0.4544973485960136,129.06614915,20.12022,129.0662083,20.1202556,0.95,0.0,0.23749302405130066,129.0661639375,20.1202289,129.066088911,20.1201888806,6.6436602404657e+17,1.0,0.29167671969059494,129.06615143308332,20.1202222301
