id_N,RAJ2000_N,DEJ2000_N,gaia_id_Gao,RAJ2000_Gao,DEJ2000_Gao,PMem_Gao,dist_N_Gao,RAJ2000_N_Gao,DEJ2000_N_Gao,EPIC_id_Gonzalez,PMem_Gonzalez,RAJ2000_Gonzalez,DEJ2000_Gonzalez,binary,dist_N_Gao_Gonzalez,RAJ2000_N_Gao_Gonzalez,DEJ2000_N_Gao_Gonzalez
1676.0,132.96199,11.869008,6.049195835645641e+17,132.9619372237,11.86903096501,1.0,0.2034845192264735,132.96196361185,11.869019482505,,,,,,,132.96196361185,11.869019482505001
1677.0,132.96982,11.869749,,,,,,132.96982,11.869749,,,,,,,132.96982,11.869749
1679.0,132.83205,11.869632,6.04921374566325e+17,132.83199309828998,11.86963937141,1.0,0.20221498059585316,132.832021549145,11.869635685705,,,,,,,132.832021549145,11.869635685705
1680.0,132.87066000000002,11.87012,6.049212027678097e+17,132.87060740373002,11.87013702153,1.0,0.1951669876158499,132.87063370186502,11.870128510765,,,,,,,132.87063370186502,11.870128510765
1681.0,132.51948000000002,11.868537,6.049651789373765e+17,132.51939311025,11.868562234889998,0.997,0.3193116523431209,132.51943655512503,11.868549617444998,211415085.0,0.9,132.51944699999999,11.868561,0.0,0.055074511213987994,132.51943916634377,11.868552463083748
1685.0,132.55328,11.86959,,,,,,132.55328,11.86959,,,,,,,132.55328,11.86959
1687.0,132.73207,11.870735,6.049219586819062e+17,132.73200226583,11.87073452574,1.0,0.23863433725888192,132.732036132915,11.87073476287,,,,,,,132.732036132915,11.87073476287
1688.0,132.86793,11.871511,6.049212714872873e+17,132.86787587178998,11.87152402886,1.0,0.19637738123951498,132.867902935895,11.87151751443,,,,,,,132.867902935895,11.871517514430002
1691.0,132.86239,11.872175,,,,,,132.86239,11.872175,,,,,,,132.86239,11.872175
1692.0,132.69333999999998,11.871298,6.049629842095264e+17,132.69326422863,11.871317959489998,1.0,0.2764443634487973,132.69330211431497,11.871307979744998,,,,,,,132.69330211431497,11.871307979744998
1694.0,132.74235,11.872851,6.049219243221646e+17,132.74227548505,11.87286863955,1.0,0.2700863731691305,132.74231274252497,11.872859819775,211415364.0,0.9,132.74231899999998,11.872875,0.0,0.05892769827619491,132.74231430689372,11.87286361483125
1696.0,132.82492,11.873772,,,,,,132.82492,11.873772,,,,,,,132.82492,11.873772
1697.0,132.76634,11.873507,,,,,,132.76634,11.873507,,,,,,,132.76634,11.873507
1699.0,132.77053999999998,11.873917,6.049218212429425e+17,132.77047095254,11.87392216848,1.0,0.24396269752363361,132.77050547627,11.87391958424,,,,,,,132.77050547627,11.87391958424
1700.0,132.76249,11.873781,6.049218212429455e+17,132.76242146718,11.8737984874,1.0,0.2495118482842842,132.76245573359,11.8737897437,,,,,,,132.76245573359,11.8737897437
1701.0,132.92563,11.874986,,,,,,132.92563,11.874986,,,,,,,132.92563,11.874986
1702.0,132.64691000000002,11.873743,,,,,,132.64691000000002,11.873743,,,,,,,132.64691000000002,11.873743
1704.0,132.89271000000002,11.875209,,,,,,132.89271000000002,11.875209,,,,,,,132.89271000000002,11.875209
1705.0,132.67731,11.874189,6.049630529290058e+17,132.67723668866998,11.874224680089998,0.999,0.2884511879403545,132.677273344335,11.874206840044998,,,,,,,132.677273344335,11.874206840044998
1708.0,132.93802,11.875953,,,,,,132.93802,11.875953,,,,,,,132.93802,11.875953
1709.0,132.77297,11.875556,6.049218169473645e+17,132.77290317439,11.8755867791,1.0,0.2601956390189738,132.77293658719498,11.87557138955,,,,,,,132.77293658719498,11.875571389549998
1710.0,132.67281,11.875145,6.049632590874372e+17,132.67273124405,11.87518516917,0.999,0.3128773736151949,132.67277062202498,11.875165084585,,,,,,,132.67277062202498,11.875165084585
1711.0,132.75886,11.875698,,,,,,132.75886,11.875698,,,,,,,132.75886,11.875698
1713.0,132.69652,11.875781,,,,,,132.69652,11.875781,,,,,,,132.69652,11.875781
1714.0,132.39255,11.87425,,,,,,132.39255,11.87425,211415469.0,0.5,132.392425,11.874409,0.0,0.7221966502272635,132.39250833333332,11.874303
1716.0,132.85635,11.877437,6.049212714871025e+17,132.85629556222,11.877441288650001,1.0,0.19240063749138261,132.85632278111,11.877439144325,,,,,,,132.85632278111,11.877439144325
1717.0,132.84065,11.877174,,,,,,132.84065,11.877174,,,,,,,132.84065,11.877174
1718.0,132.54448,11.87635,6.04963740123794e+17,132.54439180485,11.87636861148,0.999,0.31784814484128215,132.544435902425,11.87635930574,211415591.0,0.9,132.544387,11.876391,0.0,0.2066376828381611,132.54442367681875,11.876367229305
1719.0,132.92119,11.878313,,,,,,132.92119,11.878313,,,,,,,132.92119,11.878313
1720.0,132.60148,11.876702,6.049636370445709e+17,132.60139704424998,11.876713595939998,1.0,0.29521407080042616,132.601438522125,11.876707797969999,211415618.0,0.1,132.60144,11.876724000000001,0.0,0.05855921822806461,132.60143889159374,11.8767118484775
1721.0,132.91698,11.8787,6.049197897228003e+17,132.91694085462,11.878705592610002,1.0,0.13936750289667194,132.91696042731002,11.878702796305001,,,,,,,132.91696042731002,11.878702796305001
1722.0,132.8029,11.878424,6.049221648403167e+17,132.80284006413,11.87844518796,1.0,0.22450374066524836,132.80287003206502,11.87843459398,,,,,,,132.80287003206502,11.878434593979998
1723.0,132.834,11.879984,6.049213745663232e+17,132.83393980114,11.879991571300001,1.0,0.21381844634993552,132.83396990057,11.879987785650002,,,,,,,132.83396990057,11.879987785650002
1724.0,132.41212,11.877804,6.049660035707043e+17,132.4120918617,11.87783901492,0.994,0.16036237019521704,132.41210593084998,11.877821507459998,211415686.0,0.5,132.41216200000002,11.877847000000001,0.0,0.21780555743935961,132.4121199481375,11.877827880595
1728.0,132.74409,11.880987,,,,,,132.74409,11.880987,,,,,,,132.74409,11.880987
1731.0,132.63161000000002,11.881021,,,,,,132.63161000000002,11.881021,,,,,,,132.63161000000002,11.881021
1732.0,132.80143,11.882087,6.049221648403164e+17,132.80135772985,11.882130568180001,0.999,0.2990327562915906,132.801393864925,11.88210878409,,,,,,,132.801393864925,11.88210878409
1733.0,132.76176999999998,11.881887,6.049220274013741e+17,132.76169590531,11.8819233381,1.0,0.29197183134889687,132.761732952655,11.88190516905,,,,,,,132.761732952655,11.88190516905
1734.0,132.78133,11.882267,6.049218556026758e+17,132.78127236563,11.88224730539,1.0,0.21506114868598047,132.781301182815,11.882257152695,,,,,,,132.781301182815,11.882257152694999
1735.0,132.7322,11.882099,6.049219887460293e+17,132.73213076344,11.88211281236,1.0,0.2489278900486279,132.73216538172,11.882105906180001,,,,,,,132.73216538172,11.882105906180001
1736.0,132.67167,11.881625,,,,,,132.67167,11.881625,,,,,,,132.67167,11.881625
1739.0,132.81566999999998,11.883,,,,,,132.81566999999998,11.883,,,,,,,132.81566999999998,11.883
1740.0,132.48183999999998,11.881073,,,,,,132.48183999999998,11.881073,211415906.0,0.1,132.481805,11.881099,0.0,0.15480317549792147,132.4818283333333,11.881081666666667
1743.0,132.69528,11.882712,6.049630872887396e+17,132.69520354202,11.88272609981,0.999,0.27409155104634675,132.69524177101,11.882719049904999,,,,,,,132.69524177101,11.882719049904999
1745.0,132.86457,11.884004,6.049213058468369e+17,132.8645094839,11.884009785329999,1.0,0.2142034297544627,132.86453974195,11.884006892664999,,,,,,,132.86453974195,11.884006892664999
1746.0,132.78011999999998,11.88385,6.04921855602676e+17,132.78005744858,11.88386483482,0.999,0.2267379567492354,132.78008872429,11.88385741741,211416111.0,0.9,132.780109,11.883866000000001,1.0,0.0778242848863607,132.7800937932175,11.883859563057502
1747.0,132.97898999999998,11.884971,6.049199658172012e+17,132.97893724755,11.884991116160002,1.0,0.19944939153982216,132.97896362377497,11.884981058080001,,,,,,,132.97896362377497,11.884981058080001
1748.0,132.91272,11.884749,6.049197897227992e+17,132.91266147828,11.8847742146,1.0,0.22526084607771066,132.91269073914,11.8847616073,,,,,,,132.91269073914,11.8847616073
1750.0,132.81127,11.885061,,,,,,132.81127,11.885061,,,,,,,132.81127,11.885061
1751.0,132.76542,11.884867,6.049220274013719e+17,132.76535060482001,11.884914762460001,0.998,0.29888005181734745,132.76538530241,11.88489088123,,,,,,,132.76538530241,11.88489088123
1753.0,132.84143999999998,11.885784,6.04921477645535e+17,132.84137731251002,11.88580268928,1.0,0.23085829573395392,132.841408656255,11.88579334464,,,,,,,132.841408656255,11.88579334464
1756.0,132.88312,11.886586,6.04922779020037e+17,132.88307397557,11.886586539200001,1.0,0.16214675936503392,132.883096987785,11.8865862696,,,,,,,132.883096987785,11.8865862696
1757.0,132.77427,11.886289,6.049220617611076e+17,132.77419972423002,11.886304627410002,1.0,0.2538799668426219,132.774234862115,11.886296813705002,,,,,,,132.774234862115,11.886296813705002
1758.0,132.7532,11.886501,6.049220961208529e+17,132.75313068653,11.88651278563,1.0,0.24783673016151858,132.75316534326498,11.886506892815,,,,,,,132.75316534326498,11.886506892815
1759.0,132.50348,11.885215,,,,,,132.50348,11.885215,211416203.0,0.5,132.503508,11.885196,0.0,0.12003427024166696,132.50348933333333,11.885208666666665
1760.0,132.88777,11.887386,,,,,,132.88777,11.887386,,,,,,,132.88777,11.887386
1761.0,132.85671000000002,11.887706,6.049215120052686e+17,132.85664583352,11.88772454474,1.0,0.2356977695596394,132.85667791676002,11.887715272369999,,,,,,,132.85667791676002,11.887715272369997
1762.0,132.78842,11.88724,6.049222292644244e+17,132.78834729222,11.88728149062,1.0,0.29650513083748076,132.78838364611,11.88726074531,,,,,,,132.78838364611,11.88726074531
1763.0,132.87999,11.888318,6.049227790200367e+17,132.87993731921,11.888321289630001,1.0,0.18596049942966164,132.87996365960498,11.888319644815,,,,,,,132.87996365960498,11.888319644815
1765.0,132.86692,11.88874,6.049213058468348e+17,132.86686099051002,11.88876631833,0.985,0.22845084309919042,132.866890495255,11.888753159164999,,,,,,,132.866890495255,11.888753159164999
1766.0,132.73219,11.888058,,,,,,132.73219,11.888058,,,,,,,132.73219,11.888058
1768.0,132.96143999999998,11.889566,6.049200302411807e+17,132.96139310473,11.88959748553,1.0,0.2003475955154485,132.961416552365,11.889581742765,,,,,,,132.961416552365,11.889581742764998
1770.0,132.66249,11.888605,,,,,,132.66249,11.888605,,,,,,,132.66249,11.888605
1772.0,132.88297,11.890665,,,,,,132.88297,11.890665,,,,,,,132.88297,11.890665
1775.0,132.86426,11.890708,6.049215120052657e+17,132.86420661302,11.89070531726,0.998,0.18831694389484535,132.86423330651002,11.89070665863,,,,,,,132.86423330651002,11.89070665863
1776.0,132.83665,11.890602,,,,,,132.83665,11.890602,211416577.0,0.9,132.836709,11.890564999999999,1.0,0.2468617961650381,132.83666966666667,11.890589666666665
1777.0,132.79231,11.890461,,,,,,132.79231,11.890461,,,,,,,132.79231,11.890461
1778.0,132.79465,11.890679,6.049222335597937e+17,132.79457613016,11.890712970869998,1.0,0.2875295606855651,132.79461306508,11.890695985434999,,,,,,,132.79461306508,11.890695985434997
1780.0,132.66865,11.890848,,,,,,132.66865,11.890848,,,,,,,132.66865,11.890848
1781.0,132.40351,11.889484,,,,,,132.40351,11.889484,211416496.0,0.1,132.403514,11.889459,0.0,0.0910964235671631,132.40351133333334,11.889475666666668
1782.0,132.88296,11.892439,6.049227833155803e+17,132.88290708159,11.89245443149,1.0,0.194518838378422,132.882933540795,11.892446715744999,,,,,,,132.882933540795,11.892446715745
1783.0,132.73755,11.891716,,,,,,132.73755,11.891716,,,,,,,132.73755,11.891716
1784.0,132.63024,11.891007,6.049639806419484e+17,132.6301577166,11.89104022385,0.998,0.31357063810243574,132.6301988583,11.891023611925,211416616.0,0.9,132.630248,11.891069,0.0,0.2380483234430329,132.63021114372498,11.89103495894375
1788.0,132.61956999999998,11.891648,6.049640107062819e+17,132.61948779120002,11.89167452839,1.0,0.3049409443251537,132.6195288956,11.891661264195001,211416648.0,0.9,132.619536,11.891701,0.0,0.1452216777181749,132.6195306717,11.89167119814625
1790.0,132.89908,11.892953,6.049227489560252e+17,132.89902942343,11.892973726530002,1.0,0.19316068576759052,132.899054711715,11.892963363265,211416749.0,0.9,132.899075,11.89297,0.0,0.07535783164239557,132.89905978378624,11.89296502244875
1792.0,132.66173,11.892308,,,,,,132.66173,11.892308,,,,,,,132.66173,11.892308
1793.0,132.80126,11.893452,,,,,,132.80126,11.893452,,,,,,,132.80126,11.893452
1794.0,132.95525,11.894292,,,,,,132.95525,11.894292,,,,,,,132.95525,11.894292
1795.0,132.94191999999998,11.894439,,,,,,132.94191999999998,11.894439,,,,,,,132.94191999999998,11.894439
1796.0,132.78858,11.89425,6.049222292644285e+17,132.78851091351999,11.89428987207,0.99,0.2825477147792382,132.78854545676,11.894269936035,,,,,,,132.78854545676,11.894269936035
1797.0,132.70788000000002,11.894255,,,,,,132.70788000000002,11.894255,,,,,,,132.70788000000002,11.894255
1799.0,132.70549,11.894288,,,,,,132.70549,11.894288,,,,,,,132.70549,11.894288
1800.0,132.88687,11.895736,6.049228176753161e+17,132.88681027326,11.89575314276,1.0,0.2192628491706689,132.88684013662998,11.89574457138,,,,,,,132.88684013662998,11.89574457138
1802.0,132.82398,11.895861,6.049222979839059e+17,132.82391162726998,11.89592509681,0.843,0.3335510622753215,132.823945813635,11.895893048405,,,,,,,132.823945813635,11.895893048405
1804.0,132.6766,11.895348,,,,,,132.6766,11.895348,,,,,,,132.6766,11.895348
1807.0,132.7746,11.896455,6.049220574657375e+17,132.77452353739,11.89650355676,0.948,0.3211038393788215,132.77456176869498,11.89647927838,,,,,,,132.77456176869498,11.89647927838
1811.0,132.4923,11.895602,6.049655611899333e+17,132.49221464218002,11.895641488199999,0.8759999999999999,0.3325998655377714,132.49225732109,11.8956217441,211416925.0,0.9,132.492268,11.895616,0.0,0.04292739379657562,132.4922599908175,11.895620308075
1813.0,132.8591,11.897737,6.04921512005266e+17,132.859048814,11.89776118332,1.0,0.20022855595672023,132.859074407,11.89774909166,,,,,,,132.859074407,11.897749091659998
1814.0,132.67298,11.896869,,,,,,132.67298,11.896869,,,,,,,132.67298,11.896869
1815.0,132.94034,11.898427,6.049199271619604e+17,132.94027297530002,11.89846537887,1.0,0.27355934168808027,132.94030648765,11.898446189434999,,,,,,,132.94030648765,11.898446189434999
1816.0,132.80387,11.897813,6.049222679195269e+17,132.80380179233998,11.897834313830002,1.0,0.2522266881007967,132.80383589616997,11.897823656915001,,,,,,,132.80383589616997,11.897823656915001
1817.0,132.97002,11.898656,,,,,,132.97002,11.898656,,,,,,,132.97002,11.898656
1818.0,132.56793000000002,11.896677,6.049638775627424e+17,132.56785634863002,11.89666486053,0.998,0.26310475163900054,132.56789317431503,11.896670930265,211417004.0,0.9,132.567905,11.896681,0.0,0.05522256269738774,132.56789613073627,11.896673447698749
1819.0,132.73339,11.89776,6.049690315234657e+17,132.73331353217,11.89775953506,1.0,0.2693754708003367,132.733351766085,11.897759767530001,,,,,,,132.733351766085,11.89775976753
1820.0,132.69532,11.897933,6.049691689624287e+17,132.69524063746,11.897948733369999,1.0,0.28524709597590864,132.69528031873,11.897940866685,,,,,,,132.69528031873,11.897940866685
1821.0,132.90693000000002,11.899252,6.049228477397219e+17,132.9068644029,11.899300260999999,0.98,0.2891040330873046,132.90689720145002,11.899276130499999,,,,,,,132.90689720145002,11.899276130499999
1822.0,132.74335,11.898657,6.049690272280874e+17,132.74326891142,11.898711359670001,0.998,0.34625201917141507,132.74330945571,11.898684179835001,,,,,,,132.74330945571,11.898684179835001
1824.0,132.64602,11.898429,6.0496408372116e+17,132.64593328051,11.89845983097,1.0,0.32502114918625546,132.64597664025501,11.898444415484999,,,,,,,132.64597664025501,11.898444415484997
1826.0,132.74141,11.899049,,,,,,132.74141,11.899049,,,,,,,132.74141,11.899049
1829.0,132.53311000000002,11.898408,,,,,,132.53311000000002,11.898408,211417107.0,0.5,132.533095,11.898448,0.0,0.15338853768116986,132.533105,11.898421333333333
1830.0,132.63682,11.899212,,,,,,132.63682,11.899212,,,,,,,132.63682,11.899212
1832.0,132.66953,11.899785,6.049633621666499e+17,132.66944707401,11.89981785506,0.999,0.31515497040431006,132.669488537005,11.89980142753,,,,,,,132.669488537005,11.89980142753
1833.0,132.81351999999998,11.900744,,,,,,132.81351999999998,11.900744,,,,,,,132.81351999999998,11.900744
1834.0,132.81603,11.900989,,,,,,132.81603,11.900989,,,,,,,132.81603,11.900989
1835.0,132.84644,11.901378,6.04921580724746e+17,132.84638848672,11.90138444531,1.0,0.18293887822435378,132.84641424336002,11.901381222655,,,,,,,132.84641424336002,11.901381222654999
1836.0,132.88392,11.901641,,,,,,132.88392,11.901641,,,,,,,132.88392,11.901641
1837.0,132.75177,11.901301,6.049221304805885e+17,132.75169177618,11.90133908955,0.996,0.30778512573208217,132.75173088808998,11.901320044775,,,,,,,132.75173088808998,11.901320044775
1839.0,132.67328,11.90131,6.049633578769847e+17,132.67319857964,11.90136283128,0.987,0.34414340971806373,132.67323928982,11.90133641564,,,,,,,132.67323928982,11.901336415639998
1840.0,132.65418,11.901274,6.049640837211587e+17,132.65410582963005,11.901286931860001,1.0,0.26538894712831246,132.65414291481503,11.90128046593,,,,,,,132.65414291481503,11.90128046593
1841.0,132.96803,11.903096,,,,,,132.96803,11.903096,,,,,,,132.96803,11.903096
1844.0,132.87254,11.903871,6.049229851784652e+17,132.87248578376006,11.903866617939999,1.0,0.1916315949246686,132.87251289188004,11.90386880897,,,,,,,132.87251289188004,11.903868808969998
1845.0,132.72082,11.902983,,,,,,132.72082,11.902983,,,,,,,132.72082,11.902983
1846.0,132.83875,11.903999,6.049223366389921e+17,132.83868742617,11.90402113793,1.0,0.234386666718058,132.838718713085,11.904010068965,,,,,,,132.838718713085,11.904010068965
1847.0,132.81515,11.903865,,,,,,132.81515,11.903865,,,,,,,132.81515,11.903865
1848.0,132.80747,11.903699,,,,,,132.80747,11.903699,,,,,,,132.80747,11.903699
1849.0,132.62695,11.902938,,,,,,132.62695,11.902938,211417399.0,0.1,132.626894,11.902966000000001,0.0,0.22152703329731685,132.62693133333332,11.902947333333335
1850.0,132.90657,11.904503,6.049228477397248e+17,132.90651362669,11.90454925631,0.877,0.25915919684112143,132.906541813345,11.904526128155,,,,,,,132.906541813345,11.904526128155
1851.0,132.64293999999998,11.90322,6.049640794257647e+17,132.64286050201,11.90326100085,0.991,0.31655713927817114,132.642900251005,11.903240500425,,,,,,,132.642900251005,11.903240500425
1852.0,132.81906999999998,11.904192,6.04922302279259e+17,132.81900269303,11.90419850681,1.0,0.2382483930198924,132.819036346515,11.904195253405,,,,,,,132.819036346515,11.904195253405
1854.0,132.83206,11.904546,,,,,,132.83206,11.904546,,,,,,,132.83206,11.904546
1856.0,132.9721,11.905405,6.049202750548458e+17,132.97204978909,11.90541347422,1.0,0.17948275463292881,132.97207489454502,11.90540923711,,,,,,,132.97207489454502,11.90540923711
1857.0,132.82842,11.905,,,,,,132.82842,11.905,,,,,,,132.82842,11.905
1858.0,132.77656000000002,11.90516,6.049224354228645e+17,132.77649130786995,11.90521439453,0.997,0.3112816805149213,132.77652565393498,11.905187197265,,,,,,,132.77652565393498,11.905187197265
1860.0,132.78448999999998,11.905527,,,,,,132.78448999999998,11.905527,,,,,,,132.78448999999998,11.905527
1861.0,132.5839,11.905027,6.049639119224777e+17,132.58381580827,11.90506360845,0.965,0.32453517045082586,132.58385790413502,11.905045304225,211417559.0,0.9,132.583879,11.905085,0.0,0.16107138684163028,132.58386317810127,11.90505522816875
1862.0,132.80123,11.906372,6.049222679195255e+17,132.80116418084998,11.90637916263,1.0,0.2332806947778888,132.80119709042498,11.906375581315,,,,,,,132.80119709042498,11.906375581314999
1863.0,132.90226,11.907558,6.049229207545263e+17,132.90220330818002,11.90757469508,1.0,0.2085471829842092,132.90223165409003,11.90756634754,,,,,,,132.90223165409003,11.90756634754
1864.0,132.70737,11.906765,6.049692033221628e+17,132.70729231972,11.90676501314,0.983,0.27363226054370515,132.70733115986002,11.90676500657,,,,,,,132.70733115986002,11.90676500657
1866.0,132.92178,11.908067,6.049228863949722e+17,132.92173896633005,11.90806280055,1.0,0.14533070856674707,132.92175948316503,11.908064900275,211417765.0,0.9,132.921778,11.90806,0.0,0.06756955171974273,132.92176411237378,11.90806367520625
1868.0,132.57665,11.90666,6.049668668599782e+17,132.57657000653998,11.90666065928,1.0,0.28179064034939333,132.57661000327,11.906660329640001,211417658.0,0.9,132.57661299999998,11.906684,0.0,0.0858646461579419,132.5766107524525,11.90666624723
1871.0,132.57202,11.907726,6.049668668599788e+17,132.57194318844,11.907730052349999,0.999,0.27096419217371953,132.57198159422,11.907728026175,211417735.0,0.1,132.571969,11.907725,0.0,0.04568159829911943,132.571978445665,11.90772726963125
1872.0,132.93944,11.909761,6.049203051190881e+17,132.93936978113,11.909813806330002,0.996,0.3119603969791448,132.93940489056502,11.909787403165002,,,,,,,132.93940489056502,11.909787403165003
1873.0,132.75076,11.908899,,,,,,132.75076,11.908899,211417812.0,0.9,132.750734,11.908914,0.0,0.10631976660647051,132.75075133333334,11.908904
1874.0,132.69315,11.908618,6.049691689624279e+17,132.69307586096,11.9086180111,1.0,0.26115630244703475,132.69311293048,11.90861800555,,,,,,,132.69311293048,11.908618005550002
1876.0,132.79447,11.909454,6.049224740779581e+17,132.79439960626,11.90948509131,0.966,0.2720542246851855,132.79443480313,11.909469545655,,,,,,,132.79443480313,11.909469545655
1877.0,132.67371,11.909006,6.049692376819085e+17,132.67362615728,11.909046118769998,0.996,0.32876043859476906,132.67366807864,11.909026059384999,,,,,,,132.67366807864,11.909026059384999
1878.0,132.61073000000002,11.908958,6.049642512244595e+17,132.61063684839,11.909005258299999,0.992,0.36961085024569357,132.610683424195,11.908981629149999,211417817.0,0.9,132.610678,11.908991,0.0,0.03877015058901118,132.61068206814625,11.908983971862499
1879.0,132.92817,11.910998,6.049228863949702e+17,132.92811205361,11.91103374503,0.997,0.24129285974108092,132.928141026805,11.911015872515,,,,,,,132.928141026805,11.911015872515
1881.0,132.69564,11.910146,,,,,,132.69564,11.910146,,,,,,,132.69564,11.910146
1885.0,132.80056000000002,11.911202,6.04922474077955e+17,132.80048868823,11.91122023371,1.0,0.25962975066732935,132.800524344115,11.911211116855,,,,,,,132.800524344115,11.911211116855
1888.0,132.88884,11.912164,6.04923126912958e+17,132.88877436245002,11.91220655662,0.972,0.27735879452253587,132.888807181225,11.91218527831,,,,,,,132.888807181225,11.91218527831
1890.0,132.69103,11.911589,6.049692376819049e+17,132.69094652526002,11.91162230433,1.0,0.3175428337398113,132.69098826263001,11.911605652165001,,,,,,,132.69098826263001,11.911605652165001
1891.0,132.65848,11.91129,6.049641180808945e+17,132.65840047761006,11.91129974998,1.0,0.28230702919359246,132.65844023880504,11.911294874989999,,,,,,,132.65844023880504,11.911294874989999
1894.0,132.88728999999998,11.91316,6.049230238337437e+17,132.88723016046998,11.91318252872,1.0,0.22584729365970485,132.88726008023497,11.913171264359999,,,,,,,132.88726008023497,11.913171264359997
1895.0,132.90429,11.913861,6.049229207545235e+17,132.90423691828002,11.913876178210002,1.0,0.19479838921603027,132.90426345914,11.913868589105,,,,,,,132.90426345914,11.913868589105
1896.0,132.83856,11.913795,,,,,,132.83856,11.913795,,,,,,,132.83856,11.913795
1897.0,132.70049,11.913239,6.049692033221638e+17,132.70041629075,11.91323846768,1.0,0.2596450104997095,132.700453145375,11.91323873384,,,,,,,132.700453145375,11.913238733839998
1900.0,132.95605,11.914748,,,,,,132.95605,11.914748,,,,,,,132.95605,11.914748
1901.0,132.56887,11.912933,,,,,,132.56887,11.912933,211418092.0,0.1,132.568833,11.912931,0.0,0.13052992056453036,132.56885766666667,11.912932333333336
1902.0,132.50485,11.912454,,,,,,132.50485,11.912454,211418054.0,0.5,132.504702,11.912444,0.0,0.5225672104579626,132.50480066666668,11.912450666666667
1903.0,132.362,11.911605,,,,,,132.362,11.911605,211417995.0,0.1,132.362068,11.911594000000001,0.0,0.2427801354138341,132.36202266666666,11.911601333333332
1906.0,132.8414,11.914657,,,,,,132.8414,11.914657,,,,,,,132.8414,11.914657
1908.0,132.7477,11.914523,,,,,,132.7477,11.914523,,,,,,,132.7477,11.914523
1909.0,132.61693,11.91404,6.049642555198552e+17,132.61684623037,11.91403865434,0.996,0.2951141256336857,132.616888115185,11.91403932717,211418176.0,0.9,132.61688600000002,11.914045,0.0,0.021738852518592065,132.61688758638874,11.9140407453775
1910.0,132.56472,11.913837,,,,,,132.56472,11.913837,,,,,,,132.56472,11.913837
1912.0,132.8822,11.915775,6.049230238337449e+17,132.88214017481002,11.91581365109,0.998,0.2525235077752693,132.88217008740503,11.915794325545,,,,,,,132.88217008740503,11.915794325545
1915.0,132.90464,11.916657,6.049229207545231e+17,132.90459085837,11.916653028310002,1.0,0.17368680132881803,132.90461542918501,11.916655014155001,,,,,,,132.90461542918501,11.916655014155003
1918.0,132.59528,11.916281,,,,,,132.59528,11.916281,211418331.0,0.1,132.595193,11.916347,0.0,0.3877702129883888,132.595251,11.916303
1920.0,132.71525,11.917854,6.04969306401374e+17,132.71516377327,11.917890869489998,0.999,0.3314607440336792,132.715206886635,11.917872434745,,,,,,,132.715206886635,11.917872434745
1921.0,132.57596,11.917055,,,,,,132.57596,11.917055,,,,,,,132.57596,11.917055
1922.0,132.8836,11.919055,6.049231269129591e+17,132.88354397173,11.919054837780001,1.0,0.19735401714538037,132.883571985865,11.919054918890001,,,,,,,132.883571985865,11.919054918890003
1923.0,132.38201999999998,11.916493,,,,,,132.38201999999998,11.916493,211418347.0,0.5,132.382078,11.916545,0.0,0.277096434335234,132.38203933333332,11.916510333333333
1925.0,132.86983999999998,11.920194,6.049230925532243e+17,132.86977260583998,11.920240156260002,0.893,0.2897631130672401,132.86980630291998,11.920217078130001,,,,,,,132.86980630291998,11.920217078130001
1930.0,132.89598,11.920872,,,,,,132.89598,11.920872,,,,,,,132.89598,11.920872
1931.0,132.43903999999998,11.918435,6.049664545431347e+17,132.43900377493,11.91844565563,0.99,0.13324038477551906,132.439021887465,11.918440327815,211418464.0,0.9,132.439046,11.918463000000001,0.0,0.11779455622295908,132.43902791559876,11.918445995861251
1933.0,132.64713999999998,11.91994,,,,,,132.64713999999998,11.91994,,,,,,,132.64713999999998,11.91994
1934.0,132.95845,11.921774,,,,,,132.95845,11.921774,,,,,,,132.95845,11.921774
1935.0,132.9493,11.921714,,,,,,132.9493,11.921714,,,,,,,132.9493,11.921714
1936.0,132.74011000000002,11.920742,6.049691346028637e+17,132.74003671869,11.92073728145,1.0,0.2586817405083866,132.740073359345,11.920739640725,,,,,,,132.740073359345,11.920739640724998
1937.0,132.62063,11.919969,6.049643543093697e+17,132.62053806881,11.92000827635,0.979,0.3533401756555924,132.620584034405,11.919988638174999,211418561.0,0.5,132.620586,11.92,0.0,0.04148440551518586,132.62058452580374,11.91999147863125
1938.0,132.72627,11.920887,6.049693407611098e+17,132.72620061478995,11.92089819633,0.999,0.2477012175200673,132.72623530739497,11.920892598165,,,,,,,132.72623530739497,11.920892598165002
1939.0,132.8416,11.921576,6.049238098181359e+17,132.84153651971002,11.92163404231,0.932,0.30603594961759356,132.84156825985502,11.921605021154999,,,,,,,132.84156825985502,11.921605021154997
1941.0,132.87752,11.92302,6.049231913371167e+17,132.87744675003,11.92307009274,0.937,0.3147854615569293,132.877483375015,11.92304504637,,,,,,,132.877483375015,11.92304504637
1942.0,132.68954,11.922119,6.049692677462675e+17,132.68945337902,11.92215910428,0.974,0.3375437135221479,132.68949668951,11.92213905214,,,,,,,132.68949668951,11.922139052140002
1946.0,132.76029,11.922807,6.049694438403145e+17,132.76022215985,11.922824773150001,1.0,0.24737372191647472,132.760256079925,11.922815886575002,,,,,,,132.760256079925,11.922815886575002
